sample_name	archive	member	size_bytes	md5
M145_2_1	M145_2_1_pod5.tar	M145_2_1/20251216_1857_MN34111_FBF04840_11eb6215/barcode18/FBF04840_pass_barcode18_11eb6215_3759c368_14.pod5	216278968	bf3bc7016444131c111f4014540c7bf5
M145_2_1	M145_2_1_pod5.tar	M145_2_1/20251216_1857_MN34111_FBF04840_11eb6215/barcode18/FBF04840_pass_barcode18_11eb6215_3759c368_15.pod5	202797384	bbf00e74cf478e0bf389bebe6a77197b
M145_2_1	M145_2_1_pod5.tar	M145_2_1/20251216_1857_MN34111_FBF04840_11eb6215/barcode18/FBF04840_pass_barcode18_11eb6215_3759c368_16.pod5	198032968	8bd47eb47139d40c5ea79be492c13e7b
M145_2_1	M145_2_1_pod5.tar	M145_2_1/20251216_1857_MN34111_FBF04840_11eb6215/barcode18/FBF04840_pass_barcode18_11eb6215_3759c368_17.pod5	189681872	519852d105e47d3aa75c0df332ba3865
M145_2_1	M145_2_1_pod5.tar	M145_2_1/20251216_1857_MN34111_FBF04840_11eb6215/barcode18/FBF04840_pass_barcode18_11eb6215_3759c368_18.pod5	180255752	0bf1ecdbb2cbf16dc6bc0c055f4e5704
M145_2_1	M145_2_1_pod5.tar	M145_2_1/20251216_1857_MN34111_FBF04840_11eb6215/barcode18/FBF04840_pass_barcode18_11eb6215_3759c368_19.pod5	184855776	9037bafbf9966ad3e67eabaf5a841018
M145_2_1	M145_2_1_pod5.tar	M145_2_1/20251216_1857_MN34111_FBF04840_11eb6215/barcode18/FBF04840_pass_barcode18_11eb6215_3759c368_2.pod5	243946120	28ac9a70ee862af3e4c98e745fd1d4d6
M145_2_1	M145_2_1_pod5.tar	M145_2_1/20251216_1857_MN34111_FBF04840_11eb6215/barcode18/FBF04840_pass_barcode18_11eb6215_3759c368_20.pod5	53622248	8b85faa8cde8afd170042c60b536d31c
M145_2_1	M145_2_1_pod5.tar	M145_2_1/20251216_1857_MN34111_FBF04840_11eb6215/barcode18/FBF04840_pass_barcode18_11eb6215_3759c368_3.pod5	253072456	c0c44bca557a3fc1de88cabe89afe973
M145_2_1	M145_2_1_pod5.tar	M145_2_1/20251216_1857_MN34111_FBF04840_11eb6215/barcode18/FBF04840_pass_barcode18_11eb6215_3759c368_4.pod5	240203040	a4a768aba14708dc36522345515f0ac5
M145_2_1	M145_2_1_pod5.tar	M145_2_1/20251216_1857_MN34111_FBF04840_11eb6215/barcode18/FBF04840_pass_barcode18_11eb6215_3759c368_5.pod5	245516560	33d0c91528159db98f5d1d0bf6749582
M145_2_1	M145_2_1_pod5.tar	M145_2_1/20251216_1857_MN34111_FBF04840_11eb6215/barcode18/FBF04840_pass_barcode18_11eb6215_3759c368_6.pod5	252747848	ccbb1536684671d44c06232cc0831d87
M145_2_1	M145_2_1_pod5.tar	M145_2_1/20251216_1857_MN34111_FBF04840_11eb6215/barcode18/FBF04840_pass_barcode18_11eb6215_3759c368_7.pod5	234874088	f41da7cd158f91706cbe6c5c74003183
M145_2_1	M145_2_1_pod5.tar	M145_2_1/20251216_1857_MN34111_FBF04840_11eb6215/barcode18/FBF04840_pass_barcode18_11eb6215_3759c368_8.pod5	244987584	fd75d9d885fec18e96e26705156519f2
M145_2_1	M145_2_1_pod5.tar	M145_2_1/20251216_1857_MN34111_FBF04840_11eb6215/barcode18/FBF04840_pass_barcode18_11eb6215_3759c368_9.pod5	216934840	bfa15beab8db65856b9dccffcbf90aa9
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode19/FBF04840_pass_barcode19_11eb6215_3759c368_0.pod5	208666216	7b7eac298624c173e5f225c16a13de42
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode19/FBF04840_pass_barcode19_11eb6215_3759c368_1.pod5	261318288	38e04ae0776e27cfba1e43fe1ef3774f
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode19/FBF04840_pass_barcode19_11eb6215_3759c368_10.pod5	225874616	b650bbcba4fea101c01725a3cc99c03e
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode19/FBF04840_pass_barcode19_11eb6215_3759c368_11.pod5	258968176	71db1b012c78f99fd0dfbc5a82954046
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode19/FBF04840_pass_barcode19_11eb6215_3759c368_12.pod5	227112160	f650274cb9ff15380b7057fe04f9acf0
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode19/FBF04840_pass_barcode19_11eb6215_3759c368_13.pod5	192194896	bbb8924b92d491f86c6efd30b1f19151
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode19/FBF04840_pass_barcode19_11eb6215_3759c368_14.pod5	234043904	fcdf586a874d05d90952a0062f5ee14a
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode19/FBF04840_pass_barcode19_11eb6215_3759c368_15.pod5	203354368	3503e108af1f8744ff3ac49f59ec7c7d
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode19/FBF04840_pass_barcode19_11eb6215_3759c368_16.pod5	184931048	147f7a526e87a20cc07c58bcf1e18c7a
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode19/FBF04840_pass_barcode19_11eb6215_3759c368_17.pod5	194543464	2ef7f9e19604ac88d17277bf0f8fae09
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode19/FBF04840_pass_barcode19_11eb6215_3759c368_18.pod5	186543208	0c8644d1dd168ef91f5f0694ffe57b26
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode19/FBF04840_pass_barcode19_11eb6215_3759c368_19.pod5	188090488	87027273138e99e6c5a3347e6a9adf99
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode19/FBF04840_pass_barcode19_11eb6215_3759c368_2.pod5	306248800	7b63c5656600dc86db36e7e4fd499fae
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode19/FBF04840_pass_barcode19_11eb6215_3759c368_20.pod5	58906848	e9318770a58b5fad9567b9bd469b7069
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode19/FBF04840_pass_barcode19_11eb6215_3759c368_3.pod5	300253056	4c0d880f2ead24f7d6ffab425f1b97c0
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode19/FBF04840_pass_barcode19_11eb6215_3759c368_4.pod5	279723944	34584f1b31b163408b79bbbd51aae450
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode19/FBF04840_pass_barcode19_11eb6215_3759c368_5.pod5	279686024	a874fc924a5d3a74204852bea3713482
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode19/FBF04840_pass_barcode19_11eb6215_3759c368_6.pod5	268261240	71559cab5f165f754c7f3748e98110b9
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode19/FBF04840_pass_barcode19_11eb6215_3759c368_7.pod5	265247824	fb252d78b68a5aebc3671a6f56d51275
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode19/FBF04840_pass_barcode19_11eb6215_3759c368_8.pod5	273178080	4b17ae421d051919b0890825ba42a6f6
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251216_1857_MN34111_FBF04840_11eb6215/barcode19/FBF04840_pass_barcode19_11eb6215_3759c368_9.pod5	250657056	790eef6a5981112bf4eb83069da1f83a
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode13/FBF04840_pass_barcode13_c6cb4347_af3697b9_0.pod5	162371408	99a1d638ebf1d74c705c5ccfb296a4b4
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode13/FBF04840_pass_barcode13_c6cb4347_af3697b9_1.pod5	146423280	d1c7617cb642188e1896a8de49d998cd
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode13/FBF04840_pass_barcode13_c6cb4347_af3697b9_10.pod5	176742504	777a64801007bb127f492d383b0c87f4
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode13/FBF04840_pass_barcode13_c6cb4347_af3697b9_11.pod5	145703080	a2b274283b6b0dcd226d5574aeb8550f
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode13/FBF04840_pass_barcode13_c6cb4347_af3697b9_12.pod5	157314128	32cb68cac9dab9ffb342fabcd241f86a
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode13/FBF04840_pass_barcode13_c6cb4347_af3697b9_13.pod5	159569520	afec24812eaff4fc163e94ab792ae3d1
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode13/FBF04840_pass_barcode13_c6cb4347_af3697b9_14.pod5	163942536	6970bab3d73fe1109a81a50c0b49b409
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode13/FBF04840_pass_barcode13_c6cb4347_af3697b9_15.pod5	157829520	e2ede434c9483a2bedbe93de8b40114d
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode13/FBF04840_pass_barcode13_c6cb4347_af3697b9_16.pod5	162775576	8436634de978cda523455ebb220e1674
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode13/FBF04840_pass_barcode13_c6cb4347_af3697b9_17.pod5	177205640	545c4cd688e638d954b33ffdbeff7a9b
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode13/FBF04840_pass_barcode13_c6cb4347_af3697b9_18.pod5	124064176	5f206a343a49bac3a78e2ffae6a8d2a7
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode13/FBF04840_pass_barcode13_c6cb4347_af3697b9_19.pod5	167143496	fa00d2bdb857d4f9c20d8299df9856a3
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode13/FBF04840_pass_barcode13_c6cb4347_af3697b9_2.pod5	169753112	dfa0eacf3c23e0e7f8c31946b8a817eb
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode13/FBF04840_pass_barcode13_c6cb4347_af3697b9_20.pod5	143259728	9c331953909c1dbef4f9869c17ce6600
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode13/FBF04840_pass_barcode13_c6cb4347_af3697b9_21.pod5	162287744	1016310d9ee463a9c28c0bc3ac27f6e0
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode13/FBF04840_pass_barcode13_c6cb4347_af3697b9_22.pod5	153997032	8364929873cef77581e538ba393a244d
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode13/FBF04840_pass_barcode13_c6cb4347_af3697b9_23.pod5	136603952	2207ecb17471599aa98b5158fb43c0d5
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode13/FBF04840_pass_barcode13_c6cb4347_af3697b9_24.pod5	168138272	4b1c46ea279abccc4286e44b1432345d
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode13/FBF04840_pass_barcode13_c6cb4347_af3697b9_25.pod5	136892944	753c9ed64692a495e5c38e44466508ef
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode13/FBF04840_pass_barcode13_c6cb4347_af3697b9_26.pod5	142784584	ccf825f4d1667f59c956e7bb533e8ec3
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode13/FBF04840_pass_barcode13_c6cb4347_af3697b9_27.pod5	45758528	83cd4e58fa807f88858ee37baafa4a5f
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode13/FBF04840_pass_barcode13_c6cb4347_af3697b9_3.pod5	152043904	372395c7328720fe76959f6fa23a81a8
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode13/FBF04840_pass_barcode13_c6cb4347_af3697b9_4.pod5	160602368	4522a84f2e1fe06b4868518e30a7d510
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode13/FBF04840_pass_barcode13_c6cb4347_af3697b9_5.pod5	182935408	5737dfd0db763b4a359e389b2d9b6031
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode13/FBF04840_pass_barcode13_c6cb4347_af3697b9_6.pod5	157554288	78a82b34c7261e7e1f28aa1813ba1b26
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode13/FBF04840_pass_barcode13_c6cb4347_af3697b9_7.pod5	160929256	1f18369881ea07b04295ae4e07e00052
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode13/FBF04840_pass_barcode13_c6cb4347_af3697b9_8.pod5	165953432	0e964f9094bbf88eb7cdf6cf560f9c42
M145_2_3	M145_2_3_pod5.tar	M145_2_3/20251215_1528_MN34111_FBF04840_c6cb4347/barcode13/FBF04840_pass_barcode13_c6cb4347_af3697b9_9.pod5	147093144	7ae7564a5aded8df7590b952af49017b
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251216_1857_MN34111_FBF04840_11eb6215/barcode20/FBF04840_pass_barcode20_11eb6215_3759c368_0.pod5	160187016	f8cee3086e50d19ad8e3eba3ecbeb370
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251216_1857_MN34111_FBF04840_11eb6215/barcode20/FBF04840_pass_barcode20_11eb6215_3759c368_1.pod5	214453232	6229f4dccfe6ed3c2fc24fff779aa7a9
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251216_1857_MN34111_FBF04840_11eb6215/barcode20/FBF04840_pass_barcode20_11eb6215_3759c368_10.pod5	211374160	041d1c68f337d713c9e03084c0355f32
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251216_1857_MN34111_FBF04840_11eb6215/barcode20/FBF04840_pass_barcode20_11eb6215_3759c368_11.pod5	242593584	63475dd3646445f9a78ff6671fe6f562
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251216_1857_MN34111_FBF04840_11eb6215/barcode20/FBF04840_pass_barcode20_11eb6215_3759c368_12.pod5	206462880	fa552186914870ffc076965dddc49f2a
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251216_1857_MN34111_FBF04840_11eb6215/barcode20/FBF04840_pass_barcode20_11eb6215_3759c368_13.pod5	191036472	e8adf633b3c352674a5a591cd4bb6b33
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251216_1857_MN34111_FBF04840_11eb6215/barcode20/FBF04840_pass_barcode20_11eb6215_3759c368_14.pod5	217334384	007bde495d60f4ebcc21829408258ed7
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251216_1857_MN34111_FBF04840_11eb6215/barcode20/FBF04840_pass_barcode20_11eb6215_3759c368_15.pod5	191864920	fd5fd354a2f7c1c8bf772fba934727b5
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251216_1857_MN34111_FBF04840_11eb6215/barcode20/FBF04840_pass_barcode20_11eb6215_3759c368_16.pod5	180142184	6574a1c4e7e8ce761d2e1d7681c1f8f8
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251216_1857_MN34111_FBF04840_11eb6215/barcode20/FBF04840_pass_barcode20_11eb6215_3759c368_17.pod5	189734656	d9b3a335f3977fb4e38bd34f74438135
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251216_1857_MN34111_FBF04840_11eb6215/barcode20/FBF04840_pass_barcode20_11eb6215_3759c368_18.pod5	176027280	9225582abcfb0ee27d94bc7b1f317041
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251216_1857_MN34111_FBF04840_11eb6215/barcode20/FBF04840_pass_barcode20_11eb6215_3759c368_19.pod5	181434000	d9f006099cd12b9544b001fc783b8953
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251216_1857_MN34111_FBF04840_11eb6215/barcode20/FBF04840_pass_barcode20_11eb6215_3759c368_2.pod5	265699576	dcb4a710a077892df6ed9d0b6fd9b6e1
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251216_1857_MN34111_FBF04840_11eb6215/barcode20/FBF04840_pass_barcode20_11eb6215_3759c368_20.pod5	59871264	11df0e1edcfdceabfdb74ac0c477ee7d
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251216_1857_MN34111_FBF04840_11eb6215/barcode20/FBF04840_pass_barcode20_11eb6215_3759c368_3.pod5	262747728	9a06e2c9547f0fdc60389de3105e7647
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251216_1857_MN34111_FBF04840_11eb6215/barcode20/FBF04840_pass_barcode20_11eb6215_3759c368_4.pod5	244136768	bdf87dcd47fca05498a107b70b42af75
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251216_1857_MN34111_FBF04840_11eb6215/barcode20/FBF04840_pass_barcode20_11eb6215_3759c368_5.pod5	250956704	ea837076776b7baf0eb11c0f7137923c
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251216_1857_MN34111_FBF04840_11eb6215/barcode20/FBF04840_pass_barcode20_11eb6215_3759c368_6.pod5	243306896	91152f31340b297905e34afd16d38987
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251216_1857_MN34111_FBF04840_11eb6215/barcode20/FBF04840_pass_barcode20_11eb6215_3759c368_7.pod5	245451064	604d0fd28ba8d0410a39e42c299c483f
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251216_1857_MN34111_FBF04840_11eb6215/barcode20/FBF04840_pass_barcode20_11eb6215_3759c368_8.pod5	239865112	10557a8bef91054ad6ccf10531b95598
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251216_1857_MN34111_FBF04840_11eb6215/barcode20/FBF04840_pass_barcode20_11eb6215_3759c368_9.pod5	221344496	2e1088f4b15a4988dd21114885ed0a6c
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251215_1528_MN34111_FBF04840_c6cb4347/barcode14/FBF04840_pass_barcode14_c6cb4347_af3697b9_0.pod5	156117072	da7c1dc64ee69308f7cf55dd9751f6a9
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251215_1528_MN34111_FBF04840_c6cb4347/barcode14/FBF04840_pass_barcode14_c6cb4347_af3697b9_1.pod5	130667944	8088fe3fa56702f3c7f7c2fad6982033
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251215_1528_MN34111_FBF04840_c6cb4347/barcode14/FBF04840_pass_barcode14_c6cb4347_af3697b9_10.pod5	176361032	7a2c50c986e860d9e63f004c3fa8d8fd
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251215_1528_MN34111_FBF04840_c6cb4347/barcode14/FBF04840_pass_barcode14_c6cb4347_af3697b9_11.pod5	150515448	2203d1c0f7ac978f6458dbb0568c0b62
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251215_1528_MN34111_FBF04840_c6cb4347/barcode14/FBF04840_pass_barcode14_c6cb4347_af3697b9_12.pod5	151055344	284f307717e4a9ac17749dbcd9096330
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251215_1528_MN34111_FBF04840_c6cb4347/barcode14/FBF04840_pass_barcode14_c6cb4347_af3697b9_13.pod5	160627888	3490a1ac647b69caf70d980d107ef509
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251215_1528_MN34111_FBF04840_c6cb4347/barcode14/FBF04840_pass_barcode14_c6cb4347_af3697b9_14.pod5	154891096	da3e535a67e961fef237d7fe67110439
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251215_1528_MN34111_FBF04840_c6cb4347/barcode14/FBF04840_pass_barcode14_c6cb4347_af3697b9_15.pod5	166630536	69368ad0e82b367956d2524a89ba4a9c
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251215_1528_MN34111_FBF04840_c6cb4347/barcode14/FBF04840_pass_barcode14_c6cb4347_af3697b9_16.pod5	158782616	6b678da22b8ed3c8a6c2422777882042
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251215_1528_MN34111_FBF04840_c6cb4347/barcode14/FBF04840_pass_barcode14_c6cb4347_af3697b9_17.pod5	172280280	c8ea023f59b9b010b8a4f91883662a95
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251215_1528_MN34111_FBF04840_c6cb4347/barcode14/FBF04840_pass_barcode14_c6cb4347_af3697b9_18.pod5	124824368	43b49c8e3d163c5d557e0c035f050ac9
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251215_1528_MN34111_FBF04840_c6cb4347/barcode14/FBF04840_pass_barcode14_c6cb4347_af3697b9_19.pod5	169239872	120d49dd92780495f8a8b78333241df8
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251215_1528_MN34111_FBF04840_c6cb4347/barcode14/FBF04840_pass_barcode14_c6cb4347_af3697b9_2.pod5	178372872	a16d453db2f3120509d8627b306e3b56
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251215_1528_MN34111_FBF04840_c6cb4347/barcode14/FBF04840_pass_barcode14_c6cb4347_af3697b9_20.pod5	141271872	2d8436e231d21ed1eb41da311df13a4a
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251215_1528_MN34111_FBF04840_c6cb4347/barcode14/FBF04840_pass_barcode14_c6cb4347_af3697b9_21.pod5	155019208	8aea86dec849f5e10c9e7987c2e50082
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251215_1528_MN34111_FBF04840_c6cb4347/barcode14/FBF04840_pass_barcode14_c6cb4347_af3697b9_22.pod5	160797600	62b47ac8db010ab7c8f0bd8bca0ad51f
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251215_1528_MN34111_FBF04840_c6cb4347/barcode14/FBF04840_pass_barcode14_c6cb4347_af3697b9_23.pod5	139459136	16621d13eedf9e32f1ff269dc0951502
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251215_1528_MN34111_FBF04840_c6cb4347/barcode14/FBF04840_pass_barcode14_c6cb4347_af3697b9_24.pod5	157913240	b40c6cc019bcb1b0cc7da65c256f1f2a
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251215_1528_MN34111_FBF04840_c6cb4347/barcode14/FBF04840_pass_barcode14_c6cb4347_af3697b9_25.pod5	132386608	f07afee1a6ca8d2e32fedb2e30f63944
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251215_1528_MN34111_FBF04840_c6cb4347/barcode14/FBF04840_pass_barcode14_c6cb4347_af3697b9_26.pod5	139296536	06fe19a570cd95323bedabdc199f2edd
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251215_1528_MN34111_FBF04840_c6cb4347/barcode14/FBF04840_pass_barcode14_c6cb4347_af3697b9_27.pod5	45512896	e85746b2d7a1bf490b23f243d1c376e2
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251215_1528_MN34111_FBF04840_c6cb4347/barcode14/FBF04840_pass_barcode14_c6cb4347_af3697b9_3.pod5	149667784	9f20ff8c192dffafa0cc9e637ea55476
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251215_1528_MN34111_FBF04840_c6cb4347/barcode14/FBF04840_pass_barcode14_c6cb4347_af3697b9_4.pod5	150640464	9e4d485e3d69ebbb188d48082506d927
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251215_1528_MN34111_FBF04840_c6cb4347/barcode14/FBF04840_pass_barcode14_c6cb4347_af3697b9_5.pod5	183563552	54e25a5b26893fb4654652d062d721c3
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251215_1528_MN34111_FBF04840_c6cb4347/barcode14/FBF04840_pass_barcode14_c6cb4347_af3697b9_6.pod5	155553512	48816aeac1271b2bd82b750599806cc3
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251215_1528_MN34111_FBF04840_c6cb4347/barcode14/FBF04840_pass_barcode14_c6cb4347_af3697b9_7.pod5	159069336	91ed1cd035b81cab3985df437d2cccc1
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251215_1528_MN34111_FBF04840_c6cb4347/barcode14/FBF04840_pass_barcode14_c6cb4347_af3697b9_8.pod5	161474384	5221c0679bd0ce1d81d97441381692a2
M145_2_4	M145_2_4_pod5.tar	M145_2_4/20251215_1528_MN34111_FBF04840_c6cb4347/barcode14/FBF04840_pass_barcode14_c6cb4347_af3697b9_9.pod5	142455944	016efee8afa3267386571b245badb516
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_0.pod5	70196896	b44d4d9444e61620e6c79791ae5206b6
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_1.pod5	106592320	8557b175fe1d02eee539b5094e264ace
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_10.pod5	87506448	d6238123a650ca5f669172b9f12f641e
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_11.pod5	106967272	41b4b03f458d357474bf7bd81bd83869
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_12.pod5	92989296	0cc38479f21618f6165c5933654c5f1a
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_13.pod5	89338552	4b11ee284222b0d35de455fa90375a64
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_14.pod5	86504512	21cf8b3081caf57168af07ff876670d7
M145_3_2	M145_3_2_pod5.tar	M145_3_2/20260217_1504_MN43566_FBF47968_0fedb356/barcode52/FBF47968_pass_barcode52_0fedb356_6195a835_15.pod5	80413680	bd881418a9b546f7ed250c2b2c88b017
