metric	exposed_n	exposed_mean	exposed_median	exposed_std	shielded_n	shielded_mean	shielded_median	shielded_std
gene_length	62	1056.3387096774193	819.0	752.1973263853432	955	845.7581151832461	729.0	501.45797820375793
gc_content	62	0.7361357656843317	0.7392770523937673	0.030138629606907722	955	0.7270738160318994	0.7297734627831716	0.030042884262469916
gc3	62	0.9094293442227392	0.9191116359342357	0.05377813350379901	955	0.9176708002449513	0.9319148936170213	0.04862444719548148
gc3_deviation	62	0.03350120870575862	0.025642409545448108	0.04213971382962849	955	0.03579575521783606	0.029548800641709616	0.03305811033657815
nc	62	32.77775538171132	31.601712942020228	4.698912024039183	955	32.449711539368806	31.513207392219215	4.026736992010383
rare_codon_freq	62	0.034672674159390876	0.03155523944997629	0.02045729369908463	955	0.03157448556334086	0.027237354085603113	0.020470878361155513
dist_oriC	62	2355163.60483871	2642446.25	1279727.8497490797	955	2163491.212565445	2154899.0	1301619.2668810084
baseMean	62	747.4916929237988	100.71372100725964	2371.8847668818903	955	428.5994858236391	127.46739072669908	962.3512406050864
composite_conservation	62	0.07307753782410316	0.0800696233744379	0.7459523522721851	955	-0.0047443008849156944	0.06647725884385344	0.535844787888388
