term_id	term_name	count	total_in_term	gene_ratio	fold_enrichment	pvalue	genes	padj
R	General function	35	2848	35/78	1.304	0.03514439980094069	SC_RS02830;SC_RS03250;SC_RS03485;SC_RS03620;SC_RS03625;SC_RS04200;SC_RS04425;SC_RS04430;SC_RS04640;SC_RS04780;SC_RS05290;SC_RS05330;SC_RS05825;SC_RS08425;SC_RS08715;SC_RS09315;SC_RS10435;SC_RS11000;SC_RS11210;SC_RS13380;SC_RS26660;SC_RS29550;SC_RS31240;SC_RS31730;SC_RS34265;SC_RS34680;SC_RS34920;SC_RS35055;SC_RS36055;SC_RS36280;SC_RS37020;SC_RS37275;SC_RS37865;SC_RS39115;SC_RS40240	0.3728019338442715
E	Amino acid metabolism	6	301	6/78	2.115	0.06389406058267555	SC_RS03460;SC_RS05460;SC_RS34805;SC_RS38135;SC_RS38205;SC_RS39180	0.3728019338442715
G	Carbohydrate metabolism	4	179	4/78	2.371	0.08822262877754751	SC_RS04810;SC_RS06675;SC_RS18320;SC_RS40360	0.3728019338442715
T	Signal transduction	6	344	6/78	1.85	0.10493961373514563	SC_RS03920;SC_RS05295;SC_RS22915;SC_RS35525;SC_RS37545;SC_RS38670	0.3728019338442715
D	Cell division	1	14	1/78	7.578	0.12426731128142383	SC_RS19920	0.3728019338442715
M	Cell wall	2	105	2/78	2.021	0.260390039299737	SC_RS12970;SC_RS38515	0.6509750982493424
L	Replication/Repair	2	156	2/78	1.36	0.43447892519618275	SC_RS34310;SC_RS38940	0.7660185002399671
H	Coenzyme metabolism	2	156	2/78	1.36	0.43447892519618275	SC_RS12195;SC_RS40310	0.7660185002399671
I	Lipid metabolism	1	68	1/78	1.56	0.4761975659248679	SC_RS39855	0.7660185002399671
C	Energy production	5	499	5/78	1.063	0.510679000159978	SC_RS05830;SC_RS08335;SC_RS38385;SC_RS39140;SC_RS39825	0.7660185002399671
P	Inorganic ion transport	4	491	4/78	0.864	0.6881365640883715	SC_RS14200;SC_RS16825;SC_RS20895;SC_RS30795	0.9383680419386885
J	Translation	1	155	1/78	0.684	0.7727842094306285	SC_RS34375	0.9659802617882857
O	Chaperones/PTM	1	195	1/78	0.544	0.8457041867873063	SC_RS27510	0.9758125232161227
K	Transcription	4	822	4/78	0.516	0.9583409544919844	SC_RS31385;SC_RS33075;SC_RS40245;SC_RS40435	0.9999365456688977
S	Unknown	4	1597	4/78	0.266	0.9999365456688977	SC_RS07450;SC_RS13370;SC_RS25255;SC_RS37550	0.9999365456688977
