term_id	term_name	count	total_in_term	gene_ratio	fold_enrichment	pvalue	genes	padj
R	General function	64	2848	64/161	1.155	0.08868307563876066	SC_RS02830;SC_RS02875;SC_RS03250;SC_RS03485;SC_RS03620;SC_RS03625;SC_RS04200;SC_RS04425;SC_RS04430;SC_RS04640;SC_RS04780;SC_RS05290;SC_RS05330;SC_RS05825;SC_RS08425;SC_RS08470;SC_RS08540;SC_RS08715;SC_RS09315;SC_RS09400;SC_RS09565;SC_RS10435;SC_RS11000;SC_RS11095;SC_RS11210;SC_RS11275;SC_RS11710;SC_RS13295;SC_RS13380;SC_RS14745;SC_RS15170;SC_RS16925;SC_RS17605;SC_RS17930;SC_RS18605;SC_RS20925;SC_RS20940;SC_RS23305;SC_RS24180;SC_RS24520;SC_RS24940;SC_RS26225;SC_RS26660;SC_RS26870;SC_RS27440;SC_RS27855;SC_RS28635;SC_RS29550;SC_RS29885;SC_RS31180;SC_RS31240;SC_RS31730;SC_RS34265;SC_RS34680;SC_RS34920;SC_RS35055;SC_RS36055;SC_RS36280;SC_RS37020;SC_RS37275;SC_RS37865;SC_RS38805;SC_RS39115;SC_RS40240	0.7543106531604408
E	Amino acid metabolism	9	301	9/161	1.537	0.13225671902379812	SC_RS03460;SC_RS05460;SC_RS08185;SC_RS11705;SC_RS16670;SC_RS34805;SC_RS38135;SC_RS38205;SC_RS39180	0.7543106531604408
T	Signal transduction	10	344	10/161	1.494	0.1331136446753719	SC_RS03920;SC_RS05295;SC_RS08710;SC_RS14750;SC_RS22915;SC_RS24700;SC_RS31585;SC_RS35525;SC_RS37545;SC_RS38670	0.7543106531604408
D	Cell division	1	14	1/161	3.671	0.24064799580897436	SC_RS19920	0.8624812945439673
G	Carbohydrate metabolism	5	179	5/161	1.436	0.2691880894145099	SC_RS04810;SC_RS06675;SC_RS18320;SC_RS29005;SC_RS40360	0.8624812945439673
U	Secretion	4	148	4/161	1.389	0.32523138968550874	SC_RS11755;SC_RS15275;SC_RS20390;SC_RS20960	0.8624812945439673
C	Energy production	10	499	10/161	1.03	0.5088044339644415	SC_RS05830;SC_RS08335;SC_RS12310;SC_RS12955;SC_RS26305;SC_RS26720;SC_RS30010;SC_RS38385;SC_RS39140;SC_RS39825	0.8624812945439673
V	Defense	3	142	3/161	1.086	0.5249991011816356	SC_RS12500;SC_RS12890;SC_RS29545	0.8624812945439673
J	Translation	3	155	3/161	0.995	0.5846663727660368	SC_RS21625;SC_RS25685;SC_RS34375	0.8624812945439673
M	Cell wall	2	105	2/161	0.979	0.6099423923659812	SC_RS12970;SC_RS38515	0.8624812945439673
K	Transcription	15	822	15/161	0.938	0.6434497615613248	SC_RS10090;SC_RS13145;SC_RS13965;SC_RS15270;SC_RS17670;SC_RS22980;SC_RS27105;SC_RS27300;SC_RS30140;SC_RS31385;SC_RS32025;SC_RS33075;SC_RS35195;SC_RS40245;SC_RS40435	0.8624812945439673
O	Chaperones/PTM	3	195	3/161	0.791	0.7364218599364604	SC_RS27510;SC_RS28655;SC_RS31225	0.8624812945439673
I	Lipid metabolism	1	68	1/161	0.756	0.7385608031548314	SC_RS39855	0.8624812945439673
P	Inorganic ion transport	8	491	8/161	0.837	0.7473330923798607	SC_RS14200;SC_RS16825;SC_RS17905;SC_RS20895;SC_RS26600;SC_RS29140;SC_RS30795;SC_RS35970	0.8624812945439673
H	Coenzyme metabolism	2	156	2/161	0.659	0.8117471007472633	SC_RS12195;SC_RS40310	0.8624812945439673
L	Replication/Repair	2	156	2/161	0.659	0.8117471007472633	SC_RS34310;SC_RS38940	0.8624812945439673
S	Unknown	19	1597	19/161	0.611	0.9962289691192812	SC_RS04710;SC_RS07450;SC_RS10965;SC_RS12515;SC_RS13090;SC_RS13370;SC_RS14835;SC_RS15175;SC_RS15180;SC_RS17225;SC_RS19135;SC_RS20375;SC_RS21620;SC_RS23730;SC_RS25255;SC_RS26075;SC_RS27920;SC_RS35765;SC_RS37550	0.9962289691192812
