term_id	term_name	count	total_in_term	gene_ratio	fold_enrichment	pvalue	genes	padj
sco00051	Fructose and mannose metabolism	14	33	14/416	1.712	0.018748516972755373	SCO0350;SCO0382;SCO0578;SCO0579;SCO0812;SCO1388;SCO1945;SCO2346;SCO2627;SCO3025;SCO3196;SCO4916;SCO5047;SCO6234	0.9994634257332639
sco00970	Aminoacyl-tRNA biosynthesis	13	31	13/416	1.693	0.025742330466015182	SCO1473;SCO1501;SCO2615;SCO2825;SCO3334;SCO3397;SCO3792;SCO4235;SCO4839;SCO5498;SCO5499;SCO6384;SCO6436	0.9994634257332639
sco00670	One carbon pool by folate	10	23	10/416	1.755	0.03745935533418476	SCO1378;SCO2103;SCO2180;SCO3077;SCO3183;SCO4403;SCO4837;SCO5472;SCO5666;SCO6137	0.9994634257332639
sco02010	ABC transporters	58	193	58/416	1.213	0.044942079342390646	SCO0495;SCO0532;SCO0533;SCO0707;SCO0708;SCO0808;SCO0809;SCO0951;SCO1065;SCO1557;SCO1559;SCO1707;SCO1787;SCO1898;SCO2009;SCO2231;SCO2257;SCO2323;SCO2404;SCO2405;SCO2418;SCO2428;SCO2463;SCO2507;SCO2780;SCO2795;SCO2933;SCO2944;SCO2978;SCO2979;SCO2980;SCO3159;SCO3160;SCO3705;SCO4141;SCO4142;SCO4240;SCO4401;SCO4830;SCO4831;SCO4886;SCO4888;SCO5233;SCO5958;SCO5959;SCO5961;SCO6005;SCO6062;SCO6095;SCO6231;SCO6568;SCO6569;SCO6814;SCO7166;SCO7182;SCO7185;SCO7556;SCO7689	0.9994634257332639
sco00860	Porphyrin metabolism	15	42	15/416	1.441	0.07285951177176109	SCO0838;SCO1553;SCO1554;SCO1848;SCO1849;SCO1855;SCO1930;SCO1934;SCO2113;SCO2267;SCO3318;SCO3319;SCO6041;SCO6971;SCO7343	0.9994634257332639
sco00780	Biotin metabolism	8	19	8/416	1.699	0.07287884498698678	SCO0548;SCO1243;SCO1244;SCO1245;SCO3248;SCO3502;SCO4501;SCO6249	0.9994634257332639
sco00785	Lipoic acid metabolism	8	20	8/416	1.614	0.09621690609046733	SCO1378;SCO2180;SCO2181;SCO2183;SCO3816;SCO5472;SCO6423;SCO7124	0.9994634257332639
sco00300	Lysine biosynthesis	8	20	8/416	1.614	0.09621690609046733	SCO1912;SCO1916;SCO2089;SCO2640;SCO3306;SCO5139;SCO5353;SCO5744	0.9994634257332639
sco00260	Glycine, serine and threonine metabolism	15	44	15/416	1.376	0.10387376128946288	SCO1378;SCO1808;SCO2017;SCO2036;SCO2180;SCO2640;SCO3077;SCO4293;SCO4837;SCO5355;SCO5472;SCO5515;SCO5666;SCO6799;SCO6818	0.9994634257332639
sco01057	Biosynthesis of type II polyketide products	5	11	5/416	1.835	0.11035396976420775	SCO1275;SCO5072;SCO5080;SCO5092;SCO7452	0.9994634257332639
sco02020	Two-component system	36	121	36/416	1.201	0.11494592933215389	SCO0204;SCO0216;SCO0218;SCO0219;SCO0382;SCO0828;SCO1930;SCO2068;SCO2210;SCO2255;SCO2286;SCO2428;SCO2951;SCO3079;SCO3554;SCO3555;SCO3556;SCO3571;SCO3593;SCO3717;SCO3948;SCO4072;SCO4142;SCO4157;SCO4527;SCO4528;SCO4529;SCO4947;SCO5010;SCO5011;SCO5584;SCO5585;SCO6471;SCO7075;SCO7076;SCO7637	0.9994634257332639
sco03410	Base excision repair	8	21	8/416	1.538	0.12329152420189128	SCO0945;SCO1990;SCO2111;SCO2626;SCO4495;SCO5494;SCO5760;SCO6461	0.9994634257332639
sco00630	Glyoxylate and dicarboxylate metabolism	18	57	18/416	1.275	0.14622608993372999	SCO0379;SCO0983;SCO1378;SCO2180;SCO2210;SCO2925;SCO3079;SCO3306;SCO3495;SCO4323;SCO4403;SCO4837;SCO5472;SCO5832;SCO6204;SCO6205;SCO6271;SCO7590	0.9994634257332639
sco00626	Naphthalene degradation	2	3	2/416	2.691	0.1535766189195986	SCO0199;SCO7362	0.9994634257332639
sco04981	Folate transport and metabolism	3	6	3/416	2.018	0.1655596971184904	SCO3183;SCO4837;SCO6137	0.9994634257332639
sco00910	Nitrogen metabolism	10	30	10/416	1.345	0.18661494501470705	SCO0216;SCO0219;SCO1977;SCO2026;SCO2093;SCO2210;SCO2488;SCO2959;SCO4947;SCO6055	0.9994634257332639
sco00330	Arginine and proline metabolism	10	30	10/416	1.345	0.18661494501470705	SCO1223;SCO1284;SCO2585;SCO2587;SCO3337;SCO4279;SCO5520;SCO5527;SCO6035;SCO7569	0.9994634257332639
sco00061	Fatty acid biosynthesis	10	31	10/416	1.302	0.21827074047855707	SCO0548;SCO1271;SCO1330;SCO2388;SCO3248;SCO3502;SCO4501;SCO6249;SCO6271;SCO6552	0.9994634257332639
sco01212	Fatty acid metabolism	14	47	14/416	1.202	0.2573486386268021	SCO0548;SCO1271;SCO1330;SCO1690;SCO2388;SCO2774;SCO3079;SCO3248;SCO3502;SCO4501;SCO6249;SCO6271;SCO6552;SCO6787	0.9994634257332639
sco03020	RNA polymerase	2	4	2/416	2.018	0.2578265215444121	SCO4654;SCO4729	0.9994634257332639
sco00405	Phenazine biosynthesis	2	4	2/416	2.018	0.2578265215444121	SCO2117;SCO3213	0.9994634257332639
sco00750	Vitamin B6 metabolism	4	11	4/416	1.468	0.2801369997004391	SCO0429;SCO3730;SCO4293;SCO5355	0.9994634257332639
