term_id	term_name	count	total_in_term	gene_ratio	fold_enrichment	pvalue	genes	padj
C	Energy production	7	499	7/57	2.037	0.05408035607121704	SC_RS03020;SC_RS26370;SC_RS27025;SC_RS34670;SC_RS34675;SC_RS36110;SC_RS41220	0.5948839167833875
P	Inorganic ion transport	6	491	6/57	1.774	0.12019442418396903	SC_RS04575;SC_RS19405;SC_RS33115;SC_RS35210;SC_RS39255;SC_RS39720	0.6610693330118297
H	Coenzyme metabolism	2	156	2/57	1.861	0.29196782569323176	SC_RS05370;SC_RS24090	0.813483574535881
R	General function	22	2848	22/57	1.121	0.29581220892213855	SC_RS05530;SC_RS07135;SC_RS07590;SC_RS09930;SC_RS10560;SC_RS19695;SC_RS23840;SC_RS24060;SC_RS25940;SC_RS26850;SC_RS29185;SC_RS29820;SC_RS31905;SC_RS31910;SC_RS35075;SC_RS35585;SC_RS35590;SC_RS35735;SC_RS36700;SC_RS39280;SC_RS40075;SC_RS40865	0.813483574535881
I	Lipid metabolism	1	68	1/57	2.135	0.3762086411833866	SC_RS39185	0.8276590106034505
K	Transcription	5	822	5/57	0.883	0.6809989811942618	SC_RS05075;SC_RS05485;SC_RS06430;SC_RS26855;SC_RS33895	0.9097648721189605
S	Unknown	10	1597	10/57	0.909	0.6839263716559125	SC_RS22665;SC_RS23065;SC_RS32960;SC_RS33880;SC_RS33890;SC_RS36430;SC_RS36450;SC_RS37030;SC_RS37570;SC_RS39275	0.9097648721189605
G	Carbohydrate metabolism	1	179	1/57	0.811	0.7137260675760408	SC_RS27420	0.9097648721189605
O	Chaperones/PTM	1	195	1/57	0.744	0.7443530771882405	SC_RS27085	0.9097648721189605
E	Amino acid metabolism	1	301	1/57	0.482	0.8798863212590032	SC_RS02600	0.9118409505362285
T	Signal transduction	1	344	1/57	0.422	0.9118409505362285	SC_RS37675	0.9118409505362285
