term_id	term_name	count	total_in_term	gene_ratio	fold_enrichment	pvalue	genes	padj
GO:0015934	GO:0015934	2	9	2/71	15.164	0.0071324628815146755	SC_RS25685;SC_RS25760	0.23517007399683512
GO:0006096	GO:0006096	2	15	2/71	9.099	0.019656626699693574	SC_RS17605;SC_RS36280	0.23517007399683512
GO:0043190	GO:0043190	3	47	3/71	4.356	0.030880954542342357	SC_RS14055;SC_RS32040;SC_RS32050	0.23517007399683512
GO:0004519	GO:0004519	2	20	2/71	6.824	0.03393771327435038	SC_RS08470;SC_RS11000	0.23517007399683512
GO:0005737	GO:0005737	3	51	3/71	4.014	0.03805964430543907	SC_RS07655;SC_RS09480;SC_RS29545	0.23517007399683512
GO:0015662	GO:0015662	1	3	1/71	22.746	0.04333056414479122	SC_RS06230	0.23517007399683512
GO:0019829	GO:0019829	1	3	1/71	22.746	0.04333056414479122	SC_RS06230	0.23517007399683512
GO:0019464	GO:0019464	1	3	1/71	22.746	0.04333056414479122	SC_RS29545	0.23517007399683512
GO:0019264	GO:0019264	1	3	1/71	22.746	0.04333056414479122	SC_RS26345	0.23517007399683512
GO:0030261	GO:0030261	1	3	1/71	22.746	0.04333056414479122	SC_RS16855	0.23517007399683512
GO:0004372	GO:0004372	1	3	1/71	22.746	0.04333056414479122	SC_RS26345	0.23517007399683512
GO:0006824	GO:0006824	1	4	1/71	17.06	0.05735855463337442	SC_RS32040	0.23517007399683512
GO:1990204	GO:1990204	1	4	1/71	17.06	0.05735855463337442	SC_RS05370	0.23517007399683512
GO:0046685	GO:0046685	1	4	1/71	17.06	0.05735855463337442	SC_RS20625	0.23517007399683512
GO:0016717	GO:0016717	1	4	1/71	17.06	0.05735855463337442	SC_RS20915	0.23517007399683512
GO:0019290	GO:0019290	1	4	1/71	17.06	0.05735855463337442	SC_RS31240	0.23517007399683512
GO:0015031	GO:0015031	1	4	1/71	17.06	0.05735855463337442	SC_RS20960	0.23517007399683512
GO:0019941	GO:0019941	1	4	1/71	17.06	0.05735855463337442	SC_RS10245	0.23517007399683512
GO:0016879	GO:0016879	1	4	1/71	17.06	0.05735855463337442	SC_RS19155	0.23517007399683512
GO:0009102	GO:0009102	1	4	1/71	17.06	0.05735855463337442	SC_RS08185	0.23517007399683512
GO:0010498	GO:0010498	1	5	1/71	13.648	0.07118370287155461	SC_RS10245	0.2777735833728234
GO:0016117	GO:0016117	1	6	1/71	11.373	0.08480890061868676	SC_RS35985	0.2777735833728234
GO:0009086	GO:0009086	1	6	1/71	11.373	0.08480890061868676	SC_RS05585	0.2777735833728234
GO:0046983	GO:0046983	1	6	1/71	11.373	0.08480890061868676	SC_RS03485	0.2777735833728234
GO:0006281	GO:0006281	2	36	2/71	3.791	0.09700495027203432	SC_RS08470;SC_RS09565	0.2777735833728234
GO:0030151	GO:0030151	1	7	1/71	9.748	0.09823699899770583	SC_RS27020	0.2777735833728234
GO:0015645	GO:0015645	1	7	1/71	9.748	0.09823699899770583	SC_RS34950	0.2777735833728234
GO:0008033	GO:0008033	1	7	1/71	9.748	0.09823699899770583	SC_RS19155	0.2777735833728234
GO:0008234	GO:0008234	1	7	1/71	9.748	0.09823699899770583	SC_RS04100	0.2777735833728234
GO:0015297	GO:0015297	1	8	1/71	8.53	0.11147080905788828	SC_RS20625	0.3046868780915613
GO:0006310	GO:0006310	2	40	2/71	3.412	0.11577573377727263	SC_RS08470;SC_RS09565	0.30624548934633405
GO:0016788	GO:0016788	1	9	1/71	7.582	0.12451310232993504	SC_RS36055	0.31906482472045855
GO:0008270	GO:0008270	3	90	3/71	2.275	0.1445449755436808	SC_RS11000;SC_RS13820;SC_RS25280	0.3506967700544078
GO:0030170	GO:0030170	2	49	2/71	2.785	0.16083079266152084	SC_RS05585;SC_RS34805	0.3506967700544078
GO:0006352	GO:0006352	2	49	2/71	2.785	0.16083079266152084	SC_RS09835;SC_RS26965	0.3506967700544078
GO:0050660	GO:0050660	2	49	2/71	2.785	0.16083079266152084	SC_RS05370;SC_RS15980	0.3506967700544078
GO:0006810	GO:0006810	1	12	1/71	5.687	0.16251801539106703	SC_RS32715	0.3506967700544078
GO:0005829	GO:0005829	1	12	1/71	5.687	0.16251801539106703	SC_RS04100	0.3506967700544078
GO:0003995	GO:0003995	1	14	1/71	4.874	0.1869461225040719	SC_RS15980	0.39306620629061273
