term_id	term_name	count	total_in_term	gene_ratio	fold_enrichment	pvalue	genes	padj
D	Cell division	4	14	4/339	6.974	0.001997914223742986	SC_RS12435;SC_RS12455;SC_RS19920;SC_RS32080	0.035962456027373746
R	General function	138	2848	138/339	1.183	0.008033677256194173	SC_RS02090;SC_RS02810;SC_RS02875;SC_RS03390;SC_RS03485;SC_RS03540;SC_RS03785;SC_RS04055;SC_RS04125;SC_RS04270;SC_RS04370;SC_RS04640;SC_RS04645;SC_RS04780;SC_RS04860;SC_RS04900;SC_RS04960;SC_RS05035;SC_RS05135;SC_RS05330;SC_RS05585;SC_RS05825;SC_RS06110;SC_RS06230;SC_RS06245;SC_RS06905;SC_RS07375;SC_RS07535;SC_RS07905;SC_RS08425;SC_RS08470;SC_RS08540;SC_RS08895;SC_RS08955;SC_RS09070;SC_RS09350;SC_RS09565;SC_RS09840;SC_RS10145;SC_RS10245;SC_RS10435;SC_RS10560;SC_RS10835;SC_RS10845;SC_RS11000;SC_RS11025;SC_RS11165;SC_RS11210;SC_RS11695;SC_RS12130;SC_RS12425;SC_RS12685;SC_RS13380;SC_RS13610;SC_RS13645;SC_RS13930;SC_RS13960;SC_RS14015;SC_RS14545;SC_RS14780;SC_RS15485;SC_RS15915;SC_RS16925;SC_RS17605;SC_RS17780;SC_RS17800;SC_RS18280;SC_RS18540;SC_RS18715;SC_RS19835;SC_RS20135;SC_RS20380;SC_RS20625;SC_RS21340;SC_RS21755;SC_RS22555;SC_RS23070;SC_RS23315;SC_RS23420;SC_RS23510;SC_RS23755;SC_RS23795;SC_RS24480;SC_RS24520;SC_RS24635;SC_RS26225;SC_RS26660;SC_RS26870;SC_RS27440;SC_RS27555;SC_RS27855;SC_RS28275;SC_RS28435;SC_RS28555;SC_RS29550;SC_RS30370;SC_RS30720;SC_RS31180;SC_RS31240;SC_RS31380;SC_RS31730;SC_RS32040;SC_RS32175;SC_RS32330;SC_RS33140;SC_RS33295;SC_RS33950;SC_RS34185;SC_RS34250;SC_RS34380;SC_RS34680;SC_RS34890;SC_RS35045;SC_RS35055;SC_RS35240;SC_RS35420;SC_RS35805;SC_RS36055;SC_RS36280;SC_RS36315;SC_RS36820;SC_RS37135;SC_RS37320;SC_RS37520;SC_RS37525;SC_RS37910;SC_RS38380;SC_RS38610;SC_RS38680;SC_RS38685;SC_RS38905;SC_RS38955;SC_RS39065;SC_RS39380;SC_RS39440;SC_RS40040;SC_RS40755;SC_RS41345	0.07230309530574756
V	Defense	11	142	11/339	1.891	0.031149991740472047	SC_RS05450;SC_RS06595;SC_RS11875;SC_RS13305;SC_RS26345;SC_RS29545;SC_RS30440;SC_RS38275;SC_RS39225;SC_RS39465;SC_RS40100	0.18689995044283228
I	Lipid metabolism	5	68	5/339	1.795	0.14531786764820803	SC_RS04660;SC_RS07380;SC_RS08095;SC_RS09845;SC_RS20915	0.6539304044169362
G	Carbohydrate metabolism	9	179	9/339	1.227	0.31223799465584595	SC_RS13175;SC_RS15835;SC_RS18855;SC_RS20860;SC_RS25065;SC_RS33200;SC_RS35070;SC_RS39795;SC_RS40360	0.9892725401194038
C	Energy production	22	499	22/339	1.076	0.39137239953714015	SC_RS03040;SC_RS03820;SC_RS04840;SC_RS05830;SC_RS07820;SC_RS12955;SC_RS15980;SC_RS20320;SC_RS21125;SC_RS21280;SC_RS26305;SC_RS27020;SC_RS30010;SC_RS34510;SC_RS36115;SC_RS36175;SC_RS39015;SC_RS39290;SC_RS39965;SC_RS40335;SC_RS40485;SC_RS41080	0.9892725401194038
J	Translation	7	155	7/339	1.102	0.4513322419911155	SC_RS09480;SC_RS19155;SC_RS25685;SC_RS25760;SC_RS25830;SC_RS29675;SC_RS29680	0.9892725401194038
F	Nucleotide metabolism	2	38	2/339	1.285	0.46519882335512086	SC_RS17410;SC_RS27670	0.9892725401194038
O	Chaperones/PTM	8	195	8/339	1.001	0.5499485015418331	SC_RS04100;SC_RS06225;SC_RS09135;SC_RS10240;SC_RS17270;SC_RS24960;SC_RS28135;SC_RS40220	0.9892725401194038
H	Coenzyme metabolism	6	156	6/339	0.939	0.6211872023692845	SC_RS05370;SC_RS20645;SC_RS33145;SC_RS33670;SC_RS40310;SC_RS40325	0.9892725401194038
K	Transcription	31	822	31/339	0.921	0.7168549869958727	SC_RS02455;SC_RS06310;SC_RS06430;SC_RS07910;SC_RS08090;SC_RS09080;SC_RS09835;SC_RS13145;SC_RS16855;SC_RS16920;SC_RS17795;SC_RS18160;SC_RS21680;SC_RS22780;SC_RS24335;SC_RS24380;SC_RS25370;SC_RS26965;SC_RS27105;SC_RS29350;SC_RS29770;SC_RS30140;SC_RS31385;SC_RS32025;SC_RS33745;SC_RS36220;SC_RS37035;SC_RS37940;SC_RS38475;SC_RS38605;SC_RS39850	0.9892725401194038
P	Inorganic ion transport	18	491	18/339	0.895	0.7236292672231119	SC_RS03925;SC_RS10550;SC_RS10945;SC_RS13820;SC_RS14055;SC_RS15445;SC_RS20895;SC_RS22390;SC_RS24155;SC_RS25280;SC_RS26590;SC_RS26600;SC_RS27340;SC_RS27735;SC_RS32050;SC_RS32715;SC_RS35745;SC_RS35970	0.9892725401194038
U	Secretion	5	148	5/339	0.825	0.7313730625017414	SC_RS07655;SC_RS17860;SC_RS18310;SC_RS20960;SC_RS24385	0.9892725401194038
M	Cell wall	3	105	3/339	0.697	0.810650141271099	SC_RS26400;SC_RS32875;SC_RS38515	0.9892725401194038
T	Signal transduction	10	344	10/339	0.71	0.9045383754258458	SC_RS03920;SC_RS05300;SC_RS10995;SC_RS12380;SC_RS22705;SC_RS24700;SC_RS34165;SC_RS35525;SC_RS37270;SC_RS40740	0.9892725401194038
E	Amino acid metabolism	8	301	8/339	0.649	0.9317512124333707	SC_RS02600;SC_RS03150;SC_RS08185;SC_RS12215;SC_RS23355;SC_RS34805;SC_RS35985;SC_RS37065	0.9892725401194038
