term_id	term_name	count	total_in_term	gene_ratio	fold_enrichment	pvalue	genes	padj
sco00680	Methane metabolism	3	31	3/29	5.603	0.015052824177315191	SCO3096;SCO4837;SCO6818	0.43972540510545377
sco00260	Glycine, serine and threonine metabolism	3	44	3/29	3.947	0.0381651949765265	SCO4837;SCO5472;SCO6818	0.43972540510545377
sco03060	Protein export	2	22	2/29	5.263	0.05375719338378676	SCO2128;SCO3768	0.43972540510545377
sco00670	One carbon pool by folate	2	23	2/29	5.034	0.058257139076051664	SCO4837;SCO5472	0.43972540510545377
sco00906	Carotenoid biosynthesis	1	5	1/29	11.579	0.0835248443179444	SCO6760	0.43972540510545377
sco04981	Folate transport and metabolism	1	6	1/29	9.649	0.09940165406392984	SCO4837	0.43972540510545377
sco01200	Carbon metabolism	5	148	5/29	1.956	0.10523818985460098	SCO3096;SCO4837;SCO5472;SCO6497;SCO6818	0.43972540510545377
sco01230	Biosynthesis of amino acids	5	148	5/29	1.956	0.10523818985460098	SCO0731;SCO3096;SCO4837;SCO6497;SCO6818	0.43972540510545377
sco02010	ABC transporters	6	193	6/29	1.8	0.10655359049105403	SCO1787;SCO2404;SCO4886;SCO5959;SCO5961;SCO6095	0.43972540510545377
sco03450	Non-homologous end-joining	1	7	1/29	8.271	0.11501274314471045	SCO7345	0.43972540510545377
sco00230	Purine metabolism	3	71	3/29	2.446	0.12092448640399979	SCO0690;SCO4972;SCO6209	0.43972540510545377
sco01232	Nucleotide metabolism	2	49	2/29	2.363	0.20649021745583773	SCO0690;SCO4972	0.5107039533539882
sco03018	RNA degradation	1	14	1/29	4.135	0.2172023396872464	SCO3096	0.5107039533539882
sco00460	Cyanoamino acid metabolism	1	14	1/29	4.135	0.2172023396872464	SCO4837	0.5107039533539882
sco00450	Selenocompound metabolism	1	15	1/29	3.86	0.2308366532902914	SCO0731	0.5107039533539882
sco03070	Bacterial secretion system	1	16	1/29	3.619	0.24424154334713125	SCO3768	0.5107039533539882
sco00630	Glyoxylate and dicarboxylate metabolism	2	57	2/29	2.031	0.25823747429166294	SCO4837;SCO5472	0.5107039533539882
sco00010	Glycolysis / Gluconeogenesis	2	58	2/29	1.996	0.26475619891537583	SCO3096;SCO6818	0.5107039533539882
sco00920	Sulfur metabolism	1	19	1/29	3.047	0.2831166303242152	SCO6095	0.5107039533539882
sco03430	Mismatch repair	1	19	1/29	3.047	0.2831166303242152	SCO5056	0.5107039533539882
sco00780	Biotin metabolism	1	19	1/29	3.047	0.2831166303242152	SCO1245	0.5107039533539882
sco03010	Ribosome	2	62	2/29	1.868	0.29085015602443154	SCO4705;SCO4720	0.5107039533539882
sco00785	Lipoic acid metabolism	1	20	1/29	2.895	0.2956404964209607	SCO5472	0.5107039533539882
sco04146	Peroxisome	1	21	1/29	2.757	0.3079529892502508	SCO6552	0.5107039533539882
sco00710	Carbon fixation by Calvin cycle	1	22	1/29	2.632	0.3200575509581777	SCO6497	0.5107039533539882
sco03440	Homologous recombination	1	23	1/29	2.517	0.3319575696800923	SCO1519	0.5107039533539882
sco01120	Microbial metabolism in diverse environments	7	356	7/29	1.138	0.41977656559977694	SCO0690;SCO3096;SCO4837;SCO4972;SCO6209;SCO6497;SCO6818	0.5795635305387935
sco00061	Fatty acid biosynthesis	1	31	1/29	1.868	0.4201835596406253	SCO6552	0.5795635305387935
sco00970	Aminoacyl-tRNA biosynthesis	1	31	1/29	1.868	0.4201835596406253	SCO1501	0.5795635305387935
sco00071	Fatty acid degradation	1	34	1/29	1.703	0.4502752709513119	SCO6552	0.6003670279350826
sco00270	Cysteine and methionine metabolism	1	37	1/29	1.565	0.47885640029295656	SCO0731	0.6178792261844601
sco00030	Pentose phosphate pathway	1	40	1/29	1.447	0.5060002014163691	SCO6497	0.6268136172393451
sco00860	Porphyrin metabolism	1	42	1/29	1.378	0.5233321718427321	SCO6971	0.6268136172393451
sco00280	Valine, leucine and isoleucine degradation	1	45	1/29	1.287	0.548233974371467	SCO2779	0.6268136172393451
sco01240	Biosynthesis of cofactors	3	164	3/29	1.059	0.550017158163854	SCO1245;SCO4837;SCO6971	0.6268136172393451
sco01212	Fatty acid metabolism	1	47	1/29	1.232	0.5641322555154107	SCO6552	0.6268136172393451
sco01110	Biosynthesis of secondary metabolites	8	515	8/29	0.899	0.7080778906695309	SCO0731;SCO2779;SCO3096;SCO4837;SCO5472;SCO6497;SCO6760;SCO6818	0.7654896115346279
sco02024	Quorum sensing	1	101	1/29	0.573	0.8371335558949674	SCO6552	0.8811932167315447
sco02020	Two-component system	1	121	1/29	0.478	0.8878671691356765	SCO5584	0.9106329939853093
sco01100	Metabolic pathways	14	1066	14/29	0.76	0.9700924217923654	SCO0690;SCO0731;SCO1245;SCO2779;SCO3096;SCO4837;SCO4972;SCO5472;SCO6209;SCO6497;SCO6552;SCO6760;SCO6818;SCO6971	0.9700924217923654
