term_id	term_name	count	total_in_term	gene_ratio	fold_enrichment	pvalue	genes	padj
G	Carbohydrate metabolism	27	179	27/820	1.522	0.01726813852442834	SC_RS03760;SC_RS03770;SC_RS03865;SC_RS04620;SC_RS05985;SC_RS10905;SC_RS12930;SC_RS13175;SC_RS18025;SC_RS20035;SC_RS20845;SC_RS23645;SC_RS25065;SC_RS28360;SC_RS29005;SC_RS30625;SC_RS30665;SC_RS32225;SC_RS32690;SC_RS33165;SC_RS33190;SC_RS33200;SC_RS33535;SC_RS35095;SC_RS35480;SC_RS38885;SC_RS39910	0.32809463196413846
V	Defense	20	142	20/820	1.421	0.06711624471206351	SC_RS04895;SC_RS06105;SC_RS09775;SC_RS09790;SC_RS10000;SC_RS12500;SC_RS12530;SC_RS12890;SC_RS13205;SC_RS13590;SC_RS15340;SC_RS17785;SC_RS18190;SC_RS25365;SC_RS30440;SC_RS34410;SC_RS34935;SC_RS35235;SC_RS38280;SC_RS40100	0.6376043247646034
C	Energy production	57	499	57/820	1.153	0.138451920840635	SC_RS02650;SC_RS03515;SC_RS03570;SC_RS03690;SC_RS04005;SC_RS06535;SC_RS06880;SC_RS07950;SC_RS11720;SC_RS11725;SC_RS12635;SC_RS13460;SC_RS14020;SC_RS14430;SC_RS14915;SC_RS14980;SC_RS15570;SC_RS16470;SC_RS17960;SC_RS18600;SC_RS18675;SC_RS20855;SC_RS21280;SC_RS21910;SC_RS24535;SC_RS25005;SC_RS25190;SC_RS26025;SC_RS26280;SC_RS26295;SC_RS26435;SC_RS26890;SC_RS26895;SC_RS26915;SC_RS27020;SC_RS27025;SC_RS27535;SC_RS28490;SC_RS31640;SC_RS32145;SC_RS33025;SC_RS33495;SC_RS34855;SC_RS35130;SC_RS35475;SC_RS35485;SC_RS35885;SC_RS36145;SC_RS37225;SC_RS37730;SC_RS38385;SC_RS39020;SC_RS39290;SC_RS39965;SC_RS40485;SC_RS40610;SC_RS41080	0.8768621653240218
O	Chaperones/PTM	23	195	23/820	1.19	0.2166969488597115	SC_RS03035;SC_RS06225;SC_RS08740;SC_RS08785;SC_RS11975;SC_RS12125;SC_RS12810;SC_RS12895;SC_RS15890;SC_RS16940;SC_RS18990;SC_RS23195;SC_RS25100;SC_RS26155;SC_RS27085;SC_RS29420;SC_RS29475;SC_RS30155;SC_RS30900;SC_RS31225;SC_RS31805;SC_RS32620;SC_RS32790	0.9117332853399055
F	Nucleotide metabolism	5	38	5/820	1.328	0.32268852302047285	SC_RS12915;SC_RS19305;SC_RS26745;SC_RS28310;SC_RS38850	0.9117332853399055
R	General function	287	2848	287/820	1.017	0.3690423222403297	SC_RS02090;SC_RS02560;SC_RS02815;SC_RS02825;SC_RS02835;SC_RS03030;SC_RS03155;SC_RS03200;SC_RS03255;SC_RS03580;SC_RS03590;SC_RS03745;SC_RS03755;SC_RS03855;SC_RS03955;SC_RS04150;SC_RS04200;SC_RS04330;SC_RS04365;SC_RS04500;SC_RS04570;SC_RS04695;SC_RS04960;SC_RS04970;SC_RS05000;SC_RS05035;SC_RS05310;SC_RS05335;SC_RS05585;SC_RS05605;SC_RS05825;SC_RS05865;SC_RS05920;SC_RS06050;SC_RS06230;SC_RS06245;SC_RS06275;SC_RS06555;SC_RS06690;SC_RS07090;SC_RS07105;SC_RS07145;SC_RS07375;SC_RS07445;SC_RS07535;SC_RS08070;SC_RS08125;SC_RS08210;SC_RS08225;SC_RS08470;SC_RS08495;SC_RS08780;SC_RS08895;SC_RS08910;SC_RS08950;SC_RS08970;SC_RS09160;SC_RS09230;SC_RS09330;SC_RS09685;SC_RS09840;SC_RS09930;SC_RS10030;SC_RS10095;SC_RS10100;SC_RS10200;SC_RS10215;SC_RS10400;SC_RS10435;SC_RS10440;SC_RS10445;SC_RS10845;SC_RS11135;SC_RS11230;SC_RS11300;SC_RS11455;SC_RS11470;SC_RS11690;SC_RS11710;SC_RS11805;SC_RS11970;SC_RS12130;SC_RS12265;SC_RS12425;SC_RS12595;SC_RS13295;SC_RS13380;SC_RS13610;SC_RS13655;SC_RS13960;SC_RS14015;SC_RS14090;SC_RS14270;SC_RS14450;SC_RS14510;SC_RS14545;SC_RS14565;SC_RS14775;SC_RS15280;SC_RS15470;SC_RS15485;SC_RS15490;SC_RS15540;SC_RS15645;SC_RS16085;SC_RS16205;SC_RS16270;SC_RS16310;SC_RS16730;SC_RS16895;SC_RS16925;SC_RS17245;SC_RS17250;SC_RS17335;SC_RS17440;SC_RS17530;SC_RS17665;SC_RS18175;SC_RS18260;SC_RS18495;SC_RS18540;SC_RS18580;SC_RS18770;SC_RS19105;SC_RS19410;SC_RS19605;SC_RS19705;SC_RS19935;SC_RS19985;SC_RS20025;SC_RS20045;SC_RS20130;SC_RS20145;SC_RS20170;SC_RS20380;SC_RS20510;SC_RS20595;SC_RS20775;SC_RS20815;SC_RS20925;SC_RS20980;SC_RS21120;SC_RS21585;SC_RS21590;SC_RS21630;SC_RS21735;SC_RS21970;SC_RS22265;SC_RS22560;SC_RS22625;SC_RS22715;SC_RS22775;SC_RS22910;SC_RS23010;SC_RS23070;SC_RS23150;SC_RS23270;SC_RS23375;SC_RS24035;SC_RS24040;SC_RS24135;SC_RS24180;SC_RS24210;SC_RS24225;SC_RS24330;SC_RS24555;SC_RS24635;SC_RS24940;SC_RS25060;SC_RS25115;SC_RS25245;SC_RS25250;SC_RS25985;SC_RS26070;SC_RS26115;SC_RS26140;SC_RS26225;SC_RS26665;SC_RS26815;SC_RS27035;SC_RS27110;SC_RS27180;SC_RS27250;SC_RS27330;SC_RS27555;SC_RS27610;SC_RS27785;SC_RS27845;SC_RS27955;SC_RS28130;SC_RS28155;SC_RS28450;SC_RS28635;SC_RS28650;SC_RS28970;SC_RS29765;SC_RS29885;SC_RS29890;SC_RS30040;SC_RS30135;SC_RS30370;SC_RS30615;SC_RS30715;SC_RS31210;SC_RS31240;SC_RS31880;SC_RS31975;SC_RS32000;SC_RS32085;SC_RS32170;SC_RS32330;SC_RS32570;SC_RS32590;SC_RS32610;SC_RS32705;SC_RS32845;SC_RS32970;SC_RS33105;SC_RS33140;SC_RS33375;SC_RS33410;SC_RS33915;SC_RS33950;SC_RS34055;SC_RS34210;SC_RS34385;SC_RS34500;SC_RS34680;SC_RS34895;SC_RS35000;SC_RS35040;SC_RS35065;SC_RS35305;SC_RS35405;SC_RS35420;SC_RS35510;SC_RS35545;SC_RS35590;SC_RS35605;SC_RS35685;SC_RS35735;SC_RS35740;SC_RS35805;SC_RS35895;SC_RS36000;SC_RS36010;SC_RS36080;SC_RS36180;SC_RS36205;SC_RS36300;SC_RS36505;SC_RS36715;SC_RS36720;SC_RS36770;SC_RS36820;SC_RS37320;SC_RS37830;SC_RS37860;SC_RS37880;SC_RS37910;SC_RS38040;SC_RS38335;SC_RS38380;SC_RS38410;SC_RS38610;SC_RS38720;SC_RS39065;SC_RS39075;SC_RS39115;SC_RS39215;SC_RS39355;SC_RS39590;SC_RS39935;SC_RS40040;SC_RS40045;SC_RS40075;SC_RS40200;SC_RS40355;SC_RS40365;SC_RS40550;SC_RS40555;SC_RS40625;SC_RS40670;SC_RS40815;SC_RS40865;SC_RS40925;SC_RS41345	0.9117332853399055
T	Signal transduction	36	344	36/820	1.056	0.3892853622547746	SC_RS03920;SC_RS04825;SC_RS04865;SC_RS05300;SC_RS06185;SC_RS06285;SC_RS08710;SC_RS09140;SC_RS09535;SC_RS10160;SC_RS11065;SC_RS11420;SC_RS11575;SC_RS12905;SC_RS13525;SC_RS13565;SC_RS13830;SC_RS15130;SC_RS18840;SC_RS19495;SC_RS20410;SC_RS21440;SC_RS22225;SC_RS22705;SC_RS23600;SC_RS26040;SC_RS26375;SC_RS27400;SC_RS28630;SC_RS28960;SC_RS31470;SC_RS32600;SC_RS36925;SC_RS37270;SC_RS39445;SC_RS40740	0.9117332853399055
E	Amino acid metabolism	31	301	31/820	1.039	0.4379645779688529	SC_RS02600;SC_RS06640;SC_RS06745;SC_RS07045;SC_RS07390;SC_RS08175;SC_RS08315;SC_RS08360;SC_RS10040;SC_RS11705;SC_RS12520;SC_RS13005;SC_RS14075;SC_RS15995;SC_RS16670;SC_RS18330;SC_RS18640;SC_RS20430;SC_RS22480;SC_RS24000;SC_RS27600;SC_RS29340;SC_RS31120;SC_RS32645;SC_RS34395;SC_RS35015;SC_RS35465;SC_RS38135;SC_RS38205;SC_RS39400;SC_RS40645	0.9117332853399055
H	Coenzyme metabolism	15	156	15/820	0.97	0.5894570132639192	SC_RS03180;SC_RS06995;SC_RS07660;SC_RS07715;SC_RS09885;SC_RS13335;SC_RS20180;SC_RS24070;SC_RS24675;SC_RS32075;SC_RS33145;SC_RS36120;SC_RS39565;SC_RS39580;SC_RS40325	0.9117332853399055
P	Inorganic ion transport	46	491	46/820	0.945	0.6833945680466444	SC_RS02335;SC_RS02340;SC_RS04160;SC_RS04290;SC_RS04400;SC_RS04820;SC_RS05470;SC_RS07210;SC_RS09380;SC_RS09870;SC_RS12340;SC_RS13385;SC_RS15215;SC_RS15820;SC_RS16565;SC_RS16825;SC_RS17005;SC_RS20895;SC_RS21860;SC_RS21960;SC_RS22880;SC_RS24175;SC_RS26090;SC_RS26315;SC_RS26380;SC_RS27710;SC_RS27735;SC_RS27745;SC_RS29425;SC_RS30505;SC_RS30795;SC_RS32475;SC_RS32805;SC_RS32815;SC_RS32830;SC_RS33180;SC_RS34015;SC_RS35210;SC_RS35255;SC_RS35410;SC_RS35415;SC_RS35970;SC_RS36270;SC_RS37375;SC_RS39200;SC_RS39720	0.9117332853399055
