term_id	term_name	count	total_in_term	gene_ratio	fold_enrichment	pvalue	genes	padj
R	General function	48	2848	48/104	1.341	0.008393347855089111	SC_RS03485;SC_RS04270;SC_RS04640;SC_RS04780;SC_RS05330;SC_RS05585;SC_RS06230;SC_RS08470;SC_RS08540;SC_RS09565;SC_RS10145;SC_RS10245;SC_RS10435;SC_RS10560;SC_RS11000;SC_RS11210;SC_RS12425;SC_RS12685;SC_RS13380;SC_RS14015;SC_RS15485;SC_RS15915;SC_RS16925;SC_RS17605;SC_RS17780;SC_RS18715;SC_RS19835;SC_RS20625;SC_RS23070;SC_RS23420;SC_RS24520;SC_RS26660;SC_RS26870;SC_RS27440;SC_RS27555;SC_RS29550;SC_RS31180;SC_RS31240;SC_RS31730;SC_RS32040;SC_RS32175;SC_RS33295;SC_RS34680;SC_RS34890;SC_RS35055;SC_RS36055;SC_RS36280;SC_RS38955	0.1426869135365149
J	Translation	4	155	4/104	2.053	0.1306704128131141	SC_RS09480;SC_RS19155;SC_RS25685;SC_RS25760	0.8597378267981188
D	Cell division	1	14	1/104	5.683	0.16239346242397346	SC_RS19920	0.8597378267981188
E	Amino acid metabolism	5	301	5/104	1.322	0.32771444349498635	SC_RS02600;SC_RS08185;SC_RS34805;SC_RS35985;SC_RS37065	0.8597378267981188
K	Transcription	12	822	12/104	1.162	0.3365010152459759	SC_RS06430;SC_RS09835;SC_RS13145;SC_RS16855;SC_RS22780;SC_RS25370;SC_RS26965;SC_RS27105;SC_RS30140;SC_RS31385;SC_RS33745;SC_RS37035	0.8597378267981188
M	Cell wall	2	105	2/104	1.516	0.3815242487714449	SC_RS32875;SC_RS38515	0.8597378267981188
P	Inorganic ion transport	7	491	7/104	1.134	0.42203868395212857	SC_RS10945;SC_RS13820;SC_RS14055;SC_RS25280;SC_RS26590;SC_RS32050;SC_RS32715	0.8597378267981188
V	Defense	2	142	2/104	1.121	0.5360836196154287	SC_RS26345;SC_RS29545	0.8597378267981188
U	Secretion	2	148	2/104	1.075	0.5585982746441817	SC_RS07655;SC_RS20960	0.8597378267981188
I	Lipid metabolism	1	68	1/104	1.17	0.5783422653317359	SC_RS20915	0.8597378267981188
L	Replication/Repair	2	156	2/104	1.02	0.5874087668785546	SC_RS34950;SC_RS38940	0.8597378267981188
T	Signal transduction	4	344	4/104	0.925	0.6335345987287873	SC_RS03920;SC_RS22705;SC_RS24700;SC_RS35525	0.8597378267981188
G	Carbohydrate metabolism	2	179	2/104	0.889	0.662471413605217	SC_RS25065;SC_RS40360	0.8597378267981188
O	Chaperones/PTM	2	195	2/104	0.816	0.7080193867749214	SC_RS04100;SC_RS17270	0.8597378267981188
H	Coenzyme metabolism	1	156	1/104	0.51	0.8635589387499378	SC_RS05370	0.9787001305832629
C	Energy production	3	499	3/104	0.478	0.9548154766153512	SC_RS15980;SC_RS20320;SC_RS27020	0.9999830242164246
S	Unknown	6	1597	6/104	0.299	0.9999830242164246	SC_RS04710;SC_RS13090;SC_RS13370;SC_RS14315;SC_RS32200;SC_RS32925	0.9999830242164246
