term_id	term_name	count	total_in_term	gene_ratio	fold_enrichment	pvalue	genes	padj
sco00626	Naphthalene degradation	2	3	2/141	7.939	0.019858171058428766	SCO0199;SCO7362	0.9420135493238175
sco03020	RNA polymerase	2	4	2/141	5.954	0.037536812050167484	SCO4655;SCO4729	0.9420135493238175
sco00260	Glycine, serine and threonine metabolism	7	44	7/141	1.894	0.06982153187042675	SCO1087;SCO2640;SCO4366;SCO4837;SCO5515;SCO6799;SCO6800	0.9420135493238175
sco00625	Chloroalkane and chloroalkene degradation	3	12	3/141	2.977	0.0726881205150243	SCO0199;SCO0404;SCO7362	0.9420135493238175
sco03410	Base excision repair	4	21	4/141	2.268	0.09292426970365603	SCO1990;SCO2111;SCO5760;SCO6461	0.9420135493238175
sco00051	Fructose and mannose metabolism	5	33	5/141	1.804	0.13733336460563142	SCO0382;SCO1945;SCO2346;SCO2627;SCO6234	0.9420135493238175
sco03010	Ribosome	8	62	8/141	1.536	0.14276151239711582	SCO4705;SCO4717;SCO4718;SCO4720;SCO4721;SCO4734;SCO4735;SCO5564	0.9420135493238175
sco03070	Bacterial secretion system	3	16	3/141	2.233	0.14508140051535365	SCO1516;SCO1944;SCO3768	0.9420135493238175
sco00564	Glycerophospholipid metabolism	4	25	4/141	1.905	0.15208411933970406	SCO1228;SCO1419;SCO1759;SCO4774	0.9420135493238175
sco00350	Tyrosine metabolism	3	18	3/141	1.985	0.18754906798855933	SCO0199;SCO3944;SCO7362	0.9420135493238175
sco01059	Biosynthesis of enediyne antibiotics	1	3	1/141	3.969	0.23149675893095795	SCO7417	0.9420135493238175
sco01057	Biosynthesis of type II polyketide products	2	11	2/141	2.165	0.23451196341857472	SCO5075;SCO7452	0.9420135493238175
sco00230	Purine metabolism	8	71	8/141	1.342	0.24096435511380768	SCO1513;SCO2612;SCO3059;SCO4071;SCO4813;SCO4917;SCO4972;SCO5225	0.9420135493238175
sco00970	Aminoacyl-tRNA biosynthesis	4	31	4/141	1.536	0.2596732149401662	SCO1473;SCO3334;SCO5498;SCO5499	0.9420135493238175
sco00680	Methane metabolism	4	31	4/141	1.536	0.2596732149401662	SCO3096;SCO4366;SCO4837;SCO5515	0.9420135493238175
sco00860	Porphyrin metabolism	5	42	5/141	1.418	0.2741247942893577	SCO1934;SCO2113;SCO2267;SCO3319;SCO7343	0.9420135493238175
sco00710	Carbon fixation by Calvin cycle	3	22	3/141	1.624	0.2796688116980757	SCO1935;SCO1945;SCO2627	0.9420135493238175
sco03060	Protein export	3	22	3/141	1.624	0.2796688116980757	SCO1516;SCO1944;SCO3768	0.9420135493238175
sco00572	Arabinogalactan biosynthesis	1	4	1/141	2.977	0.29615007455788805	SCO5365	0.9420135493238175
sco01310	Nitrogen cycle	2	13	2/141	1.832	0.2992397355819809	SCO0217;SCO2488	0.9420135493238175
sco00670	One carbon pool by folate	3	23	3/141	1.553	0.303480539080148	SCO2103;SCO4813;SCO4837	0.9420135493238175
sco00190	Oxidative phosphorylation	7	67	7/141	1.244	0.32961530249148224	SCO1934;SCO4562;SCO4575;SCO4855;SCO5367;SCO7101;SCO7319	0.9420135493238175
sco03018	RNA degradation	2	14	2/141	1.701	0.33137448868922903	SCO3096;SCO3896	0.9420135493238175
sco01053	Biosynthesis of siderophore group nonribosomal peptides	1	5	1/141	2.382	0.355399530968239	SCO7691	0.9420135493238175
