term_id	term_name	count	total_in_term	gene_ratio	fold_enrichment	pvalue	genes	padj
sco00785	Lipoic acid metabolism	4	20	4/89	3.773	0.018602096568041137	SCO2183;SCO3830;SCO5472;SCO6423	0.8955931368420487
sco03018	RNA degradation	3	14	3/89	4.043	0.034262646529902165	SCO3096;SCO3896;SCO4145	0.8955931368420487
sco01230	Biosynthesis of amino acids	13	148	13/89	1.657	0.043658904890219785	SCO0579;SCO0731;SCO1935;SCO1977;SCO2036;SCO2054;SCO2640;SCO3096;SCO4366;SCO5139;SCO5353;SCO6497;SCO6818	0.8955931368420487
sco00552	Teichoic acid biosynthesis	2	7	2/89	5.39	0.049028955589299525	SCO2997;SCO5365	0.8955931368420487
sco00260	Glycine, serine and threonine metabolism	5	44	5/89	2.144	0.07942053258288409	SCO2036;SCO2640;SCO4366;SCO5472;SCO6818	0.8955931368420487
sco00300	Lysine biosynthesis	3	20	3/89	2.83	0.08545108961601311	SCO2640;SCO5139;SCO5353	0.8955931368420487
sco00710	Carbon fixation by Calvin cycle	3	22	3/89	2.573	0.10708533736224399	SCO0579;SCO1935;SCO6497	0.8955931368420487
sco03060	Protein export	3	22	3/89	2.573	0.10708533736224399	SCO1944;SCO2128;SCO3768	0.8955931368420487
sco02010	ABC transporters	14	193	14/89	1.368	0.1333966529119732	SCO0707;SCO0708;SCO1787;SCO2257;SCO2405;SCO2428;SCO2944;SCO3159;SCO4888;SCO5958;SCO6062;SCO6095;SCO6757;SCO7184	0.8955931368420487
sco02024	Quorum sensing	8	101	8/89	1.494	0.16109172246091144	SCO0707;SCO0708;SCO1330;SCO1880;SCO1944;SCO5716;SCO6552;SCO7184	0.8955931368420487
sco00450	Selenocompound metabolism	2	15	2/89	2.515	0.18688288150048127	SCO0731;SCO6436	0.8955931368420487
sco00572	Arabinogalactan biosynthesis	1	4	1/89	4.716	0.19592100559773473	SCO5365	0.8955931368420487
