term_id	term_name	count	total_in_term	gene_ratio	fold_enrichment	pvalue	genes	padj
D	Cell division	2	14	2/159	7.435	0.02869578458529254	SC_RS12455;SC_RS32080	0.5165241225352657
F	Nucleotide metabolism	2	38	2/159	2.739	0.16517358429633056	SC_RS17410;SC_RS27670	0.8305699549143898
R	General function	60	2848	60/159	1.096	0.2095286816707037	SC_RS02810;SC_RS04055;SC_RS04125;SC_RS04645;SC_RS04860;SC_RS05135;SC_RS06110;SC_RS06245;SC_RS07535;SC_RS07905;SC_RS08425;SC_RS08895;SC_RS09350;SC_RS09840;SC_RS10030;SC_RS10200;SC_RS10450;SC_RS11165;SC_RS12130;SC_RS13610;SC_RS13645;SC_RS13930;SC_RS15500;SC_RS16380;SC_RS17800;SC_RS18540;SC_RS19915;SC_RS20380;SC_RS21340;SC_RS22555;SC_RS23395;SC_RS23510;SC_RS23795;SC_RS24480;SC_RS24635;SC_RS26335;SC_RS27990;SC_RS28215;SC_RS28555;SC_RS31180;SC_RS31380;SC_RS33730;SC_RS34185;SC_RS34380;SC_RS34880;SC_RS35240;SC_RS35420;SC_RS35685;SC_RS35805;SC_RS36315;SC_RS36715;SC_RS36920;SC_RS37135;SC_RS37320;SC_RS38685;SC_RS39380;SC_RS39440;SC_RS39460;SC_RS40045;SC_RS40755	0.8305699549143898
G	Carbohydrate metabolism	5	179	5/159	1.454	0.2609257708126693	SC_RS10905;SC_RS13175;SC_RS17020;SC_RS33200;SC_RS35070	0.8305699549143898
O	Chaperones/PTM	5	195	5/159	1.334	0.32070495962851014	SC_RS06075;SC_RS09135;SC_RS24960;SC_RS28655;SC_RS29420	0.8305699549143898
J	Translation	4	155	4/159	1.343	0.3477456942925426	SC_RS11045;SC_RS26355;SC_RS29675;SC_RS40605	0.8305699549143898
I	Lipid metabolism	2	68	2/159	1.531	0.37697986605720063	SC_RS04660;SC_RS09845	0.8305699549143898
V	Defense	3	142	3/159	1.1	0.5165480121583134	SC_RS26345;SC_RS39225;SC_RS39465	0.8305699549143898
K	Transcription	16	822	16/159	1.013	0.5176276522106535	SC_RS03600;SC_RS03710;SC_RS05485;SC_RS06310;SC_RS07805;SC_RS08720;SC_RS09080;SC_RS11030;SC_RS17795;SC_RS18160;SC_RS22420;SC_RS24380;SC_RS29350;SC_RS36220;SC_RS39850;SC_RS40705	0.8305699549143898
U	Secretion	3	148	3/159	1.055	0.5446057116545003	SC_RS17860;SC_RS18310;SC_RS24385	0.8305699549143898
H	Coenzyme metabolism	3	156	3/159	1.001	0.5805209046181767	SC_RS24070;SC_RS32075;SC_RS33670	0.8305699549143898
M	Cell wall	2	105	2/159	0.991	0.6030911646052713	SC_RS08400;SC_RS26400	0.8305699549143898
C	Energy production	9	499	9/159	0.939	0.6268239995934374	SC_RS03040;SC_RS06120;SC_RS06170;SC_RS07820;SC_RS21125;SC_RS34510;SC_RS36175;SC_RS39015;SC_RS39290	0.8305699549143898
T	Signal transduction	6	344	6/159	0.908	0.6537625039372544	SC_RS05300;SC_RS06185;SC_RS28630;SC_RS31365;SC_RS34165;SC_RS37270	0.8305699549143898
E	Amino acid metabolism	5	301	5/159	0.865	0.6921416290953248	SC_RS03150;SC_RS08180;SC_RS08315;SC_RS09910;SC_RS39740	0.8305699549143898
L	Replication/Repair	2	156	2/159	0.667	0.8061785386324336	SC_RS02075;SC_RS31250	0.9069508559614878
S	Unknown	25	1597	25/159	0.815	0.897710149127026	SC_RS03615;SC_RS05720;SC_RS08890;SC_RS11195;SC_RS11380;SC_RS12135;SC_RS15255;SC_RS16615;SC_RS17025;SC_RS17995;SC_RS18510;SC_RS20270;SC_RS21335;SC_RS22010;SC_RS22350;SC_RS22470;SC_RS22650;SC_RS27655;SC_RS27665;SC_RS29285;SC_RS33800;SC_RS34885;SC_RS36480;SC_RS36510;SC_RS37340	0.9505166284874392
P	Inorganic ion transport	5	491	5/159	0.53	0.9635580775909081	SC_RS05470;SC_RS05970;SC_RS10550;SC_RS24155;SC_RS27340	0.9635580775909081
