term_id	term_name	count	total_in_term	gene_ratio	fold_enrichment	pvalue	genes	padj
R	General function	40	2848	40/96	1.211	0.08270989711652287	SC_RS07140;SC_RS08470;SC_RS09565;SC_RS10560;SC_RS10880;SC_RS12185;SC_RS12425;SC_RS13960;SC_RS14015;SC_RS15915;SC_RS16895;SC_RS17780;SC_RS18280;SC_RS18375;SC_RS18710;SC_RS18715;SC_RS19835;SC_RS20135;SC_RS20625;SC_RS21385;SC_RS21585;SC_RS23070;SC_RS23315;SC_RS23420;SC_RS23755;SC_RS24520;SC_RS25115;SC_RS26095;SC_RS26105;SC_RS26225;SC_RS26870;SC_RS27555;SC_RS27855;SC_RS28130;SC_RS28275;SC_RS28435;SC_RS31180;SC_RS31980;SC_RS32175;SC_RS37525	0.6372010605170002
J	Translation	4	155	4/96	2.224	0.10544082798797906	SC_RS25685;SC_RS25760;SC_RS25830;SC_RS29680	0.6372010605170002
I	Lipid metabolism	2	68	2/96	2.535	0.18643523279361693	SC_RS20915;SC_RS28760	0.6372010605170002
P	Inorganic ion transport	8	491	8/96	1.404	0.20902622560899398	SC_RS13820;SC_RS14200;SC_RS15445;SC_RS20895;SC_RS26600;SC_RS27735;SC_RS30795;SC_RS32715	0.6372010605170002
V	Defense	3	142	3/96	1.821	0.22757180732750007	SC_RS05450;SC_RS13305;SC_RS26345	0.6372010605170002
T	Signal transduction	5	344	5/96	1.253	0.36923950388655585	SC_RS12380;SC_RS16970;SC_RS22705;SC_RS24700;SC_RS33160	0.7902473045935947
O	Chaperones/PTM	3	195	3/96	1.326	0.39512365229679736	SC_RS04100;SC_RS22630;SC_RS28135	0.7902473045935947
C	Energy production	6	499	6/96	1.036	0.5246685484840617	SC_RS08690;SC_RS21280;SC_RS26305;SC_RS26435;SC_RS27020;SC_RS30010	0.9181699598471081
G	Carbohydrate metabolism	2	179	2/96	0.963	0.6190179088085084	SC_RS15835;SC_RS18855	0.9629167470354574
U	Secretion	1	148	1/96	0.582	0.8249410532651842	SC_RS20960	0.9720691144372059
H	Coenzyme metabolism	1	156	1/96	0.553	0.8408226232317847	SC_RS20645	0.9720691144372059
S	Unknown	15	1597	15/96	0.81	0.8534636566447046	SC_RS07880;SC_RS08205;SC_RS09235;SC_RS10980;SC_RS11585;SC_RS13090;SC_RS14315;SC_RS17210;SC_RS23065;SC_RS23320;SC_RS24725;SC_RS24840;SC_RS25630;SC_RS26075;SC_RS32925	0.9720691144372059
K	Transcription	5	822	5/96	0.524	0.9681104016780093	SC_RS14025;SC_RS16855;SC_RS22135;SC_RS27105;SC_RS33075	0.9720691144372059
E	Amino acid metabolism	1	301	1/96	0.286	0.9720691144372059	SC_RS35985	0.9720691144372059
