term_id	term_name	count	total_in_term	gene_ratio	fold_enrichment	pvalue	genes	padj
J	Translation	100	155	100/1845	2.894	6.55405286879774e-30	SC_RS04090;SC_RS07700;SC_RS09430;SC_RS09500;SC_RS09515;SC_RS09625;SC_RS10005;SC_RS10010;SC_RS10015;SC_RS10265;SC_RS10800;SC_RS12020;SC_RS13435;SC_RS14570;SC_RS14860;SC_RS14865;SC_RS14940;SC_RS15035;SC_RS15040;SC_RS15145;SC_RS17745;SC_RS17750;SC_RS18625;SC_RS18630;SC_RS18700;SC_RS19245;SC_RS19255;SC_RS19265;SC_RS19270;SC_RS21010;SC_RS21080;SC_RS21100;SC_RS21545;SC_RS21625;SC_RS21675;SC_RS21685;SC_RS21690;SC_RS21945;SC_RS22725;SC_RS23360;SC_RS25350;SC_RS25420;SC_RS25425;SC_RS25440;SC_RS25445;SC_RS25475;SC_RS25480;SC_RS25485;SC_RS25665;SC_RS25670;SC_RS25675;SC_RS25680;SC_RS25685;SC_RS25690;SC_RS25695;SC_RS25700;SC_RS25705;SC_RS25710;SC_RS25715;SC_RS25720;SC_RS25725;SC_RS25730;SC_RS25735;SC_RS25740;SC_RS25745;SC_RS25750;SC_RS25755;SC_RS25760;SC_RS25765;SC_RS25785;SC_RS25790;SC_RS25795;SC_RS25800;SC_RS25810;SC_RS25815;SC_RS25830;SC_RS25835;SC_RS25895;SC_RS26990;SC_RS27715;SC_RS28235;SC_RS28975;SC_RS29675;SC_RS29680;SC_RS29920;SC_RS30035;SC_RS30070;SC_RS30175;SC_RS30185;SC_RS30190;SC_RS30195;SC_RS30345;SC_RS30350;SC_RS30730;SC_RS30745;SC_RS30760;SC_RS30890;SC_RS30990;SC_RS32995;SC_RS35145	1.2452700450715708e-28
D	Cell division	8	14	8/1845	2.563	0.004896405392751326	SC_RS12450;SC_RS12490;SC_RS12495;SC_RS16945;SC_RS16950;SC_RS26215;SC_RS32080;SC_RS32525	0.0465158512311376
G	Carbohydrate metabolism	53	179	53/1845	1.328	0.01294612554556464	SC_RS05675;SC_RS07165;SC_RS07230;SC_RS07250;SC_RS07580;SC_RS07665;SC_RS08235;SC_RS08680;SC_RS09470;SC_RS12930;SC_RS13160;SC_RS13175;SC_RS13620;SC_RS14080;SC_RS14185;SC_RS14190;SC_RS15815;SC_RS15835;SC_RS16080;SC_RS16580;SC_RS16625;SC_RS16850;SC_RS17280;SC_RS17305;SC_RS17735;SC_RS17815;SC_RS18025;SC_RS19480;SC_RS20495;SC_RS20860;SC_RS21095;SC_RS21465;SC_RS23605;SC_RS25465;SC_RS25470;SC_RS25825;SC_RS25840;SC_RS26740;SC_RS27420;SC_RS30080;SC_RS30110;SC_RS30620;SC_RS30625;SC_RS32225;SC_RS32295;SC_RS32300;SC_RS32355;SC_RS33200;SC_RS33535;SC_RS35965;SC_RS37990;SC_RS39655;SC_RS39795	0.08199212845524272
L	Replication/Repair	46	156	46/1845	1.323	0.021061691812227543	SC_RS04440;SC_RS07785;SC_RS08865;SC_RS09560;SC_RS12470;SC_RS12700;SC_RS13025;SC_RS14870;SC_RS15685;SC_RS17300;SC_RS18030;SC_RS18535;SC_RS18875;SC_RS19040;SC_RS19295;SC_RS19840;SC_RS20110;SC_RS20790;SC_RS21515;SC_RS21525;SC_RS21700;SC_RS22460;SC_RS22605;SC_RS22640;SC_RS23785;SC_RS24085;SC_RS24680;SC_RS25600;SC_RS26795;SC_RS27995;SC_RS28080;SC_RS29235;SC_RS29655;SC_RS30015;SC_RS30045;SC_RS31035;SC_RS31075;SC_RS31315;SC_RS31455;SC_RS31845;SC_RS33560;SC_RS34950;SC_RS36215;SC_RS38940;SC_RS39745;SC_RS39810	0.09983009183669148
E	Amino acid metabolism	81	301	81/1845	1.207	0.031379430142212554	SC_RS02885;SC_RS07095;SC_RS07385;SC_RS07390;SC_RS08565;SC_RS09270;SC_RS09390;SC_RS09395;SC_RS09580;SC_RS09585;SC_RS09805;SC_RS09810;SC_RS09915;SC_RS10085;SC_RS10850;SC_RS10890;SC_RS11290;SC_RS11360;SC_RS11705;SC_RS12220;SC_RS12230;SC_RS12290;SC_RS12405;SC_RS12560;SC_RS12585;SC_RS12620;SC_RS13085;SC_RS13440;SC_RS13710;SC_RS13975;SC_RS13985;SC_RS15140;SC_RS15220;SC_RS15230;SC_RS15840;SC_RS16030;SC_RS16670;SC_RS16890;SC_RS17415;SC_RS17470;SC_RS18015;SC_RS18695;SC_RS19115;SC_RS20990;SC_RS21640;SC_RS22525;SC_RS22530;SC_RS22535;SC_RS22645;SC_RS23810;SC_RS24110;SC_RS24485;SC_RS24505;SC_RS24630;SC_RS25400;SC_RS25860;SC_RS25880;SC_RS25885;SC_RS26085;SC_RS26750;SC_RS27080;SC_RS27095;SC_RS27825;SC_RS27840;SC_RS28070;SC_RS28470;SC_RS28990;SC_RS29530;SC_RS29555;SC_RS29615;SC_RS29650;SC_RS30925;SC_RS31110;SC_RS31115;SC_RS31120;SC_RS31125;SC_RS31405;SC_RS31970;SC_RS32130;SC_RS35015;SC_RS37220	0.09983009183669148
K	Transcription	205	822	205/1845	1.119	0.0315252921589552	SC_RS02325;SC_RS02680;SC_RS02915;SC_RS02920;SC_RS03175;SC_RS03365;SC_RS04060;SC_RS04345;SC_RS04460;SC_RS04795;SC_RS04925;SC_RS04975;SC_RS05030;SC_RS05065;SC_RS05265;SC_RS06045;SC_RS06280;SC_RS06715;SC_RS07085;SC_RS07425;SC_RS07505;SC_RS07545;SC_RS07630;SC_RS07675;SC_RS07910;SC_RS08005;SC_RS08460;SC_RS08795;SC_RS09025;SC_RS09100;SC_RS09210;SC_RS09265;SC_RS09415;SC_RS09420;SC_RS09425;SC_RS09855;SC_RS09980;SC_RS10090;SC_RS11090;SC_RS11390;SC_RS11410;SC_RS12540;SC_RS13055;SC_RS13080;SC_RS13145;SC_RS13190;SC_RS13245;SC_RS13425;SC_RS13625;SC_RS13965;SC_RS14825;SC_RS14890;SC_RS15270;SC_RS15295;SC_RS15310;SC_RS15335;SC_RS15360;SC_RS15810;SC_RS15960;SC_RS16165;SC_RS16325;SC_RS16330;SC_RS16395;SC_RS16740;SC_RS16855;SC_RS16920;SC_RS17075;SC_RS17455;SC_RS17490;SC_RS17975;SC_RS18115;SC_RS18140;SC_RS18410;SC_RS18415;SC_RS18440;SC_RS18455;SC_RS18490;SC_RS18705;SC_RS19070;SC_RS19195;SC_RS19300;SC_RS20140;SC_RS20165;SC_RS20200;SC_RS20250;SC_RS20265;SC_RS20295;SC_RS20475;SC_RS20680;SC_RS20810;SC_RS20965;SC_RS20985;SC_RS21145;SC_RS21185;SC_RS21350;SC_RS21355;SC_RS21645;SC_RS21680;SC_RS22050;SC_RS22070;SC_RS22150;SC_RS22205;SC_RS22215;SC_RS22220;SC_RS22545;SC_RS22660;SC_RS22780;SC_RS22800;SC_RS22985;SC_RS23085;SC_RS23125;SC_RS23170;SC_RS23260;SC_RS23300;SC_RS23345;SC_RS23535;SC_RS23565;SC_RS23725;SC_RS23750;SC_RS23860;SC_RS23960;SC_RS24095;SC_RS24270;SC_RS24390;SC_RS24415;SC_RS24435;SC_RS24560;SC_RS24570;SC_RS24585;SC_RS24625;SC_RS24870;SC_RS24895;SC_RS25300;SC_RS25370;SC_RS25415;SC_RS25495;SC_RS25515;SC_RS25805;SC_RS25930;SC_RS26275;SC_RS26290;SC_RS26410;SC_RS26480;SC_RS26490;SC_RS26695;SC_RS26700;SC_RS26855;SC_RS26865;SC_RS26875;SC_RS26965;SC_RS27045;SC_RS27105;SC_RS27300;SC_RS27345;SC_RS27820;SC_RS28115;SC_RS28505;SC_RS28600;SC_RS28620;SC_RS28795;SC_RS28860;SC_RS29195;SC_RS29270;SC_RS29355;SC_RS29600;SC_RS29770;SC_RS29775;SC_RS29990;SC_RS30495;SC_RS30735;SC_RS31080;SC_RS31130;SC_RS31555;SC_RS31765;SC_RS32025;SC_RS32155;SC_RS32850;SC_RS33045;SC_RS33095;SC_RS33325;SC_RS33365;SC_RS33720;SC_RS33745;SC_RS33790;SC_RS34005;SC_RS34960;SC_RS35020;SC_RS35195;SC_RS35265;SC_RS35565;SC_RS35760;SC_RS36185;SC_RS36200;SC_RS37360;SC_RS37480;SC_RS37650;SC_RS37750;SC_RS37785;SC_RS37895;SC_RS38950;SC_RS39690;SC_RS40390;SC_RS40805;SC_RS40940;SC_RS41130	0.09983009183669148
P	Inorganic ion transport	124	491	124/1845	1.133	0.05988650706446993	SC_RS05365;SC_RS07235;SC_RS07650;SC_RS07670;SC_RS08245;SC_RS08415;SC_RS09225;SC_RS09380;SC_RS09800;SC_RS10110;SC_RS10115;SC_RS10285;SC_RS10415;SC_RS10610;SC_RS11055;SC_RS11255;SC_RS11675;SC_RS12345;SC_RS13180;SC_RS13530;SC_RS13650;SC_RS14145;SC_RS14400;SC_RS14575;SC_RS14580;SC_RS14585;SC_RS15365;SC_RS15370;SC_RS15440;SC_RS15445;SC_RS15450;SC_RS15705;SC_RS15820;SC_RS16065;SC_RS16070;SC_RS16075;SC_RS16235;SC_RS16240;SC_RS16245;SC_RS16250;SC_RS16565;SC_RS16570;SC_RS16575;SC_RS17310;SC_RS17385;SC_RS17570;SC_RS17575;SC_RS17675;SC_RS17915;SC_RS18815;SC_RS19540;SC_RS19545;SC_RS20300;SC_RS20305;SC_RS20385;SC_RS20655;SC_RS20665;SC_RS20895;SC_RS20900;SC_RS21250;SC_RS21935;SC_RS22390;SC_RS22500;SC_RS22505;SC_RS22880;SC_RS23385;SC_RS23720;SC_RS23760;SC_RS24190;SC_RS24195;SC_RS25110;SC_RS25280;SC_RS25500;SC_RS26090;SC_RS26310;SC_RS26315;SC_RS26320;SC_RS26380;SC_RS26590;SC_RS26595;SC_RS26600;SC_RS26730;SC_RS27115;SC_RS27340;SC_RS27720;SC_RS27725;SC_RS27730;SC_RS27735;SC_RS27740;SC_RS27745;SC_RS27760;SC_RS27765;SC_RS27805;SC_RS28340;SC_RS28345;SC_RS28350;SC_RS28480;SC_RS29095;SC_RS29145;SC_RS29440;SC_RS29805;SC_RS30115;SC_RS30450;SC_RS30455;SC_RS30550;SC_RS30555;SC_RS30775;SC_RS31045;SC_RS31485;SC_RS31745;SC_RS32670;SC_RS32675;SC_RS32680;SC_RS33115;SC_RS33540;SC_RS33565;SC_RS34045;SC_RS35410;SC_RS35415;SC_RS35970;SC_RS35975;SC_RS37420;SC_RS38060;SC_RS40170	0.16254909060356124
M	Cell wall	25	105	25/1845	1.068	0.39101724382934416	SC_RS03350;SC_RS08560;SC_RS09055;SC_RS12150;SC_RS12445;SC_RS13755;SC_RS16355;SC_RS17175;SC_RS17835;SC_RS17840;SC_RS18825;SC_RS19015;SC_RS20125;SC_RS20820;SC_RS20975;SC_RS21555;SC_RS21560;SC_RS24280;SC_RS25220;SC_RS26235;SC_RS26400;SC_RS29605;SC_RS30885;SC_RS30915;SC_RS35470	0.7619614241918303
N	Motility	1	2	1/1845	2.243	0.3962309042193103	SC_RS24900	0.7619614241918303
V	Defense	33	142	33/1845	1.042	0.4253277184346057	SC_RS06060;SC_RS07160;SC_RS09335;SC_RS09775;SC_RS09790;SC_RS10000;SC_RS10665;SC_RS12025;SC_RS12500;SC_RS12530;SC_RS12890;SC_RS12910;SC_RS13305;SC_RS13615;SC_RS14810;SC_RS17855;SC_RS17875;SC_RS18690;SC_RS19420;SC_RS21570;SC_RS23200;SC_RS23365;SC_RS24685;SC_RS24935;SC_RS25950;SC_RS27350;SC_RS27895;SC_RS28985;SC_RS29545;SC_RS30050;SC_RS31750;SC_RS32105;SC_RS38275	0.7619614241918303
