term_id	term_name	count	total_in_term	gene_ratio	fold_enrichment	pvalue	genes	padj
sco03010	Ribosome	59	62	59/484	3.301	1.456350006446876e-29	SCO0436;SCO1150;SCO1505;SCO1598;SCO1599;SCO1998;SCO2563;SCO2596;SCO2597;SCO3124;SCO3425;SCO3427;SCO3429;SCO3430;SCO3880;SCO3906;SCO3908;SCO3909;SCO4635;SCO4648;SCO4649;SCO4652;SCO4653;SCO4659;SCO4660;SCO4701;SCO4702;SCO4703;SCO4704;SCO4705;SCO4706;SCO4707;SCO4708;SCO4709;SCO4710;SCO4711;SCO4712;SCO4713;SCO4714;SCO4715;SCO4716;SCO4717;SCO4718;SCO4719;SCO4720;SCO4721;SCO4726;SCO4727;SCO4728;SCO4730;SCO4734;SCO4735;SCO5359;SCO5564;SCO5571;SCO5591;SCO5595;SCO5624;SCO5736	1.76218350780072e-27
sco00240	Pyrimidine metabolism	20	37	20/484	1.875	0.0009908858222049462	SCO1481;SCO1482;SCO1483;SCO1484;SCO1486;SCO1487;SCO1488;SCO1760;SCO1776;SCO2612;SCO3072;SCO3542;SCO3650;SCO3678;SCO4889;SCO4890;SCO5049;SCO5680;SCO5743;SCO5845	0.05994859224339925
sco01232	Nucleotide metabolism	24	49	24/484	1.699	0.001967961199066182	SCO0689;SCO0690;SCO1254;SCO1461;SCO1488;SCO1514;SCO1760;SCO1776;SCO2081;SCO2470;SCO2546;SCO2612;SCO2902;SCO3542;SCO3678;SCO4723;SCO4771;SCO4785;SCO4889;SCO4890;SCO4917;SCO5680;SCO5743;SCO5845	0.07937443502900267
sco00730	Thiamine metabolism	9	13	9/484	2.402	0.002873186846264793	SCO2104;SCO2107;SCO2109;SCO4723;SCO5211;SCO5486;SCO5562;SCO5563;SCO6149	0.08691390209950998
sco03440	Homologous recombination	13	23	13/484	1.961	0.004714184952102163	SCO1475;SCO1518;SCO1519;SCO1520;SCO1827;SCO2564;SCO3541;SCO3876;SCO3907;SCO4067;SCO5566;SCO5769;SCO6084	0.11408327584087236
sco01240	Biosynthesis of cofactors	61	164	61/484	1.29	0.009173442376252183	SCO1254;SCO1481;SCO1482;SCO1483;SCO1484;SCO1486;SCO1487;SCO1522;SCO1523;SCO1547;SCO1555;SCO1776;SCO1815;SCO1847;SCO1852;SCO1934;SCO2104;SCO2107;SCO2109;SCO2177;SCO2256;SCO2299;SCO2390;SCO2579;SCO2612;SCO2614;SCO2958;SCO3036;SCO3039;SCO3180;SCO3181;SCO3182;SCO3282;SCO3283;SCO3317;SCO3318;SCO3319;SCO3380;SCO3381;SCO3382;SCO3383;SCO3398;SCO3645;SCO3650;SCO4326;SCO4327;SCO4469;SCO4490;SCO4491;SCO4492;SCO4494;SCO4501;SCO4556;SCO4723;SCO4824;SCO4913;SCO5486;SCO5547;SCO5562;SCO5563;SCO6031	0.18499775458775233
sco03030	DNA replication	11	20	11/484	1.908	0.012106406374269808	SCO1827;SCO2299;SCO2564;SCO3541;SCO3907;SCO3911;SCO4067;SCO5494;SCO5812;SCO6084;SCO7522	0.2092678816123781
sco00970	Aminoacyl-tRNA biosynthesis	15	31	15/484	1.679	0.015719350408348307	SCO1508;SCO1531;SCO2504;SCO2615;SCO3303;SCO3304;SCO3397;SCO3778;SCO3792;SCO3795;SCO3961;SCO4235;SCO5498;SCO5499;SCO5547	0.23775517492626813
sco00130	Ubiquinone and other terpenoid-quinone biosynthesis	7	12	7/484	2.024	0.03072620080862001	SCO4326;SCO4327;SCO4490;SCO4491;SCO4492;SCO4494;SCO4556	0.4130966997603357
sco00520	Amino sugar and nucleotide sugar metabolism	22	56	22/484	1.363	0.056796672088789246	SCO1077;SCO2024;SCO2126;SCO2431;SCO2789;SCO2907;SCO2949;SCO3028;SCO3039;SCO3122;SCO3138;SCO3182;SCO4284;SCO4285;SCO4307;SCO4643;SCO4736;SCO4740;SCO4916;SCO5235;SCO5376;SCO6032	0.6364191412050983
