term_id	term_name	count	total_in_term	gene_ratio	fold_enrichment	pvalue	genes	padj
K	Transcription	34	822	34/250	1.369	0.035568784479192844	SC_RS03135;SC_RS04460;SC_RS05075;SC_RS05485;SC_RS06045;SC_RS06430;SC_RS09080;SC_RS09835;SC_RS10530;SC_RS11410;SC_RS11515;SC_RS11810;SC_RS14025;SC_RS16855;SC_RS20330;SC_RS22050;SC_RS22780;SC_RS23710;SC_RS24470;SC_RS25370;SC_RS25945;SC_RS25990;SC_RS26855;SC_RS26965;SC_RS29355;SC_RS29770;SC_RS33745;SC_RS33895;SC_RS37035;SC_RS37610;SC_RS38785;SC_RS39260;SC_RS39630;SC_RS41225	0.5328443173128824
C	Energy production	21	499	21/250	1.393	0.07647768085101134	SC_RS02290;SC_RS03020;SC_RS03130;SC_RS03800;SC_RS11175;SC_RS14225;SC_RS20320;SC_RS26295;SC_RS26370;SC_RS26720;SC_RS26890;SC_RS27025;SC_RS29035;SC_RS30010;SC_RS32435;SC_RS34670;SC_RS34675;SC_RS36110;SC_RS37730;SC_RS40335;SC_RS41220	0.5328443173128824
H	Coenzyme metabolism	8	156	8/250	1.697	0.09990830949616544	SC_RS05370;SC_RS12120;SC_RS14255;SC_RS20645;SC_RS24090;SC_RS33330;SC_RS38640;SC_RS39570	0.5328443173128824
J	Translation	7	155	7/250	1.495	0.18854320699570565	SC_RS04130;SC_RS09480;SC_RS15145;SC_RS19155;SC_RS25760;SC_RS29680;SC_RS32470	0.6388665046171587
E	Amino acid metabolism	12	301	12/250	1.32	0.19964578269286207	SC_RS02600;SC_RS03150;SC_RS07390;SC_RS12520;SC_RS18180;SC_RS19050;SC_RS22480;SC_RS23355;SC_RS27080;SC_RS36025;SC_RS37065;SC_RS38930	0.6388665046171587
P	Inorganic ion transport	17	491	17/250	1.146	0.3146989496669282	SC_RS03925;SC_RS04575;SC_RS12340;SC_RS14055;SC_RS15445;SC_RS15820;SC_RS17005;SC_RS19405;SC_RS22935;SC_RS26590;SC_RS32050;SC_RS33115;SC_RS35210;SC_RS35415;SC_RS37280;SC_RS39255;SC_RS39720	0.8391971991118085
O	Chaperones/PTM	6	195	6/250	1.018	0.5406397905082585	SC_RS17270;SC_RS18085;SC_RS22630;SC_RS27085;SC_RS30155;SC_RS34235	0.9778932465906502
I	Lipid metabolism	2	68	2/250	0.974	0.6139004460906865	SC_RS28760;SC_RS39185	0.9778932465906502
S	Unknown	46	1597	46/250	0.953	0.6680034021879939	SC_RS02295;SC_RS02610;SC_RS03550;SC_RS05720;SC_RS09485;SC_RS10980;SC_RS11130;SC_RS11415;SC_RS13490;SC_RS15600;SC_RS16130;SC_RS16705;SC_RS17210;SC_RS17265;SC_RS17870;SC_RS19045;SC_RS19680;SC_RS20275;SC_RS20325;SC_RS22060;SC_RS22665;SC_RS23065;SC_RS23445;SC_RS24840;SC_RS26420;SC_RS27405;SC_RS28735;SC_RS29935;SC_RS29940;SC_RS29945;SC_RS32200;SC_RS32865;SC_RS32955;SC_RS32960;SC_RS33880;SC_RS33890;SC_RS35270;SC_RS36430;SC_RS36450;SC_RS36615;SC_RS37030;SC_RS37570;SC_RS37735;SC_RS38230;SC_RS39275;SC_RS41150	0.9778932465906502
G	Carbohydrate metabolism	4	179	4/250	0.74	0.7950699619864307	SC_RS07050;SC_RS15855;SC_RS26535;SC_RS27420	0.9778932465906502
V	Defense	3	142	3/250	0.699	0.8082748185662091	SC_RS03870;SC_RS13720;SC_RS26345	0.9778932465906502
T	Signal transduction	8	344	8/250	0.77	0.8229112703236395	SC_RS07750;SC_RS08600;SC_RS11065;SC_RS14750;SC_RS19495;SC_RS32600;SC_RS34060;SC_RS37675	0.9778932465906502
M	Cell wall	2	105	2/250	0.63	0.8313591834343734	SC_RS12970;SC_RS32875	0.9778932465906502
L	Replication/Repair	3	156	3/250	0.637	0.855656590766819	SC_RS26360;SC_RS29655;SC_RS32540	0.9778932465906502
R	General function	76	2848	76/250	0.883	0.9240218477748019	SC_RS02670;SC_RS03805;SC_RS04270;SC_RS04370;SC_RS04665;SC_RS05070;SC_RS05530;SC_RS06230;SC_RS06555;SC_RS07135;SC_RS07550;SC_RS07590;SC_RS08225;SC_RS08540;SC_RS08820;SC_RS09475;SC_RS09565;SC_RS09930;SC_RS10145;SC_RS10155;SC_RS10245;SC_RS10560;SC_RS11165;SC_RS11625;SC_RS11645;SC_RS12425;SC_RS14015;SC_RS14880;SC_RS15280;SC_RS16895;SC_RS17335;SC_RS18710;SC_RS18715;SC_RS19095;SC_RS19605;SC_RS19695;SC_RS19835;SC_RS19930;SC_RS19935;SC_RS20775;SC_RS21115;SC_RS21385;SC_RS23010;SC_RS23070;SC_RS23840;SC_RS24060;SC_RS24370;SC_RS24475;SC_RS25940;SC_RS26190;SC_RS26850;SC_RS26885;SC_RS28320;SC_RS29185;SC_RS29820;SC_RS31325;SC_RS31905;SC_RS31910;SC_RS32040;SC_RS32580;SC_RS32770;SC_RS33295;SC_RS33825;SC_RS34140;SC_RS35075;SC_RS35585;SC_RS35590;SC_RS35735;SC_RS36155;SC_RS36700;SC_RS37580;SC_RS38875;SC_RS39280;SC_RS39355;SC_RS40075;SC_RS40865	0.9856233042931221
U	Secretion	1	148	1/250	0.224	0.9897623834778447	SC_RS27215	0.9897623834778447
