term_id	term_name	count	total_in_term	gene_ratio	fold_enrichment	pvalue	genes	padj
H	Coenzyme metabolism	19	156	19/648	1.555	0.0353253319228413	SC_RS05370;SC_RS12120;SC_RS12195;SC_RS14255;SC_RS15970;SC_RS20645;SC_RS24005;SC_RS24090;SC_RS32075;SC_RS33145;SC_RS33330;SC_RS37385;SC_RS37800;SC_RS38640;SC_RS39555;SC_RS39560;SC_RS39570;SC_RS40325;SC_RS40330	0.6358559746111434
V	Defense	16	142	16/648	1.439	0.08848892994059825	SC_RS03870;SC_RS05450;SC_RS06105;SC_RS06595;SC_RS11875;SC_RS12500;SC_RS12890;SC_RS13205;SC_RS13305;SC_RS13720;SC_RS26345;SC_RS34900;SC_RS38275;SC_RS38280;SC_RS39225;SC_RS39465	0.7417972666253033
C	Energy production	46	499	46/648	1.177	0.135523387620209	SC_RS02290;SC_RS02310;SC_RS03020;SC_RS03130;SC_RS03800;SC_RS03820;SC_RS04840;SC_RS05830;SC_RS06170;SC_RS07820;SC_RS08365;SC_RS11175;SC_RS12310;SC_RS12945;SC_RS12955;SC_RS14225;SC_RS14505;SC_RS18675;SC_RS20320;SC_RS20855;SC_RS21280;SC_RS24990;SC_RS26295;SC_RS26305;SC_RS26370;SC_RS26720;SC_RS26890;SC_RS27025;SC_RS29035;SC_RS30010;SC_RS32435;SC_RS34510;SC_RS34670;SC_RS34675;SC_RS35130;SC_RS36110;SC_RS36115;SC_RS37730;SC_RS38385;SC_RS39015;SC_RS39965;SC_RS40335;SC_RS40485;SC_RS40610;SC_RS40615;SC_RS41220	0.7417972666253033
E	Amino acid metabolism	28	301	28/648	1.188	0.1930209417384637	SC_RS02600;SC_RS03150;SC_RS03460;SC_RS05460;SC_RS05465;SC_RS07390;SC_RS08180;SC_RS08315;SC_RS11705;SC_RS11915;SC_RS12215;SC_RS12520;SC_RS13200;SC_RS15840;SC_RS16670;SC_RS18180;SC_RS19050;SC_RS22480;SC_RS23355;SC_RS23635;SC_RS24000;SC_RS27080;SC_RS34805;SC_RS36025;SC_RS37065;SC_RS38205;SC_RS38930;SC_RS39180	0.7417972666253033
G	Carbohydrate metabolism	17	179	17/648	1.213	0.23637846591863243	SC_RS06675;SC_RS07050;SC_RS10905;SC_RS14170;SC_RS15835;SC_RS15855;SC_RS17020;SC_RS18320;SC_RS18855;SC_RS20860;SC_RS23645;SC_RS26535;SC_RS27420;SC_RS29005;SC_RS33170;SC_RS33200;SC_RS39910	0.7417972666253033
D	Cell division	2	14	2/648	1.824	0.3009092558158042	SC_RS12435;SC_RS32080	0.7417972666253033
R	General function	229	2848	229/648	1.027	0.3174914041323636	SC_RS02090;SC_RS02670;SC_RS02810;SC_RS02875;SC_RS03390;SC_RS03540;SC_RS03745;SC_RS03750;SC_RS03785;SC_RS03790;SC_RS03805;SC_RS04055;SC_RS04250;SC_RS04270;SC_RS04370;SC_RS04425;SC_RS04430;SC_RS04435;SC_RS04665;SC_RS04900;SC_RS05035;SC_RS05070;SC_RS05135;SC_RS05310;SC_RS05530;SC_RS05825;SC_RS06230;SC_RS06510;SC_RS06555;SC_RS06690;SC_RS06905;SC_RS07105;SC_RS07135;SC_RS07140;SC_RS07215;SC_RS07375;SC_RS07510;SC_RS07550;SC_RS07560;SC_RS07590;SC_RS07905;SC_RS08225;SC_RS08425;SC_RS08540;SC_RS08615;SC_RS08715;SC_RS08820;SC_RS08955;SC_RS09070;SC_RS09315;SC_RS09400;SC_RS09475;SC_RS09565;SC_RS09930;SC_RS10145;SC_RS10155;SC_RS10200;SC_RS10245;SC_RS10450;SC_RS10495;SC_RS10560;SC_RS10835;SC_RS10845;SC_RS10880;SC_RS11025;SC_RS11095;SC_RS11165;SC_RS11275;SC_RS11625;SC_RS11645;SC_RS11695;SC_RS11710;SC_RS12015;SC_RS12130;SC_RS12210;SC_RS12425;SC_RS13210;SC_RS13295;SC_RS13310;SC_RS13345;SC_RS13610;SC_RS13655;SC_RS13930;SC_RS13960;SC_RS14015;SC_RS14175;SC_RS14510;SC_RS14545;SC_RS14745;SC_RS14780;SC_RS14880;SC_RS15280;SC_RS15500;SC_RS16380;SC_RS16710;SC_RS16895;SC_RS17335;SC_RS17800;SC_RS17930;SC_RS18280;SC_RS18375;SC_RS18540;SC_RS18605;SC_RS18710;SC_RS18715;SC_RS18835;SC_RS19095;SC_RS19345;SC_RS19605;SC_RS19695;SC_RS19835;SC_RS19915;SC_RS19930;SC_RS19935;SC_RS20360;SC_RS20380;SC_RS20775;SC_RS20925;SC_RS20940;SC_RS21115;SC_RS21340;SC_RS21385;SC_RS21755;SC_RS21970;SC_RS22555;SC_RS23010;SC_RS23070;SC_RS23305;SC_RS23315;SC_RS23395;SC_RS23405;SC_RS23430;SC_RS23510;SC_RS23580;SC_RS23585;SC_RS23590;SC_RS23655;SC_RS23755;SC_RS23795;SC_RS23840;SC_RS24060;SC_RS24135;SC_RS24370;SC_RS24475;SC_RS24480;SC_RS25935;SC_RS25940;SC_RS26190;SC_RS26245;SC_RS26335;SC_RS26850;SC_RS26885;SC_RS27985;SC_RS27990;SC_RS28320;SC_RS28555;SC_RS28635;SC_RS29185;SC_RS29630;SC_RS29640;SC_RS29820;SC_RS31180;SC_RS31325;SC_RS31905;SC_RS31910;SC_RS32040;SC_RS32330;SC_RS32515;SC_RS32570;SC_RS32580;SC_RS32610;SC_RS32770;SC_RS32975;SC_RS33140;SC_RS33295;SC_RS33500;SC_RS33730;SC_RS33825;SC_RS33950;SC_RS34140;SC_RS34185;SC_RS34265;SC_RS34370;SC_RS34380;SC_RS34880;SC_RS34920;SC_RS35045;SC_RS35075;SC_RS35240;SC_RS35585;SC_RS35590;SC_RS35735;SC_RS35805;SC_RS35905;SC_RS36155;SC_RS36700;SC_RS36715;SC_RS36820;SC_RS36920;SC_RS37020;SC_RS37165;SC_RS37275;SC_RS37520;SC_RS37580;SC_RS37910;SC_RS38380;SC_RS38610;SC_RS38680;SC_RS38685;SC_RS38805;SC_RS38875;SC_RS38905;SC_RS39065;SC_RS39085;SC_RS39090;SC_RS39280;SC_RS39355;SC_RS39380;SC_RS39660;SC_RS40040;SC_RS40045;SC_RS40075;SC_RS40240;SC_RS40490;SC_RS40555;SC_RS40560;SC_RS40755;SC_RS40865;SC_RS41345	0.7417972666253033
K	Transcription	68	822	68/648	1.056	0.3296876740556903	SC_RS03135;SC_RS04460;SC_RS05075;SC_RS05485;SC_RS06045;SC_RS06430;SC_RS07805;SC_RS07910;SC_RS08620;SC_RS08720;SC_RS09080;SC_RS09835;SC_RS10090;SC_RS10280;SC_RS10530;SC_RS11030;SC_RS11410;SC_RS11515;SC_RS11810;SC_RS14025;SC_RS15270;SC_RS16855;SC_RS16920;SC_RS17670;SC_RS17795;SC_RS17900;SC_RS18160;SC_RS18680;SC_RS20330;SC_RS21680;SC_RS22050;SC_RS22420;SC_RS22780;SC_RS22980;SC_RS23710;SC_RS24140;SC_RS24335;SC_RS24470;SC_RS25370;SC_RS25945;SC_RS25990;SC_RS26855;SC_RS26965;SC_RS27105;SC_RS27300;SC_RS29350;SC_RS29355;SC_RS29370;SC_RS29770;SC_RS32025;SC_RS33075;SC_RS33745;SC_RS33895;SC_RS35195;SC_RS36810;SC_RS37035;SC_RS37610;SC_RS38475;SC_RS38605;SC_RS38785;SC_RS39260;SC_RS39630;SC_RS39915;SC_RS40205;SC_RS40245;SC_RS40435;SC_RS40705;SC_RS41225	0.7417972666253033
U	Secretion	13	148	13/648	1.122	0.3746805563812174	SC_RS11430;SC_RS11755;SC_RS15275;SC_RS17860;SC_RS18310;SC_RS19910;SC_RS20390;SC_RS24385;SC_RS27200;SC_RS27215;SC_RS32410;SC_RS36440;SC_RS40545	0.7493611127624348
J	Translation	13	155	13/648	1.071	0.4404432415351965	SC_RS04130;SC_RS09480;SC_RS15145;SC_RS19155;SC_RS21625;SC_RS25760;SC_RS26355;SC_RS29675;SC_RS29680;SC_RS32470;SC_RS34350;SC_RS34375;SC_RS40605	0.7541815388163604
O	Chaperones/PTM	16	195	16/648	1.048	0.4608887181655536	SC_RS05690;SC_RS06225;SC_RS09135;SC_RS10240;SC_RS17270;SC_RS18085;SC_RS22630;SC_RS22975;SC_RS27085;SC_RS28655;SC_RS29420;SC_RS30155;SC_RS31215;SC_RS31225;SC_RS34235;SC_RS40220	0.7541815388163604
F	Nucleotide metabolism	3	38	3/648	1.008	0.5808379557159462	SC_RS17410;SC_RS32530;SC_RS38765	0.864393958551744
I	Lipid metabolism	5	68	5/648	0.939	0.6242845256207039	SC_RS07380;SC_RS10065;SC_RS28760;SC_RS39185;SC_RS39855	0.864393958551744
P	Inorganic ion transport	35	491	35/648	0.91	0.7493611697807492	SC_RS03925;SC_RS04295;SC_RS04575;SC_RS04820;SC_RS07245;SC_RS10550;SC_RS11440;SC_RS12340;SC_RS13410;SC_RS14055;SC_RS14060;SC_RS15445;SC_RS15820;SC_RS17005;SC_RS17905;SC_RS19405;SC_RS20895;SC_RS22935;SC_RS24155;SC_RS25085;SC_RS26590;SC_RS26600;SC_RS30795;SC_RS31330;SC_RS32050;SC_RS33115;SC_RS35210;SC_RS35415;SC_RS35970;SC_RS37280;SC_RS37375;SC_RS39255;SC_RS39720;SC_RS40225;SC_RS40590	0.9634643611466776
T	Signal transduction	21	344	21/648	0.78	0.9103916400349902	SC_RS07525;SC_RS07750;SC_RS08600;SC_RS08710;SC_RS10995;SC_RS11065;SC_RS13455;SC_RS14750;SC_RS16090;SC_RS19495;SC_RS20345;SC_RS26265;SC_RS31365;SC_RS31585;SC_RS32600;SC_RS33160;SC_RS34060;SC_RS34165;SC_RS37545;SC_RS37675;SC_RS40740	0.9951587664392776
S	Unknown	108	1597	108/648	0.864	0.9673329754921379	SC_RS02295;SC_RS02610;SC_RS02930;SC_RS03545;SC_RS03550;SC_RS03615;SC_RS03665;SC_RS05315;SC_RS05515;SC_RS05720;SC_RS05850;SC_RS06255;SC_RS07305;SC_RS07450;SC_RS07565;SC_RS07720;SC_RS07880;SC_RS08205;SC_RS08735;SC_RS09235;SC_RS09305;SC_RS09485;SC_RS10965;SC_RS10980;SC_RS11130;SC_RS11195;SC_RS11380;SC_RS11415;SC_RS11585;SC_RS12135;SC_RS12315;SC_RS12515;SC_RS13490;SC_RS14835;SC_RS15255;SC_RS15600;SC_RS16130;SC_RS16260;SC_RS16435;SC_RS16440;SC_RS16615;SC_RS16705;SC_RS17025;SC_RS17210;SC_RS17225;SC_RS17265;SC_RS17825;SC_RS17870;SC_RS19045;SC_RS19135;SC_RS19680;SC_RS20270;SC_RS20275;SC_RS20325;SC_RS20375;SC_RS21190;SC_RS21335;SC_RS21345;SC_RS21620;SC_RS22010;SC_RS22060;SC_RS22350;SC_RS22650;SC_RS22665;SC_RS23065;SC_RS23320;SC_RS23445;SC_RS24840;SC_RS25255;SC_RS25385;SC_RS26260;SC_RS26420;SC_RS26670;SC_RS27255;SC_RS27405;SC_RS27920;SC_RS27980;SC_RS28005;SC_RS28735;SC_RS29935;SC_RS29940;SC_RS29945;SC_RS32020;SC_RS32200;SC_RS32865;SC_RS32955;SC_RS32960;SC_RS33880;SC_RS33890;SC_RS34885;SC_RS35270;SC_RS35765;SC_RS36160;SC_RS36430;SC_RS36450;SC_RS36470;SC_RS36480;SC_RS36615;SC_RS37030;SC_RS37340;SC_RS37550;SC_RS37570;SC_RS37735;SC_RS37915;SC_RS38230;SC_RS38795;SC_RS39275;SC_RS41150	0.9951587664392776
M	Cell wall	4	105	4/648	0.486	0.969339009621387	SC_RS08400;SC_RS12970;SC_RS32070;SC_RS32875	0.9951587664392776
L	Replication/Repair	5	156	5/648	0.409	0.9951587664392776	SC_RS02075;SC_RS26360;SC_RS29655;SC_RS32540;SC_RS34310	0.9951587664392776
