term_id	term_name	count	total_in_term	gene_ratio	fold_enrichment	pvalue	genes	padj
U	Secretion	8	148	8/211	2.12	0.03533633889289436	SC_RS11430;SC_RS11755;SC_RS15275;SC_RS19910;SC_RS20390;SC_RS20960;SC_RS24385;SC_RS27200	0.5181316769574413
E	Amino acid metabolism	11	301	11/211	1.433	0.146505330551654	SC_RS05465;SC_RS11705;SC_RS11915;SC_RS12215;SC_RS13200;SC_RS15840;SC_RS16670;SC_RS23635;SC_RS24000;SC_RS34805;SC_RS35985	0.5181316769574413
R	General function	80	2848	80/211	1.102	0.15627571099052037	SC_RS03745;SC_RS03750;SC_RS04250;SC_RS05310;SC_RS06510;SC_RS07105;SC_RS07140;SC_RS07215;SC_RS07510;SC_RS08470;SC_RS08615;SC_RS08715;SC_RS09565;SC_RS10845;SC_RS10880;SC_RS11095;SC_RS11645;SC_RS11710;SC_RS12015;SC_RS12185;SC_RS12210;SC_RS13210;SC_RS13295;SC_RS13345;SC_RS13655;SC_RS13960;SC_RS14175;SC_RS14490;SC_RS14510;SC_RS15170;SC_RS15915;SC_RS17780;SC_RS18280;SC_RS18375;SC_RS18605;SC_RS18835;SC_RS19345;SC_RS19835;SC_RS20625;SC_RS20925;SC_RS20940;SC_RS21585;SC_RS21970;SC_RS23305;SC_RS23315;SC_RS23405;SC_RS23430;SC_RS23580;SC_RS23585;SC_RS23590;SC_RS23655;SC_RS23755;SC_RS24135;SC_RS24520;SC_RS25115;SC_RS25935;SC_RS26095;SC_RS26105;SC_RS26225;SC_RS26245;SC_RS26870;SC_RS27555;SC_RS27855;SC_RS27985;SC_RS28155;SC_RS28635;SC_RS28945;SC_RS29630;SC_RS29640;SC_RS31180;SC_RS31980;SC_RS32175;SC_RS32610;SC_RS32975;SC_RS33500;SC_RS33950;SC_RS34185;SC_RS34370;SC_RS37165;SC_RS38805	0.5181316769574413
T	Signal transduction	12	344	12/211	1.368	0.16829495451293483	SC_RS07525;SC_RS08710;SC_RS12380;SC_RS13455;SC_RS14750;SC_RS16090;SC_RS20345;SC_RS22705;SC_RS24700;SC_RS26265;SC_RS31585;SC_RS33160	0.5181316769574413
G	Carbohydrate metabolism	7	179	7/211	1.534	0.17271055898581378	SC_RS14170;SC_RS15835;SC_RS18855;SC_RS20860;SC_RS23645;SC_RS29005;SC_RS33170	0.5181316769574413
O	Chaperones/PTM	7	195	7/211	1.408	0.2299566084177821	SC_RS04100;SC_RS10240;SC_RS22975;SC_RS28655;SC_RS29420;SC_RS31215;SC_RS31225	0.5748915210444552
V	Defense	5	142	5/211	1.381	0.29589760619646277	SC_RS05450;SC_RS12500;SC_RS12890;SC_RS13205;SC_RS13305	0.6340662989924202
H	Coenzyme metabolism	5	156	5/211	1.257	0.3666556522102888	SC_RS15970;SC_RS20645;SC_RS24005;SC_RS39555;SC_RS39560	0.6874793478942914
I	Lipid metabolism	2	68	2/211	1.153	0.5210184335020076	SC_RS10065;SC_RS20915	0.8683640558366794
P	Inorganic ion transport	11	491	11/211	0.879	0.7152720320353116	SC_RS04820;SC_RS11440;SC_RS13410;SC_RS13820;SC_RS14060;SC_RS14200;SC_RS17905;SC_RS20895;SC_RS25085;SC_RS26600;SC_RS32715	0.9347468086223318
C	Energy production	10	499	10/211	0.786	0.8268309610940745	SC_RS08690;SC_RS12310;SC_RS12955;SC_RS14505;SC_RS20855;SC_RS21280;SC_RS25030;SC_RS26305;SC_RS26720;SC_RS27020	0.9347468086223318
S	Unknown	34	1597	34/211	0.835	0.9011967311591191	SC_RS05315;SC_RS05515;SC_RS07880;SC_RS08205;SC_RS08735;SC_RS09235;SC_RS11585;SC_RS12315;SC_RS12515;SC_RS13090;SC_RS14315;SC_RS14835;SC_RS15175;SC_RS15180;SC_RS16260;SC_RS17225;SC_RS17825;SC_RS19135;SC_RS21345;SC_RS21620;SC_RS23320;SC_RS23905;SC_RS24715;SC_RS24725;SC_RS26075;SC_RS26670;SC_RS27220;SC_RS27920;SC_RS27980;SC_RS30295;SC_RS32020;SC_RS32925;SC_RS35270;SC_RS36745	0.9347468086223318
K	Transcription	16	822	16/211	0.763	0.9024208351102233	SC_RS08620;SC_RS13965;SC_RS15270;SC_RS16920;SC_RS17670;SC_RS17900;SC_RS18680;SC_RS22135;SC_RS22980;SC_RS24140;SC_RS24335;SC_RS27105;SC_RS27300;SC_RS29370;SC_RS32025;SC_RS33075	0.9347468086223318
J	Translation	2	155	2/211	0.506	0.9098012087931101	SC_RS21625;SC_RS25685	0.9347468086223318
M	Cell wall	1	105	1/211	0.374	0.9347468086223318	SC_RS32070	0.9347468086223318
