term_id	term_name	count	total_in_term	gene_ratio	fold_enrichment	pvalue	genes	padj
R	General function	64	2848	64/153	1.215	0.03257358894525073	SC_RS02830;SC_RS02875;SC_RS03250;SC_RS03485;SC_RS03620;SC_RS03625;SC_RS03750;SC_RS04200;SC_RS04425;SC_RS04430;SC_RS04640;SC_RS04780;SC_RS05290;SC_RS05330;SC_RS05585;SC_RS05825;SC_RS07510;SC_RS08425;SC_RS08540;SC_RS08715;SC_RS09315;SC_RS09330;SC_RS09400;SC_RS09565;SC_RS10435;SC_RS10495;SC_RS11000;SC_RS11210;SC_RS11275;SC_RS12685;SC_RS13310;SC_RS13380;SC_RS14745;SC_RS15485;SC_RS16925;SC_RS17090;SC_RS17605;SC_RS17930;SC_RS23420;SC_RS24180;SC_RS24940;SC_RS26660;SC_RS27440;SC_RS29550;SC_RS29885;SC_RS31240;SC_RS31730;SC_RS32035;SC_RS32515;SC_RS34265;SC_RS34680;SC_RS34830;SC_RS34890;SC_RS34920;SC_RS35055;SC_RS36055;SC_RS36280;SC_RS36435;SC_RS37020;SC_RS37275;SC_RS37865;SC_RS38955;SC_RS39115;SC_RS40240	0.45626301441337724
T	Signal transduction	11	344	11/153	1.729	0.05367800169569144	SC_RS03920;SC_RS04670;SC_RS05295;SC_RS05715;SC_RS08040;SC_RS08710;SC_RS13105;SC_RS22915;SC_RS35525;SC_RS37545;SC_RS38670	0.45626301441337724
E	Amino acid metabolism	8	301	8/153	1.437	0.1935249467097805	SC_RS03460;SC_RS05460;SC_RS08185;SC_RS11915;SC_RS34805;SC_RS38135;SC_RS38205;SC_RS39180	0.8042180060838455
D	Cell division	1	14	1/153	3.863	0.23009047709356384	SC_RS19920	0.8042180060838455
G	Carbohydrate metabolism	5	179	5/153	1.511	0.23653470767171927	SC_RS04810;SC_RS06675;SC_RS18320;SC_RS25065;SC_RS40360	0.8042180060838455
P	Inorganic ion transport	10	491	10/153	1.102	0.42320844388418577	SC_RS09695;SC_RS10945;SC_RS14200;SC_RS16825;SC_RS20895;SC_RS25280;SC_RS29140;SC_RS30795;SC_RS32550;SC_RS35970	0.8245040046615313
C	Energy production	10	499	10/153	1.084	0.4434750395212849	SC_RS02310;SC_RS05830;SC_RS07950;SC_RS08335;SC_RS15980;SC_RS28490;SC_RS30010;SC_RS38385;SC_RS39140;SC_RS39825	0.8245040046615313
O	Chaperones/PTM	4	195	4/153	1.109	0.48863752766409085	SC_RS05590;SC_RS05610;SC_RS27510;SC_RS31225	0.8245040046615313
V	Defense	3	142	3/153	1.143	0.49073313284866665	SC_RS29545;SC_RS34900;SC_RS34935	0.8245040046615313
H	Coenzyme metabolism	3	156	3/153	1.04	0.5542619002541753	SC_RS07660;SC_RS12195;SC_RS40310	0.8245040046615313
L	Replication/Repair	3	156	3/153	1.04	0.5542619002541753	SC_RS34310;SC_RS34950;SC_RS38940	0.8245040046615313
M	Cell wall	2	105	2/153	1.03	0.5820028268199045	SC_RS12970;SC_RS38515	0.8245040046615313
I	Lipid metabolism	1	68	1/153	0.795	0.7203632613319453	SC_RS39855	0.927106316974824
U	Secretion	2	148	2/153	0.731	0.7634993198616198	SC_RS07655;SC_RS11755	0.927106316974824
K	Transcription	12	822	12/153	0.79	0.8441075476075046	SC_RS10090;SC_RS13145;SC_RS21600;SC_RS27105;SC_RS27300;SC_RS30140;SC_RS31385;SC_RS32025;SC_RS33075;SC_RS35195;SC_RS40245;SC_RS40435	0.9566552206218386
J	Translation	1	155	1/153	0.349	0.9460772118102737	SC_RS34375	0.9999416692400542
S	Unknown	13	1597	13/153	0.44	0.9999416692400542	SC_RS04710;SC_RS05555;SC_RS07450;SC_RS10965;SC_RS11215;SC_RS13370;SC_RS20375;SC_RS23730;SC_RS25255;SC_RS25385;SC_RS32020;SC_RS35765;SC_RS37550	0.9999416692400542
