term_id	term_name	count	total_in_term	gene_ratio	fold_enrichment	pvalue	genes	padj
sco02010	ABC transporters	108	193	108/559	1.681	4.665985340914933e-12	SCO0290;SCO0291;SCO0292;SCO0322;SCO0352;SCO0353;SCO0354;SCO0449;SCO0494;SCO0495;SCO0496;SCO0497;SCO0531;SCO0532;SCO0533;SCO0707;SCO0708;SCO0709;SCO0710;SCO0808;SCO0809;SCO0810;SCO0811;SCO0914;SCO0950;SCO0951;SCO0952;SCO1063;SCO1064;SCO1065;SCO1367;SCO1368;SCO1465;SCO1707;SCO1898;SCO1899;SCO1900;SCO2008;SCO2009;SCO2010;SCO2011;SCO2012;SCO2404;SCO2405;SCO2406;SCO2414;SCO2415;SCO2416;SCO2417;SCO2418;SCO2419;SCO2420;SCO2421;SCO2422;SCO2428;SCO2930;SCO2944;SCO2978;SCO2979;SCO2980;SCO4139;SCO4140;SCO4141;SCO4142;SCO4401;SCO5118;SCO5119;SCO5120;SCO5658;SCO5686;SCO5687;SCO5688;SCO5923;SCO5924;SCO6005;SCO6006;SCO6007;SCO6229;SCO6230;SCO6231;SCO6567;SCO6568;SCO6569;SCO6814;SCO6815;SCO6816;SCO7028;SCO7029;SCO7030;SCO7165;SCO7166;SCO7167;SCO7181;SCO7182;SCO7183;SCO7184;SCO7185;SCO7398;SCO7399;SCO7400;SCO7544;SCO7545;SCO7546;SCO7555;SCO7556;SCO7557;SCO7689;SCO7690	6.019121089780265e-10
sco02024	Quorum sensing	60	101	60/559	1.784	2.539585690632978e-08	SCO0269;SCO0270;SCO0554;SCO0707;SCO0708;SCO0709;SCO0710;SCO1330;SCO1880;SCO2008;SCO2009;SCO2010;SCO2011;SCO2012;SCO2474;SCO2687;SCO2688;SCO2695;SCO2720;SCO2821;SCO3210;SCO3213;SCO3214;SCO3416;SCO3454;SCO3455;SCO3456;SCO4401;SCO5110;SCO5118;SCO5119;SCO5120;SCO5713;SCO5714;SCO5715;SCO5716;SCO6112;SCO6113;SCO6114;SCO6160;SCO6234;SCO6655;SCO6691;SCO6929;SCO6930;SCO6968;SCO7181;SCO7182;SCO7183;SCO7184;SCO7185;SCO7329;SCO7563;SCO7564;SCO7565;SCO7566;SCO7677;SCO7678;SCO7679;SCO7680	1.638032770458271e-06
sco01310	Nitrogen cycle	12	13	12/559	2.773	1.55258454413243e-05	SCO0216;SCO0217;SCO0219;SCO2473;SCO2486;SCO2487;SCO2488;SCO4947;SCO4948;SCO4950;SCO6534;SCO6535	0.0006676113539769449
sco01057	Biosynthesis of type II polyketide products	10	11	10/559	2.731	0.00012223640630055495	SCO1275;SCO5071;SCO5072;SCO5074;SCO5075;SCO5080;SCO5081;SCO5091;SCO5092;SCO7452	0.003942124103192897
sco00500	Starch and sucrose metabolism	30	54	30/559	1.669	0.0005167490695287254	SCO0393;SCO0458;SCO0721;SCO0765;SCO0961;SCO0962;SCO1394;SCO2531;SCO3780;SCO5440;SCO5441;SCO5442;SCO5443;SCO5444;SCO5456;SCO5685;SCO6078;SCO6081;SCO6548;SCO6597;SCO6604;SCO7010;SCO7020;SCO7332;SCO7333;SCO7334;SCO7335;SCO7338;SCO7558;SCO7637	0.013332125993841116
sco01056	Biosynthesis of type II polyketide backbone	6	6	6/559	3.004	0.0013377000609887026	SCO1272;SCO5086;SCO5087;SCO5088;SCO5089;SCO5090	0.028760551311257106
sco00053	Ascorbate and aldarate metabolism	11	15	11/559	2.203	0.0017091786735104486	SCO0136;SCO0137;SCO0349;SCO0524;SCO1895;SCO1896;SCO2542;SCO2543;SCO7139;SCO7162;SCO7570	0.03149772126897827
sco00253	Tetracycline biosynthesis	7	8	7/559	2.628	0.00251549527394306	SCO1272;SCO1275;SCO5086;SCO5087;SCO5088;SCO5089;SCO7452	0.035186907992303736
sco00975	Biosynthesis of various siderophores	7	8	7/559	2.628	0.00251549527394306	SCO2016;SCO2017;SCO2782;SCO2783;SCO2784;SCO2785;SCO5799	0.035186907992303736
sco00333	Prodigiosin biosynthesis	16	26	16/559	1.848	0.0027276672862250957	SCO5878;SCO5879;SCO5882;SCO5886;SCO5887;SCO5888;SCO5889;SCO5890;SCO5891;SCO5892;SCO5893;SCO5894;SCO5895;SCO5896;SCO6249;SCO7266	0.035186907992303736
sco00946	Degradation of flavonoids	8	10	8/559	2.403	0.003288925684542822	SCO0369;SCO0458;SCO0488;SCO2531;SCO5685;SCO6597;SCO6604;SCO7558	0.03857012848236582
sco00511	Other glycan degradation	9	13	9/559	2.079	0.008518196790854176	SCO0033;SCO0341;SCO0534;SCO0766;SCO0948;SCO2786;SCO6232;SCO6457;SCO6557	0.0915706155016824
sco02020	Two-component system	52	121	52/559	1.291	0.01340307503748311	SCO0203;SCO0204;SCO0216;SCO0217;SCO0218;SCO0219;SCO0269;SCO0270;SCO0382;SCO0765;SCO0828;SCO1290;SCO1396;SCO1613;SCO1879;SCO2068;SCO2286;SCO2307;SCO2428;SCO3554;SCO3555;SCO3556;SCO3590;SCO3592;SCO3593;SCO3594;SCO3595;SCO3596;SCO4142;SCO4230;SCO4947;SCO4948;SCO4949;SCO4950;SCO5005;SCO5006;SCO5009;SCO5010;SCO5011;SCO5012;SCO5621;SCO6424;SCO6534;SCO6535;SCO6548;SCO6788;SCO6816;SCO6929;SCO6930;SCO6962;SCO7534;SCO7637	0.13299974460271702
sco00600	Sphingolipid metabolism	10	16	10/559	1.877	0.015382519359074982	SCO0033;SCO0274;SCO0284;SCO0534;SCO0541;SCO0766;SCO2786;SCO5097;SCO6457;SCO6557	0.14173892838004806
sco03050	Proteasome	3	3	3/559	3.004	0.03677269729626508	SCO1643;SCO1644;SCO1648	0.3162451967478797
sco00910	Nitrogen metabolism	15	30	15/559	1.502	0.04161497824158227	SCO0213;SCO0216;SCO0217;SCO0219;SCO1613;SCO2473;SCO2486;SCO2487;SCO2488;SCO4947;SCO4948;SCO4950;SCO6534;SCO6535;SCO6962	0.31683039098181265
sco00999	Biosynthesis of various plant secondary metabolites	6	9	6/559	2.002	0.04175284222240942	SCO0458;SCO2531;SCO5685;SCO6597;SCO6604;SCO7558	0.31683039098181265
sco01053	Biosynthesis of siderophore group nonribosomal peptides	4	5	4/559	2.403	0.044826982949215416	SCO7681;SCO7683;SCO7685;SCO7691	0.32126004446937717
sco04146	Peroxisome	11	21	11/559	1.573	0.0541423566395628	SCO0379;SCO0666;SCO0999;SCO1330;SCO2720;SCO3247;SCO6204;SCO6730;SCO6968;SCO7329;SCO7590	0.3675981056054527
sco00541	Biosynthesis of various nucleotide sugars	9	17	9/559	1.59	0.0739258161946139	SCO0393;SCO0400;SCO4773;SCO4881;SCO6182;SCO6186;SCO6187;SCO7194;SCO7370	0.47682151445525967
sco00360	Phenylalanine metabolism	16	35	16/559	1.373	0.08369646054114323	SCO0560;SCO0984;SCO2469;SCO2927;SCO6442;SCO6475;SCO6782;SCO7117;SCO7469;SCO7470;SCO7471;SCO7472;SCO7473;SCO7474;SCO7475;SCO7601	0.5141354004670227
sco01055	Biosynthesis of vancomycin group antibiotics	4	6	4/559	2.002	0.09935304183092489	SCO3227;SCO3228;SCO3229;SCO7370	0.5572409737473613
sco00998	Biosynthesis of various antibiotics	4	6	4/559	2.002	0.09935304183092489	SCO0549;SCO0774;SCO3249;SCO6824	0.5572409737473613
sco00909	Sesquiterpenoid and triterpenoid biosynthesis	3	4	3/559	2.253	0.11049361789020941	SCO5222;SCO6073;SCO6764	0.5939031961598755
sco00380	Tryptophan metabolism	12	26	12/559	1.386	0.11784522515332534	SCO0379;SCO0560;SCO0666;SCO1268;SCO6204;SCO6305;SCO6788;SCO6789;SCO7123;SCO7139;SCO7590;SCO7601	0.6080813617911587
sco00627	Aminobenzoate degradation	5	9	5/559	1.669	0.1436246350149299	SCO5980;SCO5983;SCO7436;SCO7437;SCO7601	0.6806390140225366
sco00261	Monobactam biosynthesis	7	14	7/559	1.502	0.14773559994287616	SCO0489;SCO1889;SCO1912;SCO3218;SCO3227;SCO3228;SCO3229	0.6806390140225366
sco00460	Cyanoamino acid metabolism	7	14	7/559	1.502	0.14773559994287616	SCO0458;SCO2531;SCO5685;SCO5945;SCO6597;SCO6604;SCO7558	0.6806390140225366
sco00330	Arginine and proline metabolism	13	30	13/559	1.302	0.1627439672389409	SCO1222;SCO1223;SCO1284;SCO3655;SCO6035;SCO6293;SCO6654;SCO6769;SCO7095;SCO7139;SCO7311;SCO7569;SCO7601	0.7019739425552939
sco00650	Butanoate metabolism	20	49	20/559	1.226	0.16324975408262649	SCO0179;SCO0256;SCO0259;SCO0984;SCO1204;SCO2823;SCO3416;SCO4594;SCO5107;SCO6269;SCO6270;SCO6412;SCO6475;SCO6702;SCO6703;SCO6788;SCO6789;SCO7034;SCO7035;SCO7109	0.7019739425552939
sco00623	Toluene degradation	3	5	3/559	1.802	0.20899357030170038	SCO6442;SCO6782;SCO7436	0.853423014574266
sco04142	Lysosome	5	10	5/559	1.502	0.2117018330726861	SCO0033;SCO0534;SCO2786;SCO6232;SCO6557	0.853423014574266
sco01059	Biosynthesis of enediyne antibiotics	2	3	2/559	2.002	0.2585972267674512	SCO2884;SCO5176	0.9604038489223267
sco01502	Vancomycin resistance	7	16	7/559	1.314	0.2605746876921041	SCO1396;SCO3590;SCO3592;SCO3593;SCO3594;SCO3595;SCO3596	0.9604038489223267
sco00040	Pentose and glucuronate interconversions	7	16	7/559	1.314	0.2605746876921041	SCO0812;SCO0814;SCO1110;SCO1879;SCO1880;SCO2821;SCO7629	0.9604038489223267
sco00561	Glycerolipid metabolism	10	25	10/559	1.201	0.3017456730071051	SCO0123;SCO0274;SCO0284;SCO0509;SCO0541;SCO0958;SCO1280;SCO2145;SCO6609;SCO7139	0.9999999989155793
sco01120	Microbial metabolism in diverse environments	123	356	123/559	1.038	0.30623845485099044	SCO0136;SCO0137;SCO0199;SCO0201;SCO0208;SCO0216;SCO0217;SCO0219;SCO0299;SCO0315;SCO0349;SCO0350;SCO0401;SCO0404;SCO0524;SCO0546;SCO0578;SCO0579;SCO0617;SCO0690;SCO0691;SCO0798;SCO0812;SCO0814;SCO0899;SCO0982;SCO0983;SCO0984;SCO1110;SCO1132;SCO1133;SCO1134;SCO1174;SCO1204;SCO1268;SCO1284;SCO1613;SCO1879;SCO1880;SCO1889;SCO1912;SCO2017;SCO2145;SCO2371;SCO2401;SCO2407;SCO2469;SCO2473;SCO2486;SCO2487;SCO2488;SCO2494;SCO2821;SCO2823;SCO3196;SCO3416;SCO3494;SCO3495;SCO3871;SCO4055;SCO4594;SCO4947;SCO4948;SCO4950;SCO4971;SCO4972;SCO4979;SCO5107;SCO5526;SCO5799;SCO5980;SCO5983;SCO6100;SCO6195;SCO6209;SCO6210;SCO6211;SCO6243;SCO6247;SCO6269;SCO6270;SCO6271;SCO6412;SCO6442;SCO6475;SCO6497;SCO6534;SCO6535;SCO6585;SCO6586;SCO6698;SCO6700;SCO6730;SCO6782;SCO6788;SCO6789;SCO6818;SCO6824;SCO6832;SCO6833;SCO6962;SCO6975;SCO7034;SCO7035;SCO7109;SCO7117;SCO7123;SCO7124;SCO7139;SCO7162;SCO7343;SCO7436;SCO7437;SCO7469;SCO7471;SCO7472;SCO7473;SCO7474;SCO7475;SCO7499;SCO7586;SCO7601;SCO7629	0.9999999989155793
sco00523	Polyketide sugar unit biosynthesis	3	6	3/559	1.502	0.3186340987724758	SCO0400;SCO7194;SCO7370	0.9999999989155793
sco00071	Fatty acid degradation	13	34	13/559	1.148	0.32665806968577715	SCO0199;SCO1330;SCO2469;SCO2720;SCO3247;SCO5984;SCO6787;SCO6788;SCO6789;SCO6968;SCO7117;SCO7139;SCO7329	0.9999999989155793
sco00410	beta-Alanine metabolism	8	20	8/559	1.201	0.3364001377503602	SCO3247;SCO3416;SCO6412;SCO6414;SCO6415;SCO6789;SCO7034;SCO7139	0.9999999989155793
sco00625	Chloroalkane and chloroalkene degradation	5	12	5/559	1.251	0.36705408937576217	SCO0199;SCO0404;SCO0899;SCO4055;SCO7139	0.9999999989155793
sco00350	Tyrosine metabolism	7	18	7/559	1.168	0.3897263086536367	SCO0199;SCO1204;SCO2700;SCO2927;SCO6442;SCO6782;SCO7035	0.9999999989155793
