term_id	term_name	count	total_in_term	gene_ratio	fold_enrichment	pvalue	genes	padj
R	General function	807	2848	807/2003	1.171	1.705976071472737e-10	SC_RS02085;SC_RS02090;SC_RS02200;SC_RS02280;SC_RS02380;SC_RS02405;SC_RS02445;SC_RS02460;SC_RS02515;SC_RS02520;SC_RS02560;SC_RS02580;SC_RS02615;SC_RS02635;SC_RS02640;SC_RS02750;SC_RS02760;SC_RS02765;SC_RS02780;SC_RS02790;SC_RS02795;SC_RS02800;SC_RS02805;SC_RS02810;SC_RS02815;SC_RS02835;SC_RS02850;SC_RS02855;SC_RS02940;SC_RS02950;SC_RS02975;SC_RS02980;SC_RS02995;SC_RS03005;SC_RS03010;SC_RS03025;SC_RS03030;SC_RS03045;SC_RS03050;SC_RS03140;SC_RS03255;SC_RS03260;SC_RS03270;SC_RS03340;SC_RS03390;SC_RS03420;SC_RS03425;SC_RS03435;SC_RS03440;SC_RS03445;SC_RS03450;SC_RS03485;SC_RS03500;SC_RS03535;SC_RS03540;SC_RS03740;SC_RS03785;SC_RS03805;SC_RS03810;SC_RS03830;SC_RS03835;SC_RS03850;SC_RS03855;SC_RS03880;SC_RS03895;SC_RS03905;SC_RS03910;SC_RS03955;SC_RS04225;SC_RS04240;SC_RS04250;SC_RS04270;SC_RS04300;SC_RS04360;SC_RS04365;SC_RS04370;SC_RS04425;SC_RS04445;SC_RS04485;SC_RS04535;SC_RS04555;SC_RS04635;SC_RS04640;SC_RS04645;SC_RS04695;SC_RS04715;SC_RS04720;SC_RS04740;SC_RS04780;SC_RS04830;SC_RS04850;SC_RS04860;SC_RS04875;SC_RS04880;SC_RS04900;SC_RS04905;SC_RS04910;SC_RS04960;SC_RS05000;SC_RS05005;SC_RS05200;SC_RS05250;SC_RS05280;SC_RS05285;SC_RS05305;SC_RS05310;SC_RS05320;SC_RS05330;SC_RS05335;SC_RS05435;SC_RS05445;SC_RS05505;SC_RS05530;SC_RS05535;SC_RS05585;SC_RS05750;SC_RS05795;SC_RS05825;SC_RS05860;SC_RS05865;SC_RS05880;SC_RS05920;SC_RS06230;SC_RS06245;SC_RS06295;SC_RS06315;SC_RS06340;SC_RS06345;SC_RS06350;SC_RS06360;SC_RS06475;SC_RS06505;SC_RS06510;SC_RS06520;SC_RS06525;SC_RS06555;SC_RS06600;SC_RS06610;SC_RS06615;SC_RS06670;SC_RS06690;SC_RS06755;SC_RS06820;SC_RS06900;SC_RS06925;SC_RS06930;SC_RS06955;SC_RS07025;SC_RS07040;SC_RS07055;SC_RS07070;SC_RS07105;SC_RS07185;SC_RS07205;SC_RS07370;SC_RS07375;SC_RS07475;SC_RS07600;SC_RS07605;SC_RS07725;SC_RS07735;SC_RS07745;SC_RS07755;SC_RS07765;SC_RS07815;SC_RS07825;SC_RS07835;SC_RS07925;SC_RS08065;SC_RS08070;SC_RS08105;SC_RS08160;SC_RS08165;SC_RS08210;SC_RS08215;SC_RS08220;SC_RS08325;SC_RS08425;SC_RS08430;SC_RS08490;SC_RS08615;SC_RS08665;SC_RS08780;SC_RS08950;SC_RS08965;SC_RS09070;SC_RS09285;SC_RS09310;SC_RS09315;SC_RS09325;SC_RS09375;SC_RS09495;SC_RS09640;SC_RS09650;SC_RS09830;SC_RS09840;SC_RS09965;SC_RS10130;SC_RS10145;SC_RS10155;SC_RS10225;SC_RS10230;SC_RS10235;SC_RS10245;SC_RS10250;SC_RS10360;SC_RS10380;SC_RS10385;SC_RS10390;SC_RS10435;SC_RS10440;SC_RS10480;SC_RS10675;SC_RS11000;SC_RS11005;SC_RS11025;SC_RS11140;SC_RS11210;SC_RS11225;SC_RS11330;SC_RS11490;SC_RS11495;SC_RS11555;SC_RS11565;SC_RS11615;SC_RS11630;SC_RS11635;SC_RS11825;SC_RS11870;SC_RS11880;SC_RS11985;SC_RS11990;SC_RS12005;SC_RS12015;SC_RS12130;SC_RS12140;SC_RS12210;SC_RS12260;SC_RS12385;SC_RS12390;SC_RS12610;SC_RS13010;SC_RS13095;SC_RS13120;SC_RS13125;SC_RS13135;SC_RS13210;SC_RS13215;SC_RS13260;SC_RS13275;SC_RS13360;SC_RS13365;SC_RS13375;SC_RS13380;SC_RS13450;SC_RS13475;SC_RS13580;SC_RS13585;SC_RS13725;SC_RS13730;SC_RS13770;SC_RS13780;SC_RS13900;SC_RS13920;SC_RS13940;SC_RS13950;SC_RS14070;SC_RS14165;SC_RS14175;SC_RS14270;SC_RS14280;SC_RS14285;SC_RS14355;SC_RS14450;SC_RS14490;SC_RS14510;SC_RS14615;SC_RS14630;SC_RS14645;SC_RS14655;SC_RS14660;SC_RS14665;SC_RS14670;SC_RS14680;SC_RS14685;SC_RS14700;SC_RS14975;SC_RS15240;SC_RS15245;SC_RS15280;SC_RS15345;SC_RS15350;SC_RS15480;SC_RS15525;SC_RS15580;SC_RS15585;SC_RS15590;SC_RS15610;SC_RS15645;SC_RS15655;SC_RS15665;SC_RS15670;SC_RS15675;SC_RS15680;SC_RS15875;SC_RS15905;SC_RS15915;SC_RS15920;SC_RS16005;SC_RS16010;SC_RS16015;SC_RS16190;SC_RS16205;SC_RS16210;SC_RS16300;SC_RS16495;SC_RS16500;SC_RS16510;SC_RS16525;SC_RS16530;SC_RS16640;SC_RS16655;SC_RS16700;SC_RS16710;SC_RS16735;SC_RS16845;SC_RS16870;SC_RS17035;SC_RS17230;SC_RS17380;SC_RS17390;SC_RS17505;SC_RS17630;SC_RS17665;SC_RS18065;SC_RS18145;SC_RS18175;SC_RS18195;SC_RS18205;SC_RS18210;SC_RS18255;SC_RS18260;SC_RS18280;SC_RS18285;SC_RS18295;SC_RS18305;SC_RS18315;SC_RS18325;SC_RS18560;SC_RS18565;SC_RS18580;SC_RS18715;SC_RS18745;SC_RS18845;SC_RS18870;SC_RS18945;SC_RS18970;SC_RS18975;SC_RS19230;SC_RS19465;SC_RS19725;SC_RS19815;SC_RS19835;SC_RS19875;SC_RS20025;SC_RS20215;SC_RS20225;SC_RS20235;SC_RS20400;SC_RS20415;SC_RS20450;SC_RS20705;SC_RS21070;SC_RS21195;SC_RS21275;SC_RS21305;SC_RS21475;SC_RS21490;SC_RS21495;SC_RS21590;SC_RS21735;SC_RS21970;SC_RS22090;SC_RS22355;SC_RS22375;SC_RS22430;SC_RS22475;SC_RS22540;SC_RS22715;SC_RS22740;SC_RS22905;SC_RS22910;SC_RS23010;SC_RS23105;SC_RS23150;SC_RS23175;SC_RS23230;SC_RS23315;SC_RS23370;SC_RS23405;SC_RS23415;SC_RS23420;SC_RS23425;SC_RS23430;SC_RS23450;SC_RS23455;SC_RS23465;SC_RS23470;SC_RS23475;SC_RS23480;SC_RS23485;SC_RS23590;SC_RS23655;SC_RS23660;SC_RS23690;SC_RS23755;SC_RS23825;SC_RS23840;SC_RS23910;SC_RS23930;SC_RS23935;SC_RS23940;SC_RS24010;SC_RS24130;SC_RS24160;SC_RS24210;SC_RS24225;SC_RS24230;SC_RS24305;SC_RS24370;SC_RS24640;SC_RS24875;SC_RS24945;SC_RS24970;SC_RS25055;SC_RS25060;SC_RS25090;SC_RS25320;SC_RS25535;SC_RS25545;SC_RS25550;SC_RS25555;SC_RS25560;SC_RS25565;SC_RS25620;SC_RS26020;SC_RS26115;SC_RS26270;SC_RS26425;SC_RS26430;SC_RS26455;SC_RS26460;SC_RS26530;SC_RS26540;SC_RS26545;SC_RS26580;SC_RS26655;SC_RS26660;SC_RS26665;SC_RS26900;SC_RS26905;SC_RS26920;SC_RS27000;SC_RS27180;SC_RS27190;SC_RS27195;SC_RS27210;SC_RS27230;SC_RS27240;SC_RS27250;SC_RS27305;SC_RS27310;SC_RS27370;SC_RS27375;SC_RS27540;SC_RS27555;SC_RS27785;SC_RS27845;SC_RS27860;SC_RS28050;SC_RS28055;SC_RS28100;SC_RS28265;SC_RS28270;SC_RS28275;SC_RS28400;SC_RS28425;SC_RS28430;SC_RS28435;SC_RS28530;SC_RS28535;SC_RS28540;SC_RS28545;SC_RS28550;SC_RS28555;SC_RS28560;SC_RS28565;SC_RS28570;SC_RS28580;SC_RS28615;SC_RS28670;SC_RS28675;SC_RS28715;SC_RS28755;SC_RS28775;SC_RS28820;SC_RS28870;SC_RS29085;SC_RS29125;SC_RS29135;SC_RS29160;SC_RS29210;SC_RS29215;SC_RS29220;SC_RS29330;SC_RS29385;SC_RS29485;SC_RS29515;SC_RS29525;SC_RS29640;SC_RS29755;SC_RS29850;SC_RS29930;SC_RS29975;SC_RS29980;SC_RS30125;SC_RS30275;SC_RS30370;SC_RS30430;SC_RS30460;SC_RS30465;SC_RS30470;SC_RS30985;SC_RS31025;SC_RS31090;SC_RS31095;SC_RS31185;SC_RS31240;SC_RS31245;SC_RS31270;SC_RS31380;SC_RS31395;SC_RS31510;SC_RS31515;SC_RS31645;SC_RS31655;SC_RS31660;SC_RS31715;SC_RS31725;SC_RS31730;SC_RS31815;SC_RS31995;SC_RS32000;SC_RS32010;SC_RS32220;SC_RS32415;SC_RS32505;SC_RS32625;SC_RS32630;SC_RS32650;SC_RS32705;SC_RS32750;SC_RS32770;SC_RS32785;SC_RS32795;SC_RS32895;SC_RS32975;SC_RS33030;SC_RS33040;SC_RS33085;SC_RS33125;SC_RS33240;SC_RS33270;SC_RS33275;SC_RS33280;SC_RS33290;SC_RS33295;SC_RS33300;SC_RS33305;SC_RS33310;SC_RS33430;SC_RS33470;SC_RS33485;SC_RS33490;SC_RS33570;SC_RS33580;SC_RS33615;SC_RS33635;SC_RS33640;SC_RS33685;SC_RS33750;SC_RS33765;SC_RS33770;SC_RS33850;SC_RS34055;SC_RS34065;SC_RS34085;SC_RS34140;SC_RS34180;SC_RS34185;SC_RS34190;SC_RS34200;SC_RS34250;SC_RS34265;SC_RS34270;SC_RS34325;SC_RS34330;SC_RS34335;SC_RS34345;SC_RS34360;SC_RS34370;SC_RS34380;SC_RS34475;SC_RS34480;SC_RS34545;SC_RS34575;SC_RS34600;SC_RS34645;SC_RS34660;SC_RS34665;SC_RS34680;SC_RS34695;SC_RS34700;SC_RS34705;SC_RS34715;SC_RS34720;SC_RS34725;SC_RS34730;SC_RS34735;SC_RS34780;SC_RS34785;SC_RS34850;SC_RS34905;SC_RS34920;SC_RS34945;SC_RS35000;SC_RS35040;SC_RS35045;SC_RS35055;SC_RS35180;SC_RS35185;SC_RS35240;SC_RS35245;SC_RS35345;SC_RS35360;SC_RS35365;SC_RS35380;SC_RS35460;SC_RS35510;SC_RS35515;SC_RS35560;SC_RS35590;SC_RS35595;SC_RS35600;SC_RS35605;SC_RS35635;SC_RS35645;SC_RS35665;SC_RS35735;SC_RS35740;SC_RS35805;SC_RS35930;SC_RS35995;SC_RS36005;SC_RS36010;SC_RS36015;SC_RS36055;SC_RS36155;SC_RS36165;SC_RS36170;SC_RS36240;SC_RS36280;SC_RS36285;SC_RS36300;SC_RS36310;SC_RS36315;SC_RS36360;SC_RS36365;SC_RS36375;SC_RS36720;SC_RS36730;SC_RS36755;SC_RS36855;SC_RS36865;SC_RS36870;SC_RS36875;SC_RS36905;SC_RS36930;SC_RS36955;SC_RS36960;SC_RS37010;SC_RS37025;SC_RS37040;SC_RS37045;SC_RS37080;SC_RS37165;SC_RS37170;SC_RS37185;SC_RS37195;SC_RS37300;SC_RS37345;SC_RS37440;SC_RS37630;SC_RS37885;SC_RS37930;SC_RS38150;SC_RS38165;SC_RS38180;SC_RS38195;SC_RS38260;SC_RS38265;SC_RS38290;SC_RS38345;SC_RS38380;SC_RS38410;SC_RS38420;SC_RS38450;SC_RS38455;SC_RS38470;SC_RS38480;SC_RS38485;SC_RS38490;SC_RS38500;SC_RS38520;SC_RS38540;SC_RS38555;SC_RS38560;SC_RS38610;SC_RS38630;SC_RS38680;SC_RS38780;SC_RS38855;SC_RS38875;SC_RS38905;SC_RS38910;SC_RS38915;SC_RS38935;SC_RS38985;SC_RS38990;SC_RS38995;SC_RS39035;SC_RS39040;SC_RS39060;SC_RS39065;SC_RS39075;SC_RS39080;SC_RS39095;SC_RS39130;SC_RS39135;SC_RS39165;SC_RS39170;SC_RS39190;SC_RS39235;SC_RS39320;SC_RS39330;SC_RS39375;SC_RS39380;SC_RS39470;SC_RS39505;SC_RS39540;SC_RS39545;SC_RS39585;SC_RS39610;SC_RS39620;SC_RS39785;SC_RS39840;SC_RS39860;SC_RS39880;SC_RS39950;SC_RS40065;SC_RS40080;SC_RS40085;SC_RS40095;SC_RS40130;SC_RS40235;SC_RS40240;SC_RS40265;SC_RS40270;SC_RS40290;SC_RS40300;SC_RS40340;SC_RS40350;SC_RS40355;SC_RS40430;SC_RS40480;SC_RS40505;SC_RS40515;SC_RS40550;SC_RS40670;SC_RS40680;SC_RS40700;SC_RS40755;SC_RS40765;SC_RS40790;SC_RS40795;SC_RS40800;SC_RS40815;SC_RS40885;SC_RS41010;SC_RS41035;SC_RS41060;SC_RS41090;SC_RS41145;SC_RS41155;SC_RS41160;SC_RS41345;SC_RS41350	3.2413545357982006e-09
Q	Secondary metabolism	9	15	9/2003	2.479	0.003281340713366052	SC_RS03265;SC_RS04210;SC_RS10125;SC_RS11580;SC_RS15985;SC_RS22365;SC_RS27560;SC_RS38115;SC_RS40685	0.0311727367769775
V	Defense	45	142	45/2003	1.309	0.02502716673932832	SC_RS03870;SC_RS03935;SC_RS04540;SC_RS05160;SC_RS05450;SC_RS05730;SC_RS06515;SC_RS06595;SC_RS06885;SC_RS06935;SC_RS07760;SC_RS08355;SC_RS11875;SC_RS11995;SC_RS13205;SC_RS13590;SC_RS14675;SC_RS17580;SC_RS18190;SC_RS18820;SC_RS23250;SC_RS26520;SC_RS26525;SC_RS28465;SC_RS30165;SC_RS31720;SC_RS33005;SC_RS34410;SC_RS34505;SC_RS34620;SC_RS34745;SC_RS34935;SC_RS35230;SC_RS35235;SC_RS36850;SC_RS37505;SC_RS37815;SC_RS39465;SC_RS40100;SC_RS40280;SC_RS40690;SC_RS40760;SC_RS40980;SC_RS41180;SC_RS41210	0.15850538934907937
C	Energy production	137	499	137/2003	1.134	0.04646062925628457	SC_RS02245;SC_RS02290;SC_RS02535;SC_RS02755;SC_RS02845;SC_RS02945;SC_RS03020;SC_RS03040;SC_RS03415;SC_RS03515;SC_RS03820;SC_RS03845;SC_RS04840;SC_RS04845;SC_RS05325;SC_RS05615;SC_RS05800;SC_RS05805;SC_RS05830;SC_RS06355;SC_RS06375;SC_RS06480;SC_RS06535;SC_RS06795;SC_RS06805;SC_RS06830;SC_RS07020;SC_RS07495;SC_RS07610;SC_RS07730;SC_RS07820;SC_RS07990;SC_RS08335;SC_RS08390;SC_RS09240;SC_RS10140;SC_RS10540;SC_RS10545;SC_RS12990;SC_RS13140;SC_RS13890;SC_RS14430;SC_RS14435;SC_RS14460;SC_RS14915;SC_RS15330;SC_RS15715;SC_RS15750;SC_RS16170;SC_RS16345;SC_RS16515;SC_RS16520;SC_RS18220;SC_RS18350;SC_RS19225;SC_RS21280;SC_RS21285;SC_RS21300;SC_RS22580;SC_RS23670;SC_RS24300;SC_RS24965;SC_RS24975;SC_RS24995;SC_RS25000;SC_RS25005;SC_RS25010;SC_RS25015;SC_RS25020;SC_RS25025;SC_RS25030;SC_RS25120;SC_RS25125;SC_RS25130;SC_RS25580;SC_RS26025;SC_RS26030;SC_RS26915;SC_RS27020;SC_RS27505;SC_RS27520;SC_RS27525;SC_RS27535;SC_RS27545;SC_RS27645;SC_RS28365;SC_RS28490;SC_RS28785;SC_RS29105;SC_RS29130;SC_RS29795;SC_RS30680;SC_RS31640;SC_RS32775;SC_RS33025;SC_RS33595;SC_RS33600;SC_RS33610;SC_RS33620;SC_RS33630;SC_RS33655;SC_RS33660;SC_RS33695;SC_RS33705;SC_RS33795;SC_RS34275;SC_RS34400;SC_RS34405;SC_RS34430;SC_RS34940;SC_RS35280;SC_RS35715;SC_RS35850;SC_RS35890;SC_RS36115;SC_RS36245;SC_RS36290;SC_RS36335;SC_RS37250;SC_RS37255;SC_RS37400;SC_RS37770;SC_RS37820;SC_RS37960;SC_RS38170;SC_RS38185;SC_RS38330;SC_RS38385;SC_RS38545;SC_RS39385;SC_RS39425;SC_RS40335;SC_RS40415;SC_RS40485;SC_RS41080;SC_RS41195;SC_RS41220	0.22068798896735173
H	Coenzyme metabolism	46	156	46/2003	1.218	0.07422484957756303	SC_RS03885;SC_RS04175;SC_RS04885;SC_RS05420;SC_RS06580;SC_RS06800;SC_RS07615;SC_RS08100;SC_RS08485;SC_RS09885;SC_RS11220;SC_RS12555;SC_RS16155;SC_RS17765;SC_RS18340;SC_RS24005;SC_RS27885;SC_RS28045;SC_RS28440;SC_RS28485;SC_RS29170;SC_RS29255;SC_RS29510;SC_RS31710;SC_RS32400;SC_RS33605;SC_RS33665;SC_RS33670;SC_RS35845;SC_RS36105;SC_RS36120;SC_RS36330;SC_RS36350;SC_RS36355;SC_RS37560;SC_RS38435;SC_RS39210;SC_RS39265;SC_RS39555;SC_RS39560;SC_RS39565;SC_RS39570;SC_RS39575;SC_RS39580;SC_RS40305;SC_RS40310	0.27053309200551545
E	Amino acid metabolism	83	301	83/2003	1.139	0.09437138349691535	SC_RS02600;SC_RS02605;SC_RS03840;SC_RS03915;SC_RS04410;SC_RS06745;SC_RS06765;SC_RS06920;SC_RS07810;SC_RS07985;SC_RS09355;SC_RS10075;SC_RS10135;SC_RS10295;SC_RS12070;SC_RS12075;SC_RS12080;SC_RS12115;SC_RS12775;SC_RS12855;SC_RS13220;SC_RS13595;SC_RS14690;SC_RS15995;SC_RS16000;SC_RS16650;SC_RS18165;SC_RS18170;SC_RS18180;SC_RS18185;SC_RS18250;SC_RS18275;SC_RS18330;SC_RS18345;SC_RS18355;SC_RS18640;SC_RS22160;SC_RS23650;SC_RS24000;SC_RS26565;SC_RS26945;SC_RS26975;SC_RS27595;SC_RS27600;SC_RS28290;SC_RS28295;SC_RS28420;SC_RS28765;SC_RS28770;SC_RS29340;SC_RS30955;SC_RS31235;SC_RS31635;SC_RS31675;SC_RS31685;SC_RS31695;SC_RS31705;SC_RS32120;SC_RS32545;SC_RS32605;SC_RS33465;SC_RS33625;SC_RS33710;SC_RS33715;SC_RS34365;SC_RS34395;SC_RS34770;SC_RS34805;SC_RS35060;SC_RS35435;SC_RS36020;SC_RS36025;SC_RS36295;SC_RS36320;SC_RS36325;SC_RS37015;SC_RS37235;SC_RS38430;SC_RS38465;SC_RS38675;SC_RS38930;SC_RS39180;SC_RS39480	0.27053309200551545
U	Secretion	43	148	43/2003	1.2	0.09967008652834779	SC_RS02225;SC_RS03490;SC_RS03930;SC_RS05745;SC_RS05810;SC_RS05815;SC_RS06825;SC_RS10170;SC_RS10175;SC_RS13875;SC_RS14215;SC_RS14220;SC_RS16350;SC_RS16375;SC_RS16450;SC_RS16660;SC_RS18310;SC_RS23410;SC_RS24385;SC_RS24730;SC_RS26555;SC_RS27200;SC_RS27205;SC_RS27215;SC_RS27915;SC_RS29740;SC_RS29745;SC_RS29750;SC_RS30865;SC_RS30870;SC_RS32410;SC_RS32755;SC_RS33645;SC_RS34255;SC_RS34595;SC_RS35940;SC_RS36030;SC_RS36590;SC_RS36940;SC_RS37395;SC_RS38320;SC_RS39495;SC_RS39885	0.27053309200551545
I	Lipid metabolism	19	68	19/2003	1.154	0.27570208110999134	SC_RS04660;SC_RS06550;SC_RS07195;SC_RS07935;SC_RS08095;SC_RS08535;SC_RS10065;SC_RS10635;SC_RS18225;SC_RS18360;SC_RS22370;SC_RS26560;SC_RS27590;SC_RS31680;SC_RS31690;SC_RS31740;SC_RS32885;SC_RS35640;SC_RS37465	0.6019634867605815
O	Chaperones/PTM	51	195	51/2003	1.08	0.2851405989918544	SC_RS03035;SC_RS04070;SC_RS04630;SC_RS05740;SC_RS06225;SC_RS07455;SC_RS08155;SC_RS09135;SC_RS09320;SC_RS09875;SC_RS10240;SC_RS10740;SC_RS11150;SC_RS11775;SC_RS12125;SC_RS12810;SC_RS14265;SC_RS14695;SC_RS14795;SC_RS15260;SC_RS15890;SC_RS16665;SC_RS18080;SC_RS19810;SC_RS21965;SC_RS26130;SC_RS26500;SC_RS26575;SC_RS26910;SC_RS28135;SC_RS28250;SC_RS28610;SC_RS29415;SC_RS29470;SC_RS29520;SC_RS31430;SC_RS31435;SC_RS32620;SC_RS32640;SC_RS32790;SC_RS32905;SC_RS33245;SC_RS35870;SC_RS35875;SC_RS36050;SC_RS37330;SC_RS38615;SC_RS38620;SC_RS39780;SC_RS39815;SC_RS40220	0.6019634867605815
G	Carbohydrate metabolism	42	179	42/2003	0.969	0.6214168039408077	SC_RS02645;SC_RS03760;SC_RS03815;SC_RS03825;SC_RS03865;SC_RS03875;SC_RS03900;SC_RS04600;SC_RS06675;SC_RS06760;SC_RS07050;SC_RS07520;SC_RS08075;SC_RS11745;SC_RS12035;SC_RS14170;SC_RS14705;SC_RS15640;SC_RS18320;SC_RS18855;SC_RS22845;SC_RS23205;SC_RS25065;SC_RS26535;SC_RS26550;SC_RS28035;SC_RS29395;SC_RS29400;SC_RS29405;SC_RS32015;SC_RS32260;SC_RS32265;SC_RS33000;SC_RS35050;SC_RS35070;SC_RS35095;SC_RS38885;SC_RS38890;SC_RS39230;SC_RS39420;SC_RS39910;SC_RS40360	0.9999999973455757
