term_id	term_name	count	total_in_term	gene_ratio	fold_enrichment	pvalue	genes	padj
GO:0006412	GO:0006412	66	68	66/2350	2.001	7.225970344193119e-19	SC_RS04090;SC_RS04770;SC_RS04775;SC_RS06350;SC_RS07700;SC_RS09500;SC_RS10005;SC_RS10010;SC_RS14865;SC_RS15035;SC_RS15040;SC_RS17745;SC_RS19245;SC_RS19255;SC_RS19265;SC_RS19270;SC_RS21545;SC_RS21675;SC_RS21685;SC_RS21690;SC_RS25350;SC_RS25420;SC_RS25425;SC_RS25440;SC_RS25445;SC_RS25475;SC_RS25480;SC_RS25665;SC_RS25670;SC_RS25675;SC_RS25680;SC_RS25685;SC_RS25690;SC_RS25695;SC_RS25700;SC_RS25705;SC_RS25710;SC_RS25715;SC_RS25720;SC_RS25725;SC_RS25730;SC_RS25735;SC_RS25740;SC_RS25745;SC_RS25750;SC_RS25755;SC_RS25760;SC_RS25765;SC_RS25790;SC_RS25795;SC_RS25800;SC_RS25810;SC_RS25830;SC_RS25835;SC_RS27715;SC_RS28235;SC_RS28975;SC_RS28985;SC_RS29680;SC_RS30035;SC_RS30070;SC_RS30175;SC_RS30195;SC_RS30345;SC_RS30890;SC_RS32995	3.3167203879846416e-16
GO:0003735	GO:0003735	60	61	60/2350	2.028	3.053924575871679e-18	SC_RS04090;SC_RS04770;SC_RS04775;SC_RS07700;SC_RS09500;SC_RS10005;SC_RS10010;SC_RS14865;SC_RS15035;SC_RS15040;SC_RS17745;SC_RS19245;SC_RS19255;SC_RS19265;SC_RS19270;SC_RS21545;SC_RS21675;SC_RS21685;SC_RS21690;SC_RS25350;SC_RS25420;SC_RS25425;SC_RS25440;SC_RS25445;SC_RS25475;SC_RS25480;SC_RS25665;SC_RS25670;SC_RS25675;SC_RS25680;SC_RS25685;SC_RS25690;SC_RS25695;SC_RS25700;SC_RS25705;SC_RS25710;SC_RS25715;SC_RS25720;SC_RS25725;SC_RS25730;SC_RS25735;SC_RS25740;SC_RS25745;SC_RS25750;SC_RS25755;SC_RS25760;SC_RS25765;SC_RS25790;SC_RS25795;SC_RS25800;SC_RS25810;SC_RS25830;SC_RS25835;SC_RS28975;SC_RS30035;SC_RS30070;SC_RS30175;SC_RS30195;SC_RS30345;SC_RS30890	7.008756901625503e-16
GO:0005840	GO:0005840	36	37	36/2350	2.006	8.345030500694336e-11	SC_RS04770;SC_RS04775;SC_RS07700;SC_RS10010;SC_RS14865;SC_RS15040;SC_RS17145;SC_RS17745;SC_RS19255;SC_RS19265;SC_RS19270;SC_RS21690;SC_RS25350;SC_RS25420;SC_RS25445;SC_RS25665;SC_RS25670;SC_RS25680;SC_RS25710;SC_RS25715;SC_RS25725;SC_RS25730;SC_RS25735;SC_RS25740;SC_RS25745;SC_RS25750;SC_RS25790;SC_RS25795;SC_RS25800;SC_RS25810;SC_RS25830;SC_RS25835;SC_RS28975;SC_RS30035;SC_RS30185;SC_RS30890	1.2767896666062334e-08
GO:0003723	GO:0003723	31	39	31/2350	1.639	6.721823533744644e-05	SC_RS09335;SC_RS09775;SC_RS10000;SC_RS10850;SC_RS11555;SC_RS11985;SC_RS12405;SC_RS14745;SC_RS14865;SC_RS15040;SC_RS15050;SC_RS21565;SC_RS21625;SC_RS22260;SC_RS22265;SC_RS25425;SC_RS25665;SC_RS25685;SC_RS25795;SC_RS25815;SC_RS30075;SC_RS30180;SC_RS30735;SC_RS30740;SC_RS30760;SC_RS30895;SC_RS30935;SC_RS31300;SC_RS37480;SC_RS38915;SC_RS39320	0.0077132925049719775
GO:0004497	GO:0004497	22	28	22/2350	1.62	0.001086287843309569	SC_RS02580;SC_RS03420;SC_RS04410;SC_RS04840;SC_RS04845;SC_RS05800;SC_RS07990;SC_RS10140;SC_RS12115;SC_RS16000;SC_RS16515;SC_RS16520;SC_RS17970;SC_RS20970;SC_RS33795;SC_RS34365;SC_RS34595;SC_RS37215;SC_RS39290;SC_RS39295;SC_RS39425;SC_RS39545	0.0966605274061395
GO:0016705	GO:0016705	14	16	14/2350	1.804	0.0014165632136663058	SC_RS04840;SC_RS04845;SC_RS06795;SC_RS07990;SC_RS10140;SC_RS16515;SC_RS16520;SC_RS20970;SC_RS28295;SC_RS33795;SC_RS37215;SC_RS39290;SC_RS39295;SC_RS39425	0.0966605274061395
GO:0015934	GO:0015934	9	9	9/2350	2.062	0.001474125690289709	SC_RS04090;SC_RS25425;SC_RS25440;SC_RS25685;SC_RS25695;SC_RS25720;SC_RS25760;SC_RS25765;SC_RS30070	0.0966605274061395
GO:0006817	GO:0006817	8	8	8/2350	2.062	0.0030445542117554752	SC_RS22885;SC_RS22890;SC_RS22895;SC_RS22900;SC_RS23325;SC_RS36260;SC_RS36265;SC_RS36270	0.1397450383195763
GO:0015986	GO:0015986	8	8	8/2350	2.062	0.0030445542117554752	SC_RS29015;SC_RS29020;SC_RS29025;SC_RS29030;SC_RS29035;SC_RS29040;SC_RS29045;SC_RS29050	0.1397450383195763
GO:0010124	GO:0010124	8	8	8/2350	2.062	0.0030445542117554752	SC_RS21305;SC_RS39550;SC_RS39555;SC_RS39560;SC_RS39565;SC_RS39570;SC_RS39575;SC_RS39580	0.1397450383195763
