term_id	term_name	count	total_in_term	gene_ratio	fold_enrichment	pvalue	genes	padj
sco02010	ABC transporters	126	193	126/902	1.215	0.0003689063486315014	SCO0290;SCO0291;SCO0292;SCO0322;SCO0449;SCO0494;SCO0531;SCO0532;SCO0533;SCO0707;SCO0708;SCO0709;SCO0710;SCO0808;SCO0809;SCO0810;SCO0811;SCO0950;SCO0951;SCO0952;SCO1063;SCO1064;SCO1065;SCO1367;SCO1368;SCO1557;SCO1707;SCO1785;SCO1786;SCO1787;SCO1898;SCO1899;SCO2414;SCO2415;SCO2416;SCO2417;SCO2418;SCO2419;SCO2420;SCO2421;SCO2422;SCO2428;SCO2463;SCO2464;SCO2505;SCO2630;SCO2795;SCO2796;SCO2797;SCO2930;SCO2931;SCO2932;SCO2933;SCO2944;SCO2945;SCO2946;SCO2968;SCO2969;SCO2995;SCO2996;SCO3159;SCO3160;SCO3667;SCO3706;SCO4139;SCO4140;SCO4141;SCO4142;SCO4401;SCO4884;SCO5117;SCO5118;SCO5119;SCO5120;SCO5233;SCO5234;SCO5647;SCO5648;SCO5667;SCO5668;SCO5686;SCO5687;SCO5688;SCO5774;SCO5775;SCO5776;SCO5777;SCO5923;SCO5924;SCO5959;SCO5960;SCO5961;SCO6009;SCO6010;SCO6011;SCO6065;SCO6094;SCO6095;SCO6096;SCO6229;SCO6230;SCO6231;SCO6567;SCO6568;SCO6569;SCO7028;SCO7029;SCO7030;SCO7165;SCO7166;SCO7167;SCO7181;SCO7182;SCO7183;SCO7184;SCO7398;SCO7399;SCO7400;SCO7544;SCO7545;SCO7546;SCO7555;SCO7556;SCO7557;SCO7689;SCO7690	0.049054023351873144
sco02024	Quorum sensing	70	101	70/902	1.29	0.0007376544864943329	SCO0269;SCO0554;SCO0707;SCO0708;SCO0709;SCO0710;SCO1330;SCO1344;SCO1655;SCO1880;SCO1944;SCO2115;SCO2474;SCO2687;SCO2688;SCO2695;SCO2720;SCO2821;SCO2851;SCO3416;SCO3454;SCO3455;SCO3456;SCO3571;SCO3883;SCO4401;SCO4503;SCO4722;SCO5117;SCO5118;SCO5119;SCO5120;SCO5476;SCO5479;SCO5480;SCO5580;SCO5586;SCO5713;SCO5714;SCO5715;SCO5716;SCO6112;SCO6113;SCO6114;SCO6160;SCO6234;SCO6451;SCO6452;SCO6453;SCO6454;SCO6455;SCO6552;SCO6644;SCO6655;SCO6691;SCO6929;SCO6930;SCO7181;SCO7182;SCO7183;SCO7184;SCO7563;SCO7564;SCO7565;SCO7566;SCO7567;SCO7677;SCO7678;SCO7679;SCO7680	0.049054023351873144
sco00920	Sulfur metabolism	16	19	16/902	1.568	0.005483132321794131	SCO0201;SCO1028;SCO4164;SCO4958;SCO5854;SCO6094;SCO6095;SCO6096;SCO6097;SCO6098;SCO6099;SCO6100;SCO6102;SCO7544;SCO7545;SCO7546	0.24308553293287316
sco00190	Oxidative phosphorylation	46	67	46/902	1.278	0.008102314507579155	SCO0158;SCO0166;SCO1934;SCO2148;SCO2149;SCO2150;SCO2151;SCO2154;SCO2155;SCO2156;SCO3092;SCO3409;SCO4145;SCO4562;SCO4563;SCO4564;SCO4565;SCO4566;SCO4568;SCO4569;SCO4570;SCO4571;SCO4572;SCO4573;SCO4574;SCO4575;SCO4600;SCO4601;SCO4855;SCO4856;SCO4857;SCO4858;SCO5106;SCO5107;SCO5367;SCO5368;SCO5369;SCO5370;SCO5371;SCO5372;SCO5373;SCO6496;SCO6560;SCO7109;SCO7120;SCO7236	0.26940195737700695
sco00270	Cysteine and methionine metabolism	27	37	27/902	1.358	0.012408056133108282	SCO0435;SCO0731;SCO0910;SCO0985;SCO1028;SCO1294;SCO1476;SCO1546;SCO1657;SCO1984;SCO2640;SCO3023;SCO3077;SCO3463;SCO3614;SCO3615;SCO3920;SCO4164;SCO4366;SCO4827;SCO4958;SCO5354;SCO5469;SCO5515;SCO5523;SCO5854;SCO6844	0.3300542931406803
sco01056	Biosynthesis of type II polyketide backbone	6	6	6/902	1.861	0.023855158959835435	SCO1272;SCO5086;SCO5087;SCO5088;SCO5089;SCO5090	0.5287893569430189
sco00450	Selenocompound metabolism	12	15	12/902	1.489	0.033687531980680155	SCO0435;SCO0731;SCO0985;SCO1294;SCO1657;SCO3792;SCO3890;SCO3920;SCO4958;SCO6097;SCO6098;SCO6436	0.6327059295805345
sco01200	Carbon metabolism	90	148	90/902	1.132	0.041817343533193684	SCO0208;SCO0546;SCO0578;SCO0975;SCO0982;SCO0983;SCO0984;SCO1028;SCO1214;SCO1224;SCO1268;SCO1378;SCO1591;SCO1808;SCO1935;SCO1936;SCO1937;SCO1939;SCO1942;SCO1945;SCO1946;SCO1947;SCO2014;SCO2103;SCO2180;SCO2181;SCO2627;SCO2736;SCO2951;SCO3096;SCO3123;SCO3127;SCO3494;SCO3495;SCO3649;SCO3834;SCO3877;SCO4055;SCO4209;SCO4366;SCO4502;SCO4808;SCO4809;SCO4824;SCO4827;SCO4855;SCO4856;SCO4857;SCO4858;SCO4869;SCO4921;SCO4926;SCO4988;SCO5042;SCO5044;SCO5059;SCO5106;SCO5107;SCO5261;SCO5281;SCO5385;SCO5398;SCO5423;SCO5424;SCO5469;SCO5470;SCO5471;SCO5472;SCO5515;SCO5832;SCO5999;SCO6110;SCO6195;SCO6204;SCO6475;SCO6497;SCO6585;SCO6586;SCO6658;SCO6659;SCO6661;SCO6788;SCO6789;SCO6818;SCO7040;SCO7109;SCO7123;SCO7124;SCO7511;SCO7590	0.6327059295805345
sco00785	Lipoic acid metabolism	15	20	15/902	1.396	0.04281468696409632	SCO1268;SCO1378;SCO2180;SCO2181;SCO2193;SCO2194;SCO3829;SCO3830;SCO3831;SCO5281;SCO5471;SCO5472;SCO6423;SCO7123;SCO7124	0.6327059295805345
sco01320	Sulfur cycle	7	8	7/902	1.629	0.05433614073420423	SCO0201;SCO1028;SCO6097;SCO6098;SCO6099;SCO6100;SCO6102	0.6601334903034053
