term_id	term_name	count	total_in_term	gene_ratio	fold_enrichment	pvalue	genes	padj
sco00260	Glycine, serine and threonine metabolism	2	44	2/17	4.489	0.07116532172598232	SCO1087;SCO6799	0.6475393166611518
sco02010	ABC transporters	4	193	4/17	2.047	0.12186877949314048	SCO1065;SCO6757;SCO7166;SCO7556	0.6475393166611518
sco00230	Purine metabolism	2	71	2/17	2.782	0.15957877218253766	SCO1513;SCO4071	0.6475393166611518
sco00900	Terpenoid backbone biosynthesis	1	23	1/17	4.294	0.20991833203162616	SCO0185	0.6475393166611518
sco00564	Glycerophospholipid metabolism	1	25	1/17	3.951	0.22606140354778026	SCO1228	0.6475393166611518
sco00561	Glycerolipid metabolism	1	25	1/17	3.951	0.22606140354778026	SCO1228	0.6475393166611518
sco00220	Arginine biosynthesis	1	31	1/17	3.186	0.2726481333310113	SCO1579	0.6475393166611518
sco00970	Aminoacyl-tRNA biosynthesis	1	31	1/17	3.186	0.2726481333310113	SCO6384	0.6475393166611518
sco00030	Pentose phosphate pathway	1	40	1/17	2.469	0.33760642074597885	SCO3474	0.7126409160092084
sco01210	2-Oxocarboxylic acid metabolism	1	52	1/17	1.899	0.4157553964737071	SCO1579	0.7126409160092084
sco00500	Starch and sucrose metabolism	1	54	1/17	1.829	0.42790449487892007	SCO0721	0.7126409160092084
sco01230	Biosynthesis of amino acids	2	148	2/17	1.335	0.45008899958476317	SCO1087;SCO1579	0.7126409160092084
sco00190	Oxidative phosphorylation	1	67	1/17	1.474	0.501262719533529	SCO7101	0.7326147439336193
sco01110	Biosynthesis of secondary metabolites	5	515	5/17	0.959	0.6352657829545504	SCO0185;SCO1087;SCO1228;SCO1579;SCO4071	0.8277798143735465
sco02024	Quorum sensing	1	101	1/17	0.978	0.6535103797685894	SCO6645	0.8277798143735465
sco02020	Two-component system	1	121	1/17	0.816	0.7213660232464336	SCO7075	0.85662215260514
sco01200	Carbon metabolism	1	148	1/17	0.667	0.7933229556861613	SCO3474	0.8866550681198273
sco01100	Metabolic pathways	9	1066	9/17	0.834	0.876187958989799	SCO0185;SCO1087;SCO1228;SCO1513;SCO1579;SCO3474;SCO4071;SCO6799;SCO7101	0.9041346064194625
sco01120	Microbial metabolism in diverse environments	2	356	2/17	0.555	0.9041346064194625	SCO1087;SCO3474	0.9041346064194625
