term_id	term_name	count	total_in_term	gene_ratio	fold_enrichment	pvalue	genes	padj
K	Transcription	43	822	43/346	1.251	0.07095362158491424	SC_RS03135;SC_RS04460;SC_RS05075;SC_RS05485;SC_RS06045;SC_RS06430;SC_RS07805;SC_RS08720;SC_RS09835;SC_RS10090;SC_RS10530;SC_RS11030;SC_RS11410;SC_RS11515;SC_RS11810;SC_RS17795;SC_RS18160;SC_RS20330;SC_RS22420;SC_RS22780;SC_RS23710;SC_RS24470;SC_RS25370;SC_RS25945;SC_RS25990;SC_RS26855;SC_RS26965;SC_RS27105;SC_RS27300;SC_RS29350;SC_RS29355;SC_RS33075;SC_RS33745;SC_RS33895;SC_RS35195;SC_RS37035;SC_RS38785;SC_RS39260;SC_RS39630;SC_RS40245;SC_RS40435;SC_RS40705;SC_RS41225	0.7074609107487411
J	Translation	10	155	10/346	1.543	0.11433355696111909	SC_RS04130;SC_RS09480;SC_RS15145;SC_RS19155;SC_RS26355;SC_RS29675;SC_RS32470;SC_RS34350;SC_RS34375;SC_RS40605	0.7074609107487411
H	Coenzyme metabolism	10	156	10/346	1.533	0.11791015179145684	SC_RS05370;SC_RS12120;SC_RS12195;SC_RS14255;SC_RS20645;SC_RS24090;SC_RS32075;SC_RS33330;SC_RS38640;SC_RS39570	0.7074609107487411
C	Energy production	25	499	25/346	1.198	0.1980650509738939	SC_RS02290;SC_RS02310;SC_RS03020;SC_RS03130;SC_RS03800;SC_RS05830;SC_RS06170;SC_RS07820;SC_RS11175;SC_RS14225;SC_RS20320;SC_RS26295;SC_RS26720;SC_RS26890;SC_RS27025;SC_RS29035;SC_RS30010;SC_RS32435;SC_RS34510;SC_RS34670;SC_RS34675;SC_RS36110;SC_RS38385;SC_RS39015;SC_RS41220	0.874430212484482
E	Amino acid metabolism	15	301	15/346	1.192	0.27759973529804366	SC_RS02600;SC_RS03460;SC_RS05460;SC_RS08180;SC_RS08315;SC_RS12520;SC_RS18180;SC_RS19050;SC_RS23355;SC_RS27080;SC_RS36025;SC_RS37065;SC_RS38205;SC_RS38930;SC_RS39180	0.874430212484482
G	Carbohydrate metabolism	9	179	9/346	1.202	0.3334906564141159	SC_RS06675;SC_RS07050;SC_RS10905;SC_RS15855;SC_RS17020;SC_RS18320;SC_RS26535;SC_RS27420;SC_RS33200	0.874430212484482
D	Cell division	1	14	1/346	1.708	0.450336150236283	SC_RS32080	0.874430212484482
F	Nucleotide metabolism	2	38	2/346	1.259	0.4759660259804458	SC_RS17410;SC_RS32530	0.874430212484482
I	Lipid metabolism	3	68	3/346	1.055	0.5458345174273366	SC_RS28760;SC_RS39185;SC_RS39855	0.874430212484482
R	General function	118	2848	118/346	0.991	0.5704689509175778	SC_RS02670;SC_RS02810;SC_RS02875;SC_RS03750;SC_RS03805;SC_RS04055;SC_RS04270;SC_RS04425;SC_RS04430;SC_RS04665;SC_RS05070;SC_RS05135;SC_RS05825;SC_RS06230;SC_RS07135;SC_RS07550;SC_RS07590;SC_RS07905;SC_RS08225;SC_RS08425;SC_RS08540;SC_RS08715;SC_RS09315;SC_RS09400;SC_RS09475;SC_RS09565;SC_RS09930;SC_RS10145;SC_RS10155;SC_RS10200;SC_RS10245;SC_RS10450;SC_RS10495;SC_RS11165;SC_RS11275;SC_RS11625;SC_RS11645;SC_RS12130;SC_RS13310;SC_RS13610;SC_RS13930;SC_RS14745;SC_RS14880;SC_RS15280;SC_RS15500;SC_RS16380;SC_RS16710;SC_RS17335;SC_RS17800;SC_RS17930;SC_RS18540;SC_RS18710;SC_RS18715;SC_RS19095;SC_RS19605;SC_RS19695;SC_RS19835;SC_RS19915;SC_RS19930;SC_RS19935;SC_RS20380;SC_RS20775;SC_RS21115;SC_RS21340;SC_RS22555;SC_RS23010;SC_RS23070;SC_RS23395;SC_RS23510;SC_RS23795;SC_RS24370;SC_RS24475;SC_RS24480;SC_RS25940;SC_RS26335;SC_RS26850;SC_RS26885;SC_RS27990;SC_RS28320;SC_RS28555;SC_RS29185;SC_RS29820;SC_RS31180;SC_RS31325;SC_RS31905;SC_RS31910;SC_RS32040;SC_RS32515;SC_RS32580;SC_RS32770;SC_RS33295;SC_RS33730;SC_RS33825;SC_RS34185;SC_RS34265;SC_RS34380;SC_RS34880;SC_RS34920;SC_RS35075;SC_RS35585;SC_RS35590;SC_RS35805;SC_RS36155;SC_RS36700;SC_RS36715;SC_RS36920;SC_RS37020;SC_RS37275;SC_RS37580;SC_RS38685;SC_RS38875;SC_RS39280;SC_RS39355;SC_RS39380;SC_RS40045;SC_RS40075;SC_RS40240;SC_RS40755	0.874430212484482
O	Chaperones/PTM	8	195	8/346	0.981	0.5734830837363203	SC_RS09135;SC_RS17270;SC_RS18085;SC_RS27085;SC_RS29420;SC_RS30155;SC_RS31225;SC_RS34235	0.874430212484482
P	Inorganic ion transport	20	491	20/346	0.974	0.5829534749896547	SC_RS04575;SC_RS10550;SC_RS12340;SC_RS14055;SC_RS15820;SC_RS17005;SC_RS19405;SC_RS20895;SC_RS22935;SC_RS24155;SC_RS26590;SC_RS30795;SC_RS32050;SC_RS33115;SC_RS35210;SC_RS35415;SC_RS35970;SC_RS37280;SC_RS39255;SC_RS39720	0.874430212484482
L	Replication/Repair	5	156	5/346	0.767	0.7874545666918391	SC_RS02075;SC_RS26360;SC_RS29655;SC_RS32540;SC_RS34310	0.9507812961309571
M	Cell wall	3	105	3/346	0.683	0.8215610671038506	SC_RS08400;SC_RS12970;SC_RS32875	0.9507812961309571
V	Defense	4	142	4/346	0.674	0.8511519066444261	SC_RS03870;SC_RS13720;SC_RS34900;SC_RS39225	0.9507812961309571
T	Signal transduction	10	344	10/346	0.695	0.9167594980132396	SC_RS07750;SC_RS08710;SC_RS11065;SC_RS14750;SC_RS31365;SC_RS32600;SC_RS34060;SC_RS34165;SC_RS37545;SC_RS37675	0.9507812961309571
S	Unknown	57	1597	57/346	0.854	0.9257719928738084	SC_RS02295;SC_RS02610;SC_RS03615;SC_RS05720;SC_RS07450;SC_RS09305;SC_RS09485;SC_RS10965;SC_RS11130;SC_RS11195;SC_RS11380;SC_RS11415;SC_RS12135;SC_RS15255;SC_RS16130;SC_RS16615;SC_RS16705;SC_RS17025;SC_RS17265;SC_RS19045;SC_RS20270;SC_RS20275;SC_RS20325;SC_RS20375;SC_RS21335;SC_RS22010;SC_RS22350;SC_RS22650;SC_RS22665;SC_RS23065;SC_RS23445;SC_RS25255;SC_RS25385;SC_RS26420;SC_RS27405;SC_RS28735;SC_RS29935;SC_RS29940;SC_RS29945;SC_RS32200;SC_RS32865;SC_RS32955;SC_RS32960;SC_RS33880;SC_RS33890;SC_RS34885;SC_RS35270;SC_RS35765;SC_RS36450;SC_RS36480;SC_RS37030;SC_RS37340;SC_RS37550;SC_RS37570;SC_RS37735;SC_RS38230;SC_RS39275	0.9507812961309571
U	Secretion	3	148	3/346	0.485	0.9507812961309571	SC_RS17860;SC_RS18310;SC_RS27215	0.9507812961309571
