reg_subtype	bin_center_bp	density_per_kb_per_gene	ci_low	ci_high	n_genes
sigma_factor	3900.0	0.3947368421052631	0.13157894736842105	0.7236842105263157	76
sigma_factor	4100.0	0.3947368421052631	0.06578947368421052	0.8569078947368406	76
sigma_factor	4300.0	0.5263157894736842	0.19736842105263155	0.9210526315789473	76
sigma_factor	4500.0	0.7236842105263157	0.06578947368421052	1.776315789473684	76
sigma_factor	4700.0	0.19736842105263155	0.0	0.4605263157894737	76
sigma_factor	4900.0	0.5263157894736842	0.19736842105263155	0.9210526315789473	76
TCS_response_reg	-4900.0	0.4320987654320988	0.0617283950617284	0.8641975308641976	81
TCS_response_reg	-4700.0	0.7407407407407408	0.308641975308642	1.1728395061728396	81
TCS_response_reg	-4500.0	0.4320987654320988	0.1851851851851852	0.8024691358024691	81
TCS_response_reg	-4300.0	0.2469135802469136	0.0617283950617284	0.4938271604938272	81
TCS_response_reg	-4100.0	0.2469135802469136	0.0617283950617284	0.4938271604938272	81
TCS_response_reg	-3900.0	0.7407407407407408	0.308641975308642	1.234567901234568	81
TCS_response_reg	-3700.0	0.8641975308641976	0.4320987654320988	1.3580246913580247	81
TCS_response_reg	-3500.0	0.4938271604938272	0.1851851851851852	0.8024691358024691	81
TCS_response_reg	-3300.0	0.4938271604938272	0.1851851851851852	0.8024691358024691	81
TCS_response_reg	-3100.0	0.5555555555555556	0.24537037037037046	0.9876543209876544	81
TCS_response_reg	-2900.0	0.5555555555555556	0.1851851851851852	1.0493827160493827	81
TCS_response_reg	-2700.0	0.5555555555555556	0.2469135802469136	0.9259259259259259	81
TCS_response_reg	-2500.0	0.3703703703703704	0.0617283950617284	0.8024691358024691	81
TCS_response_reg	-2300.0	0.3703703703703704	0.0617283950617284	0.7407407407407408	81
TCS_response_reg	-2100.0	0.9259259259259259	0.308641975308642	1.8518518518518519	81
TCS_response_reg	-1900.0	0.3703703703703704	0.0617283950617284	0.7407407407407408	81
TCS_response_reg	-1700.0	0.7407407407407408	0.308641975308642	1.2962962962962963	81
TCS_response_reg	-1500.0	0.617283950617284	0.2469135802469136	1.0493827160493827	81
TCS_response_reg	-1300.0	0.2469135802469136	0.0617283950617284	0.4938271604938272	81
TCS_response_reg	-1100.0	0.6790123456790124	0.308641975308642	1.1111111111111112	81
TCS_response_reg	-900.0	0.5555555555555556	0.1851851851851852	0.9876543209876544	81
TCS_response_reg	-700.0	0.7407407407407408	0.308641975308642	1.1728395061728396	81
TCS_response_reg	-500.0	0.2469135802469136	0.0617283950617284	0.4938271604938272	81
TCS_response_reg	-300.0	0.1234567901234568	0.0	0.308641975308642	81
TCS_response_reg	-100.0	0.2469135802469136	0.0617283950617284	0.4938271604938272	81
TCS_response_reg	100.0	0.0617283950617284	0.0	0.1851851851851852	81
TCS_response_reg	300.0	0.2469135802469136	0.0617283950617284	0.4938271604938272	81
TCS_response_reg	500.0	0.308641975308642	0.0617283950617284	0.6790123456790124	81
TCS_response_reg	700.0	0.4320987654320988	0.1234567901234568	0.8641975308641976	81
TCS_response_reg	900.0	0.5555555555555556	0.1851851851851852	1.0509259259259245	81
TCS_response_reg	1100.0	0.617283950617284	0.2469135802469136	0.9876543209876544	81
TCS_response_reg	1300.0	0.8641975308641976	0.4320987654320988	1.3580246913580247	81
TCS_response_reg	1500.0	0.4938271604938272	0.1851851851851852	0.8641975308641976	81
TCS_response_reg	1700.0	0.617283950617284	0.2469135802469136	1.0493827160493827	81
TCS_response_reg	1900.0	0.2469135802469136	0.0617283950617284	0.495370370370369	81
TCS_response_reg	2100.0	0.617283950617284	0.308641975308642	0.9876543209876544	81
TCS_response_reg	2300.0	0.8024691358024691	0.4320987654320988	1.234567901234568	81
TCS_response_reg	2500.0	1.1728395061728396	0.4320987654320988	2.160493827160494	81
TCS_response_reg	2700.0	0.3703703703703704	0.1234567901234568	0.6790123456790124	81
TCS_response_reg	2900.0	0.4320987654320988	0.1234567901234568	0.8024691358024691	81
TCS_response_reg	3100.0	0.4320987654320988	0.18364197530864207	0.7407407407407408	81
TCS_response_reg	3300.0	0.8024691358024691	0.3688271604938273	1.4197530864197532	81
TCS_response_reg	3500.0	0.3703703703703704	0.1234567901234568	0.6790123456790124	81
TCS_response_reg	3700.0	0.4320987654320988	0.1234567901234568	0.7407407407407408	81
TCS_response_reg	3900.0	0.5555555555555556	0.2469135802469136	0.9876543209876544	81
TCS_response_reg	4100.0	0.5555555555555556	0.1234567901234568	0.9876543209876544	81
TCS_response_reg	4300.0	0.1234567901234568	0.0	0.308641975308642	81
TCS_response_reg	4500.0	0.9259259259259259	0.5555555555555556	1.3580246913580247	81
TCS_response_reg	4700.0	0.2469135802469136	0.0617283950617284	0.4938271604938272	81
TCS_response_reg	4900.0	0.308641975308642	0.0617283950617284	0.617283950617284	81
SARP	-4900.0	0.0	0.0	0.0	7
SARP	-4700.0	1.4285714285714284	0.0	4.285714285714286	7
SARP	-4500.0	0.0	0.0	0.0	7
SARP	-4300.0	0.7142857142857142	0.0	2.142857142857143	7
SARP	-4100.0	1.4285714285714284	0.0	2.8571428571428568	7
SARP	-3900.0	0.7142857142857142	0.0	2.142857142857143	7
SARP	-3700.0	0.0	0.0	0.0	7
SARP	-3500.0	0.0	0.0	0.0	7
SARP	-3300.0	0.0	0.0	0.0	7
SARP	-3100.0	0.0	0.0	0.0	7
SARP	-2900.0	0.0	0.0	0.0	7
SARP	-2700.0	0.7142857142857142	0.0	2.142857142857143	7
SARP	-2500.0	0.0	0.0	0.0	7
SARP	-2300.0	0.7142857142857142	0.0	2.142857142857143	7
SARP	-2100.0	0.7142857142857142	0.0	2.142857142857143	7
SARP	-1900.0	0.0	0.0	0.0	7
SARP	-1700.0	0.0	0.0	0.0	7
SARP	-1500.0	1.4285714285714284	0.0	2.8571428571428568	7
SARP	-1300.0	0.0	0.0	0.0	7
SARP	-1100.0	0.7142857142857142	0.0	2.142857142857143	7
SARP	-900.0	0.0	0.0	0.0	7
SARP	-700.0	0.0	0.0	0.0	7
SARP	-500.0	1.4285714285714284	0.0	4.285714285714286	7
SARP	-300.0	0.0	0.0	0.0	7
SARP	-100.0	0.7142857142857142	0.0	2.142857142857143	7
SARP	100.0	0.0	0.0	0.0	7
SARP	300.0	0.7142857142857142	0.0	2.142857142857143	7
SARP	500.0	0.0	0.0	0.0	7
SARP	700.0	0.7142857142857142	0.0	2.142857142857143	7
SARP	900.0	0.7142857142857142	0.0	2.142857142857143	7
SARP	1100.0	0.7142857142857142	0.0	2.142857142857143	7
SARP	1300.0	0.0	0.0	0.0	7
SARP	1500.0	0.0	0.0	0.0	7
SARP	1700.0	2.8571428571428568	0.0	7.857142857142857	7
SARP	1900.0	0.0	0.0	0.0	7
SARP	2100.0	2.142857142857143	0.7142857142857142	3.589285714285698	7
SARP	2300.0	0.7142857142857142	0.0	2.142857142857143	7
SARP	2500.0	0.0	0.0	0.0	7
SARP	2700.0	0.0	0.0	0.0	7
SARP	2900.0	1.4285714285714284	0.0	4.285714285714286	7
SARP	3100.0	0.0	0.0	0.0	7
SARP	3300.0	0.7142857142857142	0.0	2.142857142857143	7
SARP	3500.0	2.142857142857143	0.0	4.999999999999999	7
SARP	3700.0	2.142857142857143	0.0	4.999999999999999	7
SARP	3900.0	0.0	0.0	0.0	7
SARP	4100.0	0.7142857142857142	0.0	2.142857142857143	7
SARP	4300.0	0.7142857142857142	0.0	2.142857142857143	7
SARP	4500.0	0.0	0.0	0.0	7
SARP	4700.0	0.7142857142857142	0.0	2.142857142857143	7
SARP	4900.0	1.4285714285714284	0.0	4.285714285714286	7
sensor_kinase	-4900.0	0.18072289156626503	0.0	0.4216867469879518	83
sensor_kinase	-4700.0	0.5421686746987951	0.24096385542168672	0.9036144578313252	83
sensor_kinase	-4500.0	0.5421686746987951	0.18072289156626503	0.9638554216867469	83
sensor_kinase	-4300.0	0.24096385542168672	0.06024096385542168	0.48192771084337344	83
sensor_kinase	-4100.0	0.6024096385542168	0.24096385542168672	1.0240963855421685	83
sensor_kinase	-3900.0	0.4216867469879518	0.17921686746987958	0.7228915662650601	83
sensor_kinase	-3700.0	0.6024096385542168	0.24096385542168672	1.0240963855421685	83
sensor_kinase	-3500.0	0.6024096385542168	0.24096385542168672	1.0240963855421685	83
sensor_kinase	-3300.0	0.36144578313253006	0.12048192771084336	0.6626506024096385	83
sensor_kinase	-3100.0	0.6024096385542168	0.24096385542168672	1.0240963855421685	83
sensor_kinase	-2900.0	0.3012048192771084	0.06024096385542168	0.6024096385542168	83
sensor_kinase	-2700.0	0.4216867469879518	0.12048192771084336	0.7831325301204819	83
sensor_kinase	-2500.0	0.8433734939759036	0.4216867469879518	1.3268072289156612	83
sensor_kinase	-2300.0	0.48192771084337344	0.18072289156626503	0.9036144578313252	83
sensor_kinase	-2100.0	0.8433734939759036	0.4216867469879518	1.2650602409638554	83
sensor_kinase	-1900.0	1.0843373493975903	0.6024096385542168	1.686746987951807	83
sensor_kinase	-1700.0	0.4216867469879518	0.12048192771084336	0.7831325301204819	83
sensor_kinase	-1500.0	0.7831325301204819	0.36144578313253006	1.2650602409638554	83
sensor_kinase	-1300.0	0.4216867469879518	0.06024096385542168	0.9036144578313252	83
sensor_kinase	-1100.0	0.24096385542168672	0.06024096385542168	0.48192771084337344	83
sensor_kinase	-900.0	0.7831325301204819	0.18072289156626503	1.686746987951807	83
sensor_kinase	-700.0	0.3012048192771084	0.06024096385542168	0.6024096385542168	83
sensor_kinase	-500.0	0.5421686746987951	0.23945783132530127	0.965361445783131	83
sensor_kinase	-300.0	0.18072289156626503	0.0	0.4216867469879518	83
sensor_kinase	-100.0	0.48192771084337344	0.18072289156626503	0.8448795180722877	83
sensor_kinase	100.0	0.36144578313253006	0.12048192771084336	0.6626506024096385	83
sensor_kinase	300.0	0.3012048192771084	0.06024096385542168	0.6626506024096385	83
sensor_kinase	500.0	0.6626506024096385	0.3012048192771084	1.0843373493975903	83
sensor_kinase	700.0	0.48192771084337344	0.18072289156626503	0.8433734939759036	83
sensor_kinase	900.0	0.3012048192771084	0.12048192771084336	0.6024096385542168	83
sensor_kinase	1100.0	0.12048192771084336	0.0	0.3012048192771084	83
sensor_kinase	1300.0	0.36144578313253006	0.12048192771084336	0.6626506024096385	83
sensor_kinase	1500.0	0.24096385542168672	0.06024096385542168	0.48192771084337344	83
sensor_kinase	1700.0	0.9036144578313252	0.24096385542168672	1.8072289156626504	83
sensor_kinase	1900.0	0.18072289156626503	0.0	0.4216867469879518	83
sensor_kinase	2100.0	0.6024096385542168	0.24096385542168672	1.0240963855421685	83
sensor_kinase	2300.0	0.48192771084337344	0.18072289156626503	0.8433734939759036	83
sensor_kinase	2500.0	0.7228915662650601	0.3012048192771084	1.2650602409638554	83
sensor_kinase	2700.0	0.5421686746987951	0.18072289156626503	0.9638554216867469	83
sensor_kinase	2900.0	0.4216867469879518	0.12048192771084336	0.8433734939759036	83
sensor_kinase	3100.0	0.3012048192771084	0.06024096385542168	0.6024096385542168	83
sensor_kinase	3300.0	0.4216867469879518	0.12048192771084336	0.7831325301204819	83
sensor_kinase	3500.0	0.4216867469879518	0.12048192771084336	0.7831325301204819	83
sensor_kinase	3700.0	0.6626506024096385	0.3012048192771084	1.0843373493975903	83
sensor_kinase	3900.0	0.5421686746987951	0.18072289156626503	0.9036144578313252	83
sensor_kinase	4100.0	0.7831325301204819	0.36144578313253006	1.2650602409638554	83
sensor_kinase	4300.0	0.4216867469879518	0.12048192771084336	0.8433734939759036	83
sensor_kinase	4500.0	0.6024096385542168	0.18072289156626503	1.0843373493975903	83
sensor_kinase	4700.0	0.24096385542168672	0.06024096385542168	0.48192771084337344	83
sensor_kinase	4900.0	0.48192771084337344	0.18072289156626503	0.7831325301204819	83
other_TF	-4900.0	0.3625954198473282	0.2544529262086514	0.470737913486005	786
other_TF	-4700.0	0.3625954198473282	0.2671755725190839	0.4834605597964376	786
other_TF	-4500.0	0.39440203562340964	0.2862595419847328	0.5216284987277353	786
other_TF	-4300.0	0.3880407124681933	0.29262086513994906	0.4834605597964376	786
other_TF	-4100.0	0.4198473282442748	0.31170483460559795	0.5407124681933841	786
other_TF	-3900.0	0.4198473282442748	0.31170483460559795	0.534510178117048	786
other_TF	-3700.0	0.4134860050890585	0.3180661577608142	0.5216284987277353	786
other_TF	-3500.0	0.3180661577608142	0.2353689567430025	0.4071246819338422	786
other_TF	-3300.0	0.470737913486005	0.3562340966921119	0.5916030534351144	786
other_TF	-3100.0	0.4134860050890585	0.29262086513994906	0.5470737913486005	786
other_TF	-2900.0	0.4389312977099236	0.3371501272264631	0.559796437659033	786
other_TF	-2700.0	0.3625954198473282	0.2671755725190839	0.4708969465648853	786
other_TF	-2500.0	0.470737913486005	0.3625954198473282	0.5917620865139946	786
other_TF	-2300.0	0.3307888040712468	0.2417302798982188	0.42620865139949105	786
other_TF	-2100.0	0.4134860050890585	0.2989821882951654	0.5343511450381678	786
other_TF	-1900.0	0.3689567430025445	0.2671755725190839	0.470737913486005	786
other_TF	-1700.0	0.38167938931297707	0.2861005089058524	0.4898218829516539	786
other_TF	-1500.0	0.42620865139949105	0.3244274809160305	0.5407124681933841	786
other_TF	-1300.0	0.4007633587786259	0.2924618320610687	0.5279898218829516	786
other_TF	-1100.0	0.4389312977099236	0.31170483460559795	0.5852417302798981	786
other_TF	-900.0	0.29262086513994906	0.2035623409669211	0.39440203562340964	786
other_TF	-700.0	0.3880407124681933	0.29262086513994906	0.4834605597964376	786
other_TF	-500.0	0.37531806615776075	0.2671755725190839	0.4834605597964376	786
other_TF	-300.0	0.4452926208651399	0.3371501272264631	0.553594147582697	786
other_TF	-100.0	0.3689567430025445	0.26081424936386766	0.4834605597964376	786
other_TF	100.0	0.3625954198473282	0.2671755725190839	0.4898218829516539	786
other_TF	300.0	0.26081424936386766	0.18447837150127225	0.3498727735368956	786
other_TF	500.0	0.3562340966921119	0.2671755725190839	0.46437659033078876	786
other_TF	700.0	0.4071246819338422	0.29262086513994906	0.5217875318066155	786
other_TF	900.0	0.4452926208651399	0.3371501272264631	0.5661577608142493	786
other_TF	1100.0	0.3880407124681933	0.2861005089058524	0.4834605597964376	786
other_TF	1300.0	0.4834605597964376	0.3625954198473282	0.6106870229007633	786
other_TF	1500.0	0.37531806615776075	0.27353689567430023	0.47709923664122134	786
other_TF	1700.0	0.4134860050890585	0.30534351145038163	0.5407124681933841	786
other_TF	1900.0	0.4198473282442748	0.31170483460559795	0.5343511450381678	786
other_TF	2100.0	0.47709923664122134	0.3625954198473282	0.6043256997455471	786
other_TF	2300.0	0.43256997455470736	0.3307888040712468	0.5472328244274807	786
other_TF	2500.0	0.4898218829516539	0.38167938931297707	0.6043256997455471	786
other_TF	2700.0	0.4198473282442748	0.3180661577608142	0.5343511450381678	786
other_TF	2900.0	0.4389312977099236	0.3307888040712468	0.5534351145038168	786
other_TF	3100.0	0.43256997455470736	0.3244274809160305	0.5470737913486005	786
other_TF	3300.0	0.3689567430025445	0.26081424936386766	0.4834605597964376	786
other_TF	3500.0	0.47709923664122134	0.3687977099236641	0.5979643765903307	786
other_TF	3700.0	0.3880407124681933	0.298823155216285	0.4834605597964376	786
other_TF	3900.0	0.4452926208651399	0.3369910941475827	0.559796437659033	786
other_TF	4100.0	0.47709923664122134	0.3562340966921119	0.6043256997455471	786
other_TF	4300.0	0.43256997455470736	0.3180661577608142	0.553594147582697	786
other_TF	4500.0	0.42620865139949105	0.3180661577608142	0.5534351145038168	786
other_TF	4700.0	0.4134860050890585	0.31154580152671757	0.5343511450381678	786
other_TF	4900.0	0.4007633587786259	0.2989821882951654	0.5089058524173028	786
non_regulatory	-4900.0	0.46675283642108284	0.4243860404997845	0.5091375843745511	6963
non_regulatory	-4700.0	0.4401838288094212	0.4013894872899612	0.47969625161568286	6963
non_regulatory	-4500.0	0.4207956340657762	0.38560965101249456	0.45885394226626447	6963
non_regulatory	-4300.0	0.4480827229642395	0.40930633347694956	0.4847228206232945	6963
non_regulatory	-4100.0	0.4401838288094212	0.39853511417492454	0.4818325434439178	6963
non_regulatory	-3900.0	0.43874766623581785	0.3985171621427545	0.4782600890420795	6963
non_regulatory	-3700.0	0.42654028436018954	0.38632773229929623	0.46389846330604617	6963
non_regulatory	-3500.0	0.4502369668246445	0.40930633347694956	0.48685911245152946	6963
non_regulatory	-3300.0	0.4272583656469912	0.3892000574465029	0.4653346258796495	6963
non_regulatory	-3100.0	0.4574177796926612	0.41934151946000287	0.4947759586385178	6963
non_regulatory	-2900.0	0.3999712767485279	0.3626310498348413	0.4365934223754129	6963
non_regulatory	-2700.0	0.44305615395662784	0.40284360189573454	0.4818325434439178	6963
non_regulatory	-2500.0	0.43084877208099953	0.3949447077409162	0.46892503231365784	6963
non_regulatory	-2300.0	0.46818899899468613	0.4265223323280195	0.5113277322992962	6963
non_regulatory	-2100.0	0.4021255206089329	0.36692158552348125	0.43802958494901617	6963
non_regulatory	-1900.0	0.5026569007611661	0.46172626741347117	0.5443235674278327	6963
non_regulatory	-1700.0	0.43443917851500785	0.3977990808559529	0.46966106563262955	6963
non_regulatory	-1500.0	0.43802958494901617	0.40068935803532957	0.4760878931495045	6963
non_regulatory	-1300.0	0.4251041217865862	0.3863097802671262	0.46675283642108284	6963
non_regulatory	-1100.0	0.45957202355306614	0.42151371535257787	0.49978457561395945	6963
non_regulatory	-900.0	0.44521039781703287	0.4035616831825362	0.48757719373833114	6963
non_regulatory	-700.0	0.4294126095073962	0.3913543013069079	0.46818899899468613	6963
non_regulatory	-500.0	0.40499784575613956	0.3683757001292546	0.4416199913830245	6963
non_regulatory	-300.0	0.43084877208099953	0.3927725118483412	0.47034324285509116	6963
non_regulatory	-100.0	0.4021255206089329	0.36981186270285793	0.4351572598018095	6963
non_regulatory	100.0	0.4107424960505529	0.3755565129972713	0.4502369668246445	6963
non_regulatory	300.0	0.4739336492890995	0.4373115036622145	0.5163183972425678	6963
non_regulatory	500.0	0.4330030159414045	0.3978170328881229	0.47107927617406287	6963
non_regulatory	700.0	0.4559816171190578	0.4157690650581645	0.49693020249892284	6963
non_regulatory	900.0	0.45957202355306614	0.4207956340657762	0.5012207381875627	6963
non_regulatory	1100.0	0.4782421370099095	0.4373115036622145	0.5192086744219445	6963
non_regulatory	1300.0	0.45382737325865286	0.4150509837713629	0.4940399253195461	6963
non_regulatory	1500.0	0.46244434870027284	0.4243680884676145	0.5005026569007611	6963
non_regulatory	1700.0	0.46316242998707446	0.42508616975441615	0.5012207381875627	6963
non_regulatory	1900.0	0.4488008042510412	0.40715208961654453	0.4861589831968978	6963
non_regulatory	2100.0	0.4488008042510412	0.4114605773373545	0.4897314375987361	6963
non_regulatory	2300.0	0.4114605773373545	0.37771075685767624	0.4502369668246445	6963
non_regulatory	2500.0	0.4401838288094212	0.39995332471635786	0.4782600890420795	6963
non_regulatory	2700.0	0.4437742352434295	0.4035437311503662	0.4868770644836995	6963
non_regulatory	2900.0	0.4330030159414045	0.3963808703145196	0.4703611948872612	6963
non_regulatory	3100.0	0.4279764469337929	0.3920723825937096	0.46675283642108284	6963
non_regulatory	3300.0	0.4602901048398678	0.4229319258940112	0.5040930633347694	6963
non_regulatory	3500.0	0.4236679592129829	0.38632773229929623	0.46172626741347117	6963
non_regulatory	3700.0	0.4322849346546029	0.39279046388051125	0.47034324285509116	6963
non_regulatory	3900.0	0.44521039781703287	0.40711618555220447	0.48113241418928615	6963
non_regulatory	4100.0	0.44090191009622287	0.40426181243716786	0.4811144621571161	6963
non_regulatory	4300.0	0.4531092919718512	0.41361482119775955	0.49262171477811284	6963
non_regulatory	4500.0	0.4085882521901479	0.3705299439896596	0.4423560247019962	6963
non_regulatory	4700.0	0.47536981186270283	0.43443917851500785	0.5156182679879362	6963
non_regulatory	4900.0	0.46747091770788446	0.4265223323280195	0.5091375843745511	6963
