region_category	bin_center_bp	density_per_kb_per_gene	ci_low	ci_high	n_genes
arm_regulatory	1100.0	0.29850746268656714	0.07462686567164178	0.5970149253731343	134
arm_regulatory	1300.0	0.26119402985074625	0.07462686567164178	0.48507462686567165	134
arm_regulatory	1500.0	0.22388059701492538	0.07462686567164178	0.4104477611940298	134
arm_regulatory	1700.0	0.3731343283582089	0.11194029850746269	0.6716417910447761	134
arm_regulatory	1900.0	0.14925373134328357	0.03731343283582089	0.29850746268656714	134
arm_regulatory	2100.0	0.3731343283582089	0.14925373134328357	0.6343283582089552	134
arm_regulatory	2300.0	0.26119402985074625	0.11194029850746269	0.44776119402985076	134
arm_regulatory	2500.0	0.5970149253731343	0.37220149253731344	0.8582089552238805	134
arm_regulatory	2700.0	0.26119402985074625	0.11100746268656722	0.48507462686567165	134
arm_regulatory	2900.0	0.4104477611940298	0.18656716417910446	0.7462686567164178	134
arm_regulatory	3100.0	0.22388059701492538	0.07462686567164178	0.4104477611940298	134
arm_regulatory	3300.0	0.18656716417910446	0.03731343283582089	0.3731343283582089	134
arm_regulatory	3500.0	0.18656716417910446	0.03731343283582089	0.3731343283582089	134
arm_regulatory	3700.0	0.3731343283582089	0.14925373134328357	0.6343283582089552	134
arm_regulatory	3900.0	0.29850746268656714	0.11194029850746269	0.5597014925373134	134
arm_regulatory	4100.0	0.3731343283582089	0.14925373134328357	0.6343283582089552	134
arm_regulatory	4300.0	0.33582089552238803	0.14925373134328357	0.5597014925373134	134
arm_regulatory	4500.0	0.22388059701492538	0.03731343283582089	0.5223880597014925	134
arm_regulatory	4700.0	0.29850746268656714	0.07462686567164178	0.5970149253731343	134
arm_regulatory	4900.0	0.11194029850746269	0.0	0.26119402985074625	134
arm_non_regulatory	-4900.0	0.33783783783783783	0.23166023166023164	0.45366795366795365	518
arm_non_regulatory	-4700.0	0.21235521235521235	0.11583011583011582	0.32818532818532814	518
arm_non_regulatory	-4500.0	0.21235521235521235	0.12548262548262548	0.3088803088803089	518
arm_non_regulatory	-4300.0	0.3088803088803089	0.21235521235521235	0.415057915057915	518
arm_non_regulatory	-4100.0	0.45366795366795365	0.3185328185328185	0.5984555984555984	518
arm_non_regulatory	-3900.0	0.3571428571428571	0.23166023166023164	0.5021718146718145	518
arm_non_regulatory	-3700.0	0.2606177606177606	0.16409266409266407	0.3571428571428571	518
arm_non_regulatory	-3500.0	0.33783783783783783	0.23166023166023164	0.45390926640926615	518
arm_non_regulatory	-3300.0	0.3088803088803089	0.2027027027027027	0.4343629343629343	518
arm_non_regulatory	-3100.0	0.3571428571428571	0.25096525096525096	0.4729729729729729	518
arm_non_regulatory	-2900.0	0.3088803088803089	0.19305019305019303	0.4247104247104247	518
arm_non_regulatory	-2700.0	0.2992277992277992	0.1833976833976834	0.415057915057915	518
arm_non_regulatory	-2500.0	0.1833976833976834	0.09652509652509651	0.2799227799227799	518
arm_non_regulatory	-2300.0	0.33783783783783783	0.21235521235521235	0.4729729729729729	518
arm_non_regulatory	-2100.0	0.415057915057915	0.2799227799227799	0.5694980694980695	518
arm_non_regulatory	-1900.0	0.2992277992277992	0.2027027027027027	0.4054054054054054	518
arm_non_regulatory	-1700.0	0.415057915057915	0.28957528957528955	0.5501930501930501	518
arm_non_regulatory	-1500.0	0.22200772200772198	0.13513513513513511	0.3185328185328185	518
arm_non_regulatory	-1300.0	0.39575289575289574	0.27027027027027023	0.5405405405405405	518
arm_non_regulatory	-1100.0	0.32818532818532814	0.22200772200772198	0.4633204633204633	518
arm_non_regulatory	-900.0	0.34749034749034746	0.23166023166023164	0.4729729729729729	518
arm_non_regulatory	-700.0	0.28957528957528955	0.19305019305019303	0.39599420849420824	518
arm_non_regulatory	-500.0	0.3185328185328185	0.21211389961389962	0.4343629343629343	518
arm_non_regulatory	-300.0	0.3571428571428571	0.2413127413127413	0.4729729729729729	518
arm_non_regulatory	-100.0	0.34749034749034746	0.23166023166023164	0.4828667953667951	518
arm_non_regulatory	100.0	0.3185328185328185	0.2027027027027027	0.45366795366795365	518
arm_non_regulatory	300.0	0.38610038610038605	0.2606177606177606	0.5212355212355212	518
arm_non_regulatory	500.0	0.25096525096525096	0.16385135135135134	0.3667953667953668	518
arm_non_regulatory	700.0	0.27027027027027023	0.16409266409266407	0.38610038610038605	518
arm_non_regulatory	900.0	0.27027027027027023	0.17374517374517373	0.38610038610038605	518
arm_non_regulatory	1100.0	0.33783783783783783	0.2413127413127413	0.45390926640926615	518
arm_non_regulatory	1300.0	0.2992277992277992	0.19305019305019303	0.4054054054054054	518
arm_non_regulatory	1500.0	0.39575289575289574	0.27027027027027023	0.5115830115830116	518
arm_non_regulatory	1700.0	0.3185328185328185	0.22200772200772198	0.4343629343629343	518
arm_non_regulatory	1900.0	0.33783783783783783	0.23166023166023164	0.45390926640926615	518
arm_non_regulatory	2100.0	0.3185328185328185	0.2027027027027027	0.44401544401544396	518
arm_non_regulatory	2300.0	0.2992277992277992	0.20246138996138996	0.415057915057915	518
arm_non_regulatory	2500.0	0.2413127413127413	0.15444015444015444	0.33807915057915033	518
arm_non_regulatory	2700.0	0.3185328185328185	0.2027027027027027	0.45366795366795365	518
arm_non_regulatory	2900.0	0.3185328185328185	0.21235521235521235	0.4247104247104247	518
arm_non_regulatory	3100.0	0.3667953667953668	0.25096525096525096	0.5019305019305019	518
arm_non_regulatory	3300.0	0.2799227799227799	0.16409266409266407	0.39599420849420824	518
arm_non_regulatory	3500.0	0.3764478764478764	0.25096525096525096	0.5019305019305019	518
arm_non_regulatory	3700.0	0.28957528957528955	0.1833976833976834	0.39575289575289574	518
arm_non_regulatory	3900.0	0.2413127413127413	0.14478764478764478	0.33783783783783783	518
arm_non_regulatory	4100.0	0.22200772200772198	0.1348938223938224	0.32818532818532814	518
arm_non_regulatory	4300.0	0.2413127413127413	0.14478764478764478	0.3667953667953668	518
arm_non_regulatory	4500.0	0.2992277992277992	0.17374517374517373	0.4343629343629343	518
arm_non_regulatory	4700.0	0.3667953667953668	0.25072393822393824	0.49227799227799224	518
arm_non_regulatory	4900.0	0.28957528957528955	0.1833976833976834	0.39575289575289574	518
