reg_subtype	bin_center_bp	density_per_kb_per_gene	ci_low	ci_high	n_genes
sensor_kinase	-4900.0	0.0	0.0	0.0	16
sensor_kinase	-4700.0	0.0	0.0	0.0	16
sensor_kinase	-4500.0	0.625	0.0	1.5625	16
sensor_kinase	-4300.0	0.3125	0.0	0.9375	16
sensor_kinase	-4100.0	0.3125	0.0	0.9375	16
sensor_kinase	-3900.0	0.625	0.0	1.5625	16
sensor_kinase	-3700.0	0.9375	0.0	2.1875	16
sensor_kinase	-3500.0	0.0	0.0	0.0	16
sensor_kinase	-3300.0	0.3125	0.0	0.9375	16
sensor_kinase	-3100.0	0.3125	0.0	0.9375	16
sensor_kinase	-2900.0	0.0	0.0	0.0	16
sensor_kinase	-2700.0	0.9375	0.0	1.875	16
sensor_kinase	-2500.0	0.3125	0.0	0.9375	16
sensor_kinase	-2300.0	0.9375	0.0	2.5	16
sensor_kinase	-2100.0	0.625	0.0	1.5625	16
sensor_kinase	-1900.0	1.5625	0.3125	3.125	16
sensor_kinase	-1700.0	0.0	0.0	0.0	16
sensor_kinase	-1500.0	0.625	0.0	1.5625	16
sensor_kinase	-1300.0	0.9375	0.0	2.8125	16
sensor_kinase	-1100.0	0.3125	0.0	0.9375	16
sensor_kinase	-900.0	0.3125	0.0	0.9375	16
sensor_kinase	-700.0	0.0	0.0	0.0	16
sensor_kinase	-500.0	0.625	0.0	1.5625	16
sensor_kinase	-300.0	0.0	0.0	0.0	16
sensor_kinase	-100.0	0.0	0.0	0.0	16
sensor_kinase	100.0	0.3125	0.0	0.9375	16
sensor_kinase	300.0	0.9375	0.0	2.5	16
sensor_kinase	500.0	0.625	0.0	1.5625	16
sensor_kinase	700.0	0.625	0.0	1.875	16
sensor_kinase	900.0	0.3125	0.0	0.9375	16
sensor_kinase	1100.0	0.0	0.0	0.0	16
sensor_kinase	1300.0	0.0	0.0	0.0	16
sensor_kinase	1500.0	0.3125	0.0	0.9375	16
sensor_kinase	1700.0	0.0	0.0	0.0	16
sensor_kinase	1900.0	0.0	0.0	0.0	16
sensor_kinase	2100.0	1.25	0.3125	2.5	16
sensor_kinase	2300.0	0.9375	0.0	1.875	16
sensor_kinase	2500.0	1.25	0.3125	2.1875	16
sensor_kinase	2700.0	0.3125	0.0	0.9375	16
sensor_kinase	2900.0	0.3125	0.0	0.9375	16
sensor_kinase	3100.0	0.0	0.0	0.0	16
sensor_kinase	3300.0	0.625	0.0	1.5625	16
sensor_kinase	3500.0	0.625	0.0	1.5625	16
sensor_kinase	3700.0	0.9375	0.0	1.875	16
sensor_kinase	3900.0	0.625	0.0	1.875	16
sensor_kinase	4100.0	1.25	0.0	2.8125	16
sensor_kinase	4300.0	0.9375	0.0	1.875	16
sensor_kinase	4500.0	0.9375	0.0	2.5	16
sensor_kinase	4700.0	0.3125	0.0	0.9375	16
sensor_kinase	4900.0	0.9375	0.0	1.875	16
other_TF	-4900.0	0.3150684931506849	0.1780821917808219	0.4520547945205479	365
other_TF	-4700.0	0.3013698630136986	0.1780821917808219	0.4383561643835616	365
other_TF	-4500.0	0.3698630136986301	0.2328767123287671	0.5342465753424658	365
other_TF	-4300.0	0.3972602739726027	0.2465753424657534	0.547945205479452	365
other_TF	-4100.0	0.3287671232876712	0.1917808219178082	0.4794520547945205	365
other_TF	-3900.0	0.3835616438356164	0.2465753424657534	0.5205479452054794	365
other_TF	-3700.0	0.3287671232876712	0.1917808219178082	0.4931506849315068	365
other_TF	-3500.0	0.2328767123287671	0.1232876712328767	0.3424657534246575	365
other_TF	-3300.0	0.5342465753424658	0.3832191780821918	0.6989726027397257	365
other_TF	-3100.0	0.4520547945205479	0.3147260273972603	0.6164383561643836	365
other_TF	-2900.0	0.3424657534246575	0.2054794520547945	0.4931506849315068	365
other_TF	-2700.0	0.3013698630136986	0.1780821917808219	0.4383561643835616	365
other_TF	-2500.0	0.4931506849315068	0.3150684931506849	0.6712328767123288	365
other_TF	-2300.0	0.3561643835616438	0.2328767123287671	0.4931506849315068	365
other_TF	-2100.0	0.3424657534246575	0.1917808219178082	0.5342465753424658	365
other_TF	-1900.0	0.3287671232876712	0.1917808219178082	0.4931506849315068	365
other_TF	-1700.0	0.3835616438356164	0.2328767123287671	0.547945205479452	365
other_TF	-1500.0	0.4383561643835616	0.2602739726027397	0.6164383561643836	365
other_TF	-1300.0	0.4794520547945205	0.3150684931506849	0.6712328767123288	365
other_TF	-1100.0	0.4657534246575342	0.2602739726027397	0.6986301369863014	365
other_TF	-900.0	0.3561643835616438	0.2054794520547945	0.5342465753424658	365
other_TF	-700.0	0.4246575342465753	0.273972602739726	0.6027397260273972	365
other_TF	-500.0	0.410958904109589	0.2602739726027397	0.5753424657534246	365
other_TF	-300.0	0.4657534246575342	0.3013698630136986	0.6301369863013698	365
other_TF	-100.0	0.273972602739726	0.1506849315068493	0.3972602739726027	365
other_TF	100.0	0.3013698630136986	0.1643835616438356	0.4657534246575342	365
other_TF	300.0	0.3150684931506849	0.1780821917808219	0.4520547945205479	365
other_TF	500.0	0.410958904109589	0.2602739726027397	0.5753424657534246	365
other_TF	700.0	0.5342465753424658	0.3424657534246575	0.7397260273972602	365
other_TF	900.0	0.5205479452054794	0.3561643835616438	0.7123287671232876	365
other_TF	1100.0	0.410958904109589	0.2602739726027397	0.5753424657534246	365
other_TF	1300.0	0.4931506849315068	0.3150684931506849	0.6986301369863014	365
other_TF	1500.0	0.2876712328767123	0.1780821917808219	0.4246575342465753	365
other_TF	1700.0	0.5068493150684932	0.3287671232876712	0.6986301369863014	365
other_TF	1900.0	0.3698630136986301	0.2191780821917808	0.5342465753424658	365
other_TF	2100.0	0.4794520547945205	0.3150684931506849	0.6712328767123288	365
other_TF	2300.0	0.3561643835616438	0.2191780821917808	0.5205479452054794	365
other_TF	2500.0	0.547945205479452	0.3972602739726027	0.7123287671232876	365
other_TF	2700.0	0.4383561643835616	0.2876712328767123	0.6164383561643836	365
other_TF	2900.0	0.4520547945205479	0.2876712328767123	0.6575342465753424	365
other_TF	3100.0	0.4520547945205479	0.3013698630136986	0.6027397260273972	365
other_TF	3300.0	0.273972602739726	0.1643835616438356	0.410958904109589	365
other_TF	3500.0	0.3698630136986301	0.2328767123287671	0.5342465753424658	365
other_TF	3700.0	0.3972602739726027	0.2602739726027397	0.547945205479452	365
other_TF	3900.0	0.3835616438356164	0.2191780821917808	0.5616438356164384	365
other_TF	4100.0	0.5068493150684932	0.3150684931506849	0.7397260273972602	365
other_TF	4300.0	0.4657534246575342	0.273972602739726	0.6712328767123288	365
other_TF	4500.0	0.3561643835616438	0.2054794520547945	0.5071917808219175	365
other_TF	4700.0	0.3424657534246575	0.1917808219178082	0.5068493150684932	365
other_TF	4900.0	0.4246575342465753	0.273972602739726	0.589041095890411	365
non_regulatory	-4900.0	0.5009107468123861	0.4212204007285974	0.5828779599271402	2196
non_regulatory	-4700.0	0.4439890710382513	0.3710724043715847	0.5191256830601092	2196
non_regulatory	-4500.0	0.4007285974499089	0.3369763205828779	0.47131147540983603	2196
non_regulatory	-4300.0	0.482695810564663	0.40755919854280503	0.5555555555555555	2196
non_regulatory	-4100.0	0.482695810564663	0.40522540983606553	0.557889344262295	2196
non_regulatory	-3900.0	0.5077413479052822	0.43488160291438976	0.5806580145719489	2196
non_regulatory	-3700.0	0.43943533697632053	0.3734061930783242	0.5077413479052822	2196
non_regulatory	-3500.0	0.5100182149362477	0.43488160291438976	0.5828779599271402	2196
non_regulatory	-3300.0	0.4462659380692167	0.3756830601092896	0.5123520036429872	2196
non_regulatory	-3100.0	0.48724954462659376	0.4234972677595628	0.5601092896174863	2196
non_regulatory	-2900.0	0.4439890710382513	0.37795992714025495	0.5168488160291439	2196
non_regulatory	-2700.0	0.46220400728597444	0.38706739526411654	0.535063752276867	2196
non_regulatory	-2500.0	0.46220400728597444	0.3916211293260473	0.5373406193078324	2196
non_regulatory	-2300.0	0.4986338797814207	0.4166097449908925	0.5761042805100182	2196
non_regulatory	-2100.0	0.45765027322404367	0.3938979963570127	0.5327868852459016	2196
non_regulatory	-1900.0	0.5077413479052822	0.430327868852459	0.587431693989071	2196
non_regulatory	-1700.0	0.5100182149362477	0.43943533697632053	0.5851548269581056	2196
non_regulatory	-1500.0	0.45537340619307826	0.38706739526411654	0.5305100182149362	2196
non_regulatory	-1300.0	0.5191256830601092	0.44854280510018213	0.598816029143898	2196
non_regulatory	-1100.0	0.5441712204007285	0.46670081967213106	0.6239184881602914	2196
non_regulatory	-900.0	0.47131147540983603	0.40522540983606553	0.5441712204007285	2196
non_regulatory	-700.0	0.4439890710382513	0.37795992714025495	0.5191256830601092	2196
non_regulatory	-500.0	0.40300546448087426	0.3369763205828779	0.4781420765027322	2196
non_regulatory	-300.0	0.45537340619307826	0.38479052823315113	0.5259562841530054	2196
non_regulatory	-100.0	0.3984517304189435	0.3369763205828779	0.46226092896174853	2196
non_regulatory	100.0	0.3711293260473588	0.30965391621129323	0.43493852459016386	2196
non_regulatory	300.0	0.46220400728597444	0.3961748633879781	0.5373406193078324	2196
non_regulatory	500.0	0.4371584699453551	0.36651867030965385	0.5100751366120218	2196
non_regulatory	700.0	0.4735883424408014	0.3984517304189435	0.5532786885245901	2196
non_regulatory	900.0	0.5305100182149362	0.45537340619307826	0.6102003642987249	2196
non_regulatory	1100.0	0.5100182149362477	0.4416552823315118	0.5828779599271402	2196
non_regulatory	1300.0	0.5009107468123861	0.42577413479052817	0.5715505464480873	2196
non_regulatory	1500.0	0.4986338797814207	0.42799408014571944	0.5669968123861565	2196
non_regulatory	1700.0	0.5487249544626593	0.4735883424408014	0.6238615664845173	2196
non_regulatory	1900.0	0.4439890710382513	0.3825136612021858	0.5146288706739526	2196
non_regulatory	2100.0	0.4371584699453551	0.36429872495446264	0.5100182149362477	2196
non_regulatory	2300.0	0.40755919854280503	0.3460837887067395	0.4691484517304188	2196
non_regulatory	2500.0	0.4508196721311475	0.38023679417122036	0.5191826047358833	2196
non_regulatory	2700.0	0.44854280510018213	0.37795992714025495	0.5214594717668487	2196
non_regulatory	2900.0	0.38479052823315113	0.3255350637522768	0.4439890710382513	2196
non_regulatory	3100.0	0.4667577413479052	0.4029485428051001	0.5396174863387978	2196
non_regulatory	3300.0	0.49408014571948994	0.41894353369763204	0.5783242258652094	2196
non_regulatory	3500.0	0.4439890710382513	0.37795992714025495	0.5100182149362477	2196
non_regulatory	3700.0	0.42577413479052817	0.36651867030965385	0.48952641165755917	2196
non_regulatory	3900.0	0.4599271402550091	0.3961748633879781	0.5282900728597449	2196
non_regulatory	4100.0	0.48724954462659376	0.40983606557377045	0.5555555555555555	2196
non_regulatory	4300.0	0.4508196721311475	0.3688524590163934	0.5282331511839709	2196
non_regulatory	4500.0	0.4530965391621129	0.38928734061930775	0.5237363387978141	2196
non_regulatory	4700.0	0.5054644808743168	0.43027094717668485	0.5806010928961748	2196
non_regulatory	4900.0	0.5054644808743168	0.43488160291438976	0.5806010928961748	2196
