gene_id,6mA_T1_count,6mA_T1_mean_freq,6mA_T2_count,6mA_T2_mean_freq,6mA_T3_count,6mA_T3_mean_freq,4mC_T1_count,4mC_T1_mean_freq,4mC_T2_count,4mC_T2_mean_freq,4mC_T3_count,4mC_T3_mean_freq,log2FC_T2_vs_T1,padj_T2_vs_T1,log2FC_T3_vs_T1,padj_T3_vs_T1,log2FC_T3_vs_T2,padj_T3_vs_T2,6mA_change_T2_vs_T1,6mA_change_T3_vs_T1,6mA_change_T3_vs_T2,4mC_change_T2_vs_T1,4mC_change_T3_vs_T1,4mC_change_T3_vs_T2
SC_RS11795,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.2540812335116851,0.14890166009598,-1.3704204981132293,1.7995566904498099e-16,-1.109734609860143,7.357015289761933e-11,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11800,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.1648865395377168,4.363326932635929e-07,0.6030437016610906,0.0077426680438394,-0.5503484451775758,0.011566291086432,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11805,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0651025920536917,0.8556309906664108,-0.3903276096232402,0.2015189856963272,-0.4559288340600483,0.1507647980059709,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11810,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.1586380844724247,0.4507863199580796,-0.4517761945104949,0.0170184655420053,-0.2913370833507368,0.1471558297022208,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11815,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.4666905077129969,0.0134948127456471,-0.3272133609295916,0.0782828648430533,-0.7976791909754133,1.7010663234484197e-05,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11820,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.6110839825114217,0.0027254118117191,-0.9080673012577748,5.251098042387295e-06,-1.5342431789079762,4.2160983246384195e-14,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11825,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.2866313695914986,9.540563980593209e-22,0.0714684476051213,0.7773151422198483,-2.2095785857628982,2.679522766268448e-20,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11830,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.937836814005117,7.634917976859039e-06,-0.5492053057329596,0.0086935346391447,-1.5039799835837355,1.1765510448279725e-12,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11835,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.3716421319769306,0.0943639989612674,-0.8866477642789882,4.410581864672418e-05,-1.269565281828097,9.631379172070545e-09,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11840,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1.7308195483864868,4.212849393564849e-12,-0.8478898716382686,9.71453722814284e-05,0.8576734235812454,0.0007516594086786113,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11845,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-5.567158783403756,4.413742219670809e-201,-4.6634569120002745,1.3835038068178557e-169,0.8808002304526353,5.4823120953981025e-06,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11850,0,0.0,0,0.0,0,0.0,2,97.84333333333333,2,96.435,1,88.575,-0.7763460763269258,0.00027336234277277303,-0.8337078380143752,6.393981291451974e-05,-0.0550313507963341,0.8147797306190756,0.0,0.0,0.0,-1.4083333333333314,-9.26833333333333,-7.859999999999999
SC_RS11855,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.2169464154878435,0.4208223717490283,-0.2058898292517762,0.4123114615825943,0.0058580635750256,0.979224903057888,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11860,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.6140173992605226,0.0023423951007555,-1.8540313467363907,9.72588783651274e-21,-1.218873992145331,1.8180638794980523e-09,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11865,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.41778730425574,0.0661756667581707,0.2570137415770912,0.24050184097859,-0.1600716019122622,0.4842066979943902,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11870,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12.498481292980088,7.608156170516501e-248,9.228211012781893,6.340036627731633e-136,-3.2293930137800353,1.5166006458755084e-32,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.534975506167998,9.420012158200229e-96,2.2822674048788323,8.57136791620431e-18,-3.1946094460909715,2.5059286622157474e-33,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11880,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.58835380107478,3.075708228400647e-77,0.8581057815238445,0.0005964553442492804,-3.6886081171826257,5.459309424962151e-56,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11885,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.940411874191471,1.325342995417047e-115,1.44726172871057,5.4193988945920707e-11,-3.4568206239874777,5.7926329590729515e-68,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11890,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.3708015012497863,4.1681766173445434e-36,0.3587253917346685,0.0674827245160354,-1.999726051762685,1.0856020496078877e-27,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11895,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.3243429243706789,0.1130822904131803,-0.6259629972724713,0.0014178504143965,-0.956000755646634,1.6500298302632785e-06,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11905,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.2664784168507546,0.2373427878576184,-0.1126859182178467,0.6065235996408199,-0.379557996055327,0.0798172411931299,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11910,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.5536475008813063,0.0111285929083909,0.2430730527048641,0.2547142920318524,-0.3089903323942911,0.1500713722516807,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11915,0,0.0,0,0.0,0,0.0,1,94.81333333333332,1,90.10333333333334,0,0.0,0.007907992699543,0.9703452216920848,0.0700749151491757,0.7060960463244773,0.0624665323250802,0.7520196785664961,0.0,0.0,0.0,-4.7099999999999795,-94.81333333333332,-90.10333333333334
SC_RS11920,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.7028377501625283,0.0303115284277067,-0.5426850159380845,0.0676913792698243,0.1598490797426028,0.6399280974768771,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11925,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.3773227941484326,0.0343393823060514,-0.8747084925038044,2.3531931982939146e-07,-0.4924020752763819,0.0056360337575852,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11930,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.9870547184209244,1.724063837134563e-07,0.0510309779357534,0.800162338690052,-0.9350264049216128,5.996128271885855e-07,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11935,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.4004852485693822,0.0958162608161067,-0.1099376989118169,0.6459216798377103,-0.5115214296841009,0.0283337451081005,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11940,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.2723443202560204,0.3167274690180295,0.4486828794194559,0.0768719973188071,0.1750663411702245,0.5188832316238562,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11945,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0871314023184412,0.8507984337865866,1.3259354608427412,0.0005464062107098732,1.220359634067809,0.0020587164942031,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11950,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1619497094322756,0.7119352030289096,1.205161482750695,0.0020817125330373,1.0187217885509043,0.0105978834682232,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11955,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.6975672384857357,0.0055731129931581,-0.817897453616429,0.0006970775515073127,-0.1147875532824644,0.671697682045331,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11960,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.6533583032952739,0.0965867004541414,0.4274795377624728,0.22886373916573,1.1155085824915156,0.0038249054798942,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11965,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.4402951069225594,0.1415539002396349,-0.7095999958132369,0.0104681566376806,-0.2570110024140959,0.4000669304183729,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11970,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.8006457327351614,0.000424523835137933,-1.1964360539872,4.8743058990156886e-08,-0.3806908214579929,0.1094999928820774,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11975,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.021374735910373,0.931968502594837,-0.6074275732697976,0.0031389076452092,-0.6287076323835301,0.0029143124996783,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11980,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.5909218949875151,0.0164590273529136,0.1094941512858666,0.6612953935423754,-0.4800143476354436,0.0464750749041495,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11985,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.5827415118539163,1.8731525783317332e-11,0.2725793659369327,0.2536884451536844,-1.2949608325395623,4.4118010647777276e-08,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11990,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.30632311432809,6.985430099834995e-27,1.1468277593713172,9.23817960475272e-08,-1.1285397256702046,4.209136660706421e-08,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS11995,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.13560364763869,2.651029245539948e-58,3.0683965045521338,7.647673859019726e-33,-1.0256231521017547,8.720728580166677e-06,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12000,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.5314546605566232,0.0455568017827076,0.0985676456579496,0.7139511937847629,-0.4314132173655929,0.0974474397604287,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12005,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.342123461012669,1.2173938973311858e-13,1.2989160018273038,2.7741512778936453e-05,-0.9766070633440732,0.0009704633433856252,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12010,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.3697661175813134,1.8476105372160488e-11,0.0598942731728888,0.7837210966433575,-1.3076093142604033,1.511605264588497e-10,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12015,0,0.0,0,0.0,0,0.0,0,0.0,1,77.13666666666667,0,0.0,2.6842701585621267,1.406854323742891e-26,1.3546665287486943,5.3733496805363586e-08,-1.2797591934234167,3.571395731522053e-07,0.0,0.0,0.0,77.13666666666667,0.0,-77.13666666666667
SC_RS12020,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1.2325689745837651,4.987543820231812e-07,-2.122862600813716,5.8487638502306e-18,-0.844629427527929,0.0006502396104573307,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12025,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1.2367354911580897,1.7490613872403066e-09,-1.678760068193902,4.9015037642298544e-17,-0.4233674460239816,0.0546428724201077,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12030,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.8084312461679445,3.5963330608779065e-08,-1.352012698572071,7.057458746892652e-21,-0.5354322692282093,0.0004317611827422512,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12035,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.5340870456528803,2.3966534748743594e-19,-0.1327704249667472,0.4599177662073351,-1.669678435662379,2.510808847850765e-22,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12040,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1.2309632150459275,0.0002571165923073765,-0.5840243343467971,0.0512056969364681,0.6217774961245739,0.0652881553137792,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12045,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.8167689416229197,0.0002146133659197229,-2.3346842457300783,1.7907398754423262e-26,-1.4843087818366427,2.7372733146299702e-11,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12050,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0796019123145447,0.6679893321800505,-0.5287706044827377,0.001080581554542,-0.6080989144458961,0.00023029111436314117,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12055,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.1729522334670292,0.4972480456892322,-0.8094479118213052,0.0004733216536703128,-0.6308202215431129,0.0084482239395326,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12060,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.0161915168784955,0.9598146768113685,0.4606441524797984,0.0779636121261972,0.4761006509119567,0.082870457504389,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12065,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.865624698795076,0.0008074618997148368,3.52729337607551,1.1974802728963575e-10,1.4553053202394706,0.000364728083783391,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12070,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.28352323740592,2.041046756526286e-62,3.9920322863054367,1.7775309861656322e-54,-0.2721656142104148,0.2932584169191118,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12075,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.937433186493944,1.4647787361281636e-29,2.5482635928733437,6.504365382984376e-23,-0.3640111517002577,0.1438584182936702,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12080,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.0236422165833905,4.2354114985581474e-51,2.6686029837393943,1.7179210488325243e-40,-0.3442492411410054,0.0682222248654645,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12085,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.731907360570173,2.5682882274701674e-25,2.498888748669334,1.1470666024101029e-21,-0.2176469618550937,0.4055728380010185,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12090,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.700021646531747,1.472208836167338e-11,1.4065542792004375,1.5629778477614192e-08,-0.2769995508715221,0.272387991926686,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12095,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.3758406132605544,0.1080585032397683,-2.064527153271847,7.325909643332385e-20,-1.6689244864897492,4.4832874378362123e-13,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12100,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.390790933532667,9.076077362167674e-10,-1.93166511412372,1.1239607791904009e-12,-3.3724217300070247,7.771535088138918e-37,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12105,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.420021545522743,8.522547911466036e-58,-0.3531282651407079,0.0993322879037708,-3.7875120558494055,8.767294236107372e-70,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12110,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.6133282092602371,0.0088153195673768,-1.1932366355592603,3.0578726230602417e-07,-1.8330374092812376,1.1464151387319851e-14,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12115,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.075271012063434,2.53569842508814e-29,1.9576475227174204,8.079004744945498e-13,-1.070393773020588,5.945428043192346e-06,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12120,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.8705528092274054,0.0100998685632501,1.4093216331918903,1.3425475889710874e-05,0.4992463366271601,0.1167089632639229,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0551826384499585,6.80059652626104e-25,0.5552924392654944,0.0056478654673197,-1.4801919949335216,8.316329825116706e-14,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12130,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.1671562638636737,0.0002902767031044178,0.1658880226127826,0.6129875590501885,-0.9923890588284532,0.0012638076378663,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12135,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0414820369057107,3.426736083914226e-07,0.8423701716235897,2.2054913938298823e-05,-0.1948666032702245,0.335463676561337,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12140,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.477484909088319,5.80190153052538e-23,1.6696879349811904,2.249124010582149e-11,-0.7701431955229646,0.0012223737808387,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12145,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1262649420991115,0.5392621552233634,-0.5981894665701887,0.0011895983438607,-0.7253930079014,0.000125492587520565,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12150,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-3.218616891762672,2.5554873875502707e-30,-2.19172962300502,2.5200456223203417e-19,0.9757004504385112,0.0007464596046757388,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12155,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-2.1712921016081057,4.063092995574775e-15,-1.671131124854999,1.1411805534264199e-10,0.470483861296873,0.099055632311357,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12160,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.5796096437860473,0.0031625294921476,-1.4288048013156696,1.0929654547750645e-13,-0.8334249108562986,2.3596162874761952e-05,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12165,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.6847516451589495,6.206510087730217e-08,-1.6453641050736565,1.9931422100081664e-39,-0.9526645333758852,1.5931962433876854e-13,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12170,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-3.3224170492951277,2.989502550004462e-32,-2.3836811344950912,2.079166842591531e-20,0.8867606203180587,0.001975101318494,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12180,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0029213464892873,0.9959769336453556,3.5858506916128414,3.2575845058141475e-10,3.565486470864258,4.291397878953991e-09,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12185,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.0979010300880135,0.8786300376864165,4.244752699045358,5.087390859032339e-09,4.391389042641914,6.335247603513555e-08,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12190,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.6279837353360491,0.2029485616599569,3.7223318270188543,1.2268541843969455e-14,2.9339385393188055,1.0200805001093656e-10,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12195,1,58.55333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1.812820354793242,0.0057337052942918,2.387217226951079,6.899547549674041e-08,4.482188045105227,1.4955811134677004e-10,-58.55333333333334,-58.55333333333334,0.0,0.0,0.0,0.0
SC_RS12200,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1.5560589648137564,0.00015151720819921586,0.0032465468913852,0.9942251196714798,1.5638407676266106,0.00012672177528853283,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12205,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0008395268215991294,0.9991408663294656,-1.1219100506787958,1.050265745137657e-06,-1.1220017086615546,1.7392608709030017e-06,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12210,0,0.0,0,0.0,0,0.0,1,95.77,1,93.76666666666668,0,0.0,4.472084812186799,1.5049014154447276e-49,2.138935518668917,2.013041477269705e-12,-2.2663815071123525,5.8586550441638346e-18,0.0,0.0,0.0,-2.003333333333316,-95.77,-93.76666666666668
SC_RS12215,0,0.0,0,0.0,0,0.0,0,0.0,1,75.16000000000001,0,0.0,-0.537887444091576,0.0130008498041291,-0.619985730201976,0.002897844717902,-0.0798062045838734,0.7331299552852506,0.0,0.0,0.0,75.16000000000001,0.0,-75.16000000000001
SC_RS12220,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1.0909200169043942,1.3589425452354906e-07,-1.2581900240753623,6.831631783394385e-10,-0.157636113451867,0.478423373663836,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12225,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.6668647087400656,0.011284088358344,-1.8986471958932392,6.028703875452061e-13,-1.1927422862361376,1.069414588961187e-05,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12230,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1.3128467956590275,7.291234547129745e-11,-2.523234933005478,7.576686716210187e-36,-1.1808492666448724,1.1415953839755618e-08,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12235,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.8596601725594532,2.6563220897121924e-05,-1.8174518215373048,5.830619059561464e-19,-0.932681397284046,1.2961385060286418e-05,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12240,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.3841759523157012,0.176302186164667,-1.0762313207779597,7.140797586357009e-05,-0.6788979743348144,0.0145741591420757,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12245,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.1972241331207015,0.4071969942136253,-0.7910921875572823,0.000303365984280497,-0.588782978060417,0.0091951482025835,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12250,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.5010820493224822,0.0066058652239812,-1.278132359151469,1.136634538231082e-12,-0.7657522100987613,4.38793307472379e-05,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12255,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1.0076383606455164,0.0003356672432899403,-1.7767625414851145,2.2436481805803607e-10,-0.7217786881842093,0.014453263370367,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12260,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.1009081481342464,6.569939379157288e-09,-0.3784983488129612,0.0485251162088415,-1.491286104681612,7.0891367705542226e-15,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12265,0,0.0,0,0.0,0,0.0,1,97.77666666666666,1,93.02333333333333,1,100.0,0.6997925309306261,4.45835964974471e-05,-0.6828085979937423,7.429088777040532e-05,-1.391964449755613,8.089687004966798e-16,0.0,0.0,0.0,-4.75333333333333,2.2233333333333434,6.976666666666674
SC_RS12270,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.504119817838419,0.0572082488852596,-0.5290190949146476,0.0298716800793249,-0.0209891344248826,0.9426096279497428,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.1453822779090139,0.5101590260727418,-0.8810464561626922,9.977141747294494e-06,-0.7324021289463257,0.0003404269167130781,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12280,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1038763374060591,0.6792747220010502,-0.7084354182289906,0.0012003291740983,-0.8205101975629135,0.00026951264002574233,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12285,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.1655390287079381,0.4707125325943044,-1.446090144734471,7.939466938368136e-12,-1.2731487246060544,3.720374743164318e-09,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12290,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1.1632320632255098,8.061841899277525e-12,-2.17449944103075,8.018638137149034e-37,-0.9904847077681082,4.9442028626341526e-08,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12295,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.9207774494653392,0.007106241695457,-1.7671684674929329,2.8499542043218605e-07,-0.7716773808651427,0.033256887364758,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12300,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.8573250299260422,0.0002900828197976487,-1.7434343921159792,1.2274955653408497e-13,-0.8550102233291721,0.0004026524848023061,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12305,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.493781980811204,0.0215451761643166,-1.325265970996835,2.1911036037293477e-10,-0.8163428542389185,0.0001355990136805173,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12310,0,0.0,0,0.0,0,0.0,0,0.0,1,85.55666666666667,1,85.455,0.0099526855863428,0.9678883778197976,-1.1159176793167578,1.6981803086666793e-08,-1.1244708941254988,2.5477812871105972e-08,0.0,0.0,0.0,85.55666666666667,85.455,-0.10166666666667368
SC_RS12315,0,0.0,0,0.0,0,0.0,0,0.0,1,85.55666666666667,1,85.455,2.271983567911509,9.831043336450512e-11,5.027866020370489,3.786011486707669e-49,2.6722335543702784,7.045442835624529e-20,0.0,0.0,0.0,85.55666666666667,85.455,-0.10166666666667368
SC_RS12320,1,70.11,1,72.74,1,78.86,0,0.0,0,0.0,0,0.0,-0.3957717967141538,0.3202213691532498,1.2125469599459655,0.0005353535687304757,1.6554564551404547,1.5349695247179108e-05,2.6299999999999955,8.75,6.1200000000000045,0.0,0.0,0.0
SC_RS12325,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.7995350828384625,4.298730521472164e-05,-1.871673429960988,1.842054418894085e-21,-1.0480875239790652,4.497444848233683e-07,0.0,0.0,0.0,0.0,0.0,0.0
SC_RS12330,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.9279746997486484,6.758127955986221e-06,-1.7220398053050092,4.339742112736755e-17,-0.7692713973860009,0.0004320081844044544,0.0,0.0,0.0,0.0,0.0,0.0
