methylation_type	bin_center_bp	observed_density	random_mean	random_ci_lo	random_ci_hi	obs_over_random	n_valid_centers
All_4mC_T1	-375	0.22725658689013567	0.22871844935922464	0.21193510596755297	0.24672512336256167	0.9936084628363627	56324
All_4mC_T1	-325	0.23932959306867413	0.22946359473179742	0.21229010614505306	0.246023998011999	1.0429959198905094	56324
All_4mC_T1	-275	0.22228534905191394	0.2286737193368599	0.20909510454755226	0.24708899854449926	0.972063382257166	56324
All_4mC_T1	-225	0.22299552588594562	0.22910610955305494	0.21158010579005287	0.24673399836699916	0.9733285870069988	56324
All_4mC_T1	-175	0.226546410056104	0.2290798395399195	0.21157123078561538	0.24743512371756185	0.9889408448648138	56324
All_4mC_T1	-125	0.22122008380086644	0.22884056942028477	0.21158010579005287	0.24672512336256167	0.9666995863595206	56324
All_4mC_T1	-75	0.22619132163908814	0.22922538961269479	0.2112162306081153	0.24672512336256167	0.986763822372674	56324
All_4mC_T1	-25	0.22050990696683476	0.22960417480208714	0.21228123114061556	0.24814512407256203	0.9603915397309678	56324
All_4mC_T1	25	0.23080747106029403	0.22895239447619703	0.21087010543505272	0.24708899854449926	1.0081024554835563	56324
All_4mC_T1	75	0.22832185214118317	0.229735524867762	0.21264510632255315	0.24744399872199935	0.9938465210054364	56324
All_4mC_T1	125	0.21731411121369223	0.22931591465795728	0.21157123078561538	0.24708012354006176	0.9476625795372001	56324
All_4mC_T1	175	0.2336481783964207	0.2294025347012674	0.21158010579005287	0.24779012389506194	1.018507396619144	56324
All_4mC_T1	225	0.21731411121369223	0.22949518974759472	0.21263623131811565	0.24708899854449926	0.9469222925879205	56324
All_4mC_T1	275	0.21092251970740716	0.2291476445738224	0.21193510596755297	0.24673399836699916	0.9204655806071627	56324
All_4mC_T1	325	0.24252538882181665	0.2295800347900171	0.21228123114061556	0.24815399907699953	1.0563871071961457	56324
All_4mC_T1	375	0.228676940558199	0.22941176470588248	0.2112162306081153	0.246023998011999	0.9967969203818926	56324
All_4mC_T1	425	0.22050990696683476	0.22917000958500522	0.21087010543505272	0.24672512336256167	0.9622110125410708	56324
All_4mC_T1	475	0.22441587955400896	0.2296677198338598	0.21158010579005287	0.24779012389506194	0.9771328757752722	56324
All_4mC_T1	525	0.21766919963070805	0.22921864460932218	0.21158010579005287	0.246023998011999	0.9496138501372832	56324
All_4mC_T1	575	0.23506853206448408	0.22869324434662228	0.21193510596755297	0.24637012318506157	1.0278770268709774	56324
All_4mC_T1	625	0.21979973013280307	0.22930845965423002	0.2112251056125528	0.24744399872199935	0.9585330190793441	56324
All_4mC_T1	675	0.2169590227966764	0.22925094962547488	0.21051510525755263	0.24850012425006213	0.9463822206674403	56324
All_4mC_T1	725	0.2354236204814999	0.22910113955056993	0.2112251056125528	0.24637012318506157	1.0275968986593993	56324
All_4mC_T1	775	0.22299552588594562	0.22916539458269736	0.21157123078561538	0.24743512371756185	0.9730767871476107	56324
All_4mC_T1	825	0.21660393437966055	0.22934715467357752	0.21156235578117788	0.24743512371756185	0.9444369810820021	56324
All_4mC_T1	875	0.21376322704353384	0.22936170968085492	0.21299123149561575	0.24566012283006142	0.9319917755277218	56324
All_4mC_T1	925	0.228676940558199	0.22906741453370755	0.21228123114061556	0.24850012425006213	0.9982953752880854	56324
All_4mC_T1	975	0.20879198920531214	0.2292310696155347	0.2112162306081153	0.24746174873087434	0.9108363432387115	56324
All_4mC_T1	1025	0.226546410056104	0.2294557847278924	0.21158010579005287	0.24708899854449926	0.9873205433663893	56324
All_4mC_T1	1075	0.21411831546054969	0.22922077461038756	0.21087010543505272	0.24672512336256167	0.9341139162647543	56324
All_4mC_T1	1125	0.23400326681343656	0.22983811991905986	0.21262735631367816	0.24708012354006176	1.0181220891288334	56324
All_4mC_T1	1175	0.2297422058092465	0.22963860981930478	0.21158010579005287	0.24743512371756185	1.0004511261848485	56324
All_4mC_T1	1225	0.22015481854981891	0.22910149455074694	0.2112162306081153	0.24672512336256167	0.9609488536141073	56324
All_4mC_T1	1275	0.2315176478943257	0.22911143455571706	0.21087010543505272	0.24637899818949907	1.0105023712294179	56324
All_4mC_T1	1325	0.23932959306867413	0.22932230466115172	0.21051510525755263	0.24743512371756185	1.0436385305926053	56324
All_4mC_T1	1375	0.23861941623464245	0.22902623451311732	0.2112162306081153	0.24708012354006176	1.0418868246335145	56324
All_4mC_T1	1425	0.2169590227966764	0.22933224466612215	0.21193510596755297	0.24779012389506194	0.9460467415410355	56324
All_4mC_T1	1475	0.23009729422626235	0.22936845468422762	0.21193510596755297	0.24637012318506157	1.0031775927646116	56324
All_4mC_T1	1525	0.2315176478943257	0.2291242145621074	0.21157123078561538	0.24637012318506157	1.0104460077988375	56324
All_4mC_T1	1575	0.228676940558199	0.22907273953637014	0.21087010543505272	0.24637012318506157	0.9982721690107159	56324
All_4mC_T1	1625	0.21340813862651803	0.2299811849905922	0.21193510596755297	0.24779899889949944	0.9279373816394931	56324
All_4mC_T1	1675	0.23400326681343656	0.22974865987432974	0.21228123114061556	0.24743512371756185	1.0185185277748041	56324
All_4mC_T1	1725	0.1999147787799162	0.229297454648727	0.21087010543505272	0.24779012389506194	0.8718578192949256	56324
All_4mC_T1	1775	0.228676940558199	0.22918811459405714	0.20944122972061485	0.24637899818949907	0.9977696311313371	56324
All_4mC_T1	1825	0.22122008380086644	0.22938194469097256	0.21156235578117788	0.24745287372643684	0.9644180325478454	56324
All_4mC_T1	1875	0.22903202897521485	0.22866271433135738	0.21157123078561538	0.24744399872199935	1.0016151065333823	56324
All_4mC_T1	1925	0.2304523826432782	0.22914373957186968	0.21050623025311513	0.24672512336256167	1.0057110138546816	56324
All_4mC_T1	1975	0.23613379731553158	0.23383151691575876	0.21548510774255386	0.252050126025063	1.009845894300905	56324
All_6mA_T1	-1975	0.22050990696683476	0.2224136462068229	0.20447122723561362	0.24176399588199793	0.9914405466010936	56324
All_6mA_T1	-1925	0.2055961934521696	0.22325322162661093	0.2048351024175512	0.24246512123256062	0.9209103096215446	56324
All_6mA_T1	-1875	0.21873446488175557	0.22332564166282046	0.2051723525861763	0.24176399588199793	0.9794417839936326	56324
All_6mA_T1	-1825	0.2304523826432782	0.22303844651922286	0.20448010224005111	0.24355674677837336	1.0332406194526482	56324
All_6mA_T1	-1775	0.23506853206448408	0.22289112144556064	0.20412510206255102	0.24140012070006034	1.0546338972137914	56324
All_6mA_T1	-1725	0.22015481854981891	0.22327097163548568	0.20448010224005111	0.24246512123256062	0.986043178551871	56324
All_6mA_T1	-1675	0.21908955329877142	0.223097376548688	0.20341510170755084	0.24176399588199793	0.9820355429009632	56324
All_6mA_T1	-1625	0.2478517150770542	0.2232123966061977	0.20590010295005146	0.24175512087756043	1.1103850809609217	56324
All_6mA_T1	-1575	0.2315176478943257	0.22240299620149787	0.20412510206255102	0.24106287053143524	1.0409825939780502	56324
All_6mA_T1	-1525	0.2219302606348981	0.2230622315311158	0.2051812275906138	0.24211012105506052	0.9949253134945896	56324
All_6mA_T1	-1475	0.2247709679710248	0.2230874365437182	0.20377010188505093	0.2428289964144982	1.0075465093570013	56324
All_6mA_T1	-1425	0.211277608124423	0.2231051865525931	0.2048262274131137	0.2431839965919983	0.9469865375568849	56324
All_6mA_T1	-1375	0.22157517221788225	0.2226561113280553	0.20411622705811353	0.24246512123256062	0.9951452529026683	56324
All_6mA_T1	-1325	0.22299552588594562	0.2227324363662182	0.20412510206255102	0.24104512052256025	1.0011811908674804	56324
All_6mA_T1	-1275	0.22761167530715148	0.22314246157123066	0.2048351024175512	0.24175512087756043	1.0200285221577794	56324
All_6mA_T1	-1225	0.2219302606348981	0.22272675636337788	0.20588235294117646	0.24104512052256025	0.99642388843853	56324
All_6mA_T1	-1175	0.21873446488175557	0.22292236146118066	0.20412510206255102	0.24176399588199793	0.9812136541530655	56324
All_6mA_T1	-1125	0.21766919963070805	0.2227402463701232	0.20340622670311334	0.24069899534949765	0.9772333611816667	56324
All_6mA_T1	-1075	0.24252538882181665	0.22269090134545036	0.20447122723561362	0.24069012034506015	1.0890673456191098	56324
All_6mA_T1	-1025	0.25601874866841845	0.22283077141538546	0.2055362277681139	0.24175512087756043	1.1489380350937541	56324
All_6mA_T1	-975	0.22761167530715148	0.22275586637793318	0.2051723525861763	0.24105399552699774	1.0217987925892817	56324
All_6mA_T1	-925	0.259214544421561	0.2226788313394152	0.2048351024175512	0.24069012034506015	1.1640735801530084	56324
All_6mA_T1	-875	0.22157517221788225	0.22331002165501054	0.2048351024175512	0.24105399552699774	0.9922312065339887	56324
All_6mA_T1	-825	0.24572118457495917	0.22271539635769794	0.20341510170755084	0.24104512052256025	1.1032968020778957	56324
All_6mA_T1	-775	0.21021234287337548	0.22290709645354825	0.2023501011750506	0.24140012070006034	0.9430491277211615	56324
All_6mA_T1	-725	0.19920460194588455	0.22305726152863076	0.2048262274131137	0.24140012070006034	0.8930648595823248	56324
All_6mA_T1	-675	0.20808181237128046	0.22322588661294288	0.2055362277681139	0.24140012070006034	0.9321580732797307	56324
All_6mA_T1	-625	0.22690149847311983	0.2229362064681031	0.2051901025950513	0.24105399552699774	1.0177866667233528	56324
All_6mA_T1	-575	0.22725658689013567	0.22334481167240527	0.2051901025950513	0.24211012105506052	1.017514511254768	56324
All_6mA_T1	-525	0.21589375754562887	0.2226681813340904	0.20376122688061343	0.24140899570449784	0.969576148024952	56324
All_6mA_T1	-475	0.23258291314537322	0.2226042813021408	0.2051901025950513	0.24104512052256025	1.0448267741521486	56324
All_6mA_T1	-425	0.21908955329877142	0.22299797649898817	0.20412510206255102	0.24034399517199756	0.9824732795266665	56324
All_6mA_T1	-375	0.23400326681343656	0.22313181156590542	0.20447122723561362	0.24211012105506052	1.048722121562304	56324
All_6mA_T1	-325	0.22796676372416733	0.22326848663424312	0.20377010188505093	0.24176399588199793	1.0210431716573638	56324
All_6mA_T1	-275	0.23009729422626235	0.22265575632787793	0.2048351024175512	0.24175512087756043	1.033421717996934	56324
All_6mA_T1	-225	0.2219302606348981	0.22286556143278063	0.2048351024175512	0.2424739962369981	0.9958032959786627	56324
All_6mA_T1	-175	0.23648888573254742	0.22344563172281573	0.2051723525861763	0.24176399588199793	1.0583732781400348	56324
All_6mA_T1	-125	0.21944464171578726	0.22277077638538825	0.2048351024175512	0.24211012105506052	0.985069250448511	56324
All_6mA_T1	-75	0.21944464171578726	0.22315453157726522	0.2055451027725514	0.24140899570449784	0.9833752429975035	56324
All_6mA_T1	-25	0.23506853206448408	0.22332528666264312	0.2055362277681139	0.24140012070006034	1.0525835904090002	56324
All_6mA_T1	25	0.2421703004048008	0.2231044765522381	0.2051901025950513	0.24211012105506052	1.0854569309733173	56324
All_6mA_T1	75	0.22619132163908814	0.2229965564982781	0.20447122723561362	0.24211899605949802	1.0143265223058937	56324
All_6mA_T1	125	0.22406079113699312	0.2225343462671729	0.2055362277681139	0.24140899570449784	1.0068593675332598	56324
All_6mA_T1	175	0.23080747106029403	0.2227122013561004	0.20411622705811353	0.24246512123256062	1.036348568488396	56324
All_6mA_T1	225	0.22619132163908814	0.2236000568000284	0.2051901025950513	0.24246512123256062	1.0115888380179492	56324
All_6mA_T1	275	0.23755415098359492	0.22324363662181815	0.2048262274131137	0.24140012070006034	1.0641026753475586	56324
All_6mA_T1	325	0.2073716355372488	0.22268309134154557	0.2051723525861763	0.24175512087756043	0.9312410488283888	56324
All_6mA_T1	375	0.21163269654143882	0.22337853668926796	0.20340622670311334	0.24211899605949802	0.947417328800178	56324
All_6mA_T1	425	0.2247709679710248	0.2227512513756259	0.20340622670311334	0.24176399588199793	1.009067139164992	56324
All_6mA_T1	475	0.22796676372416733	0.2224161312080654	0.20412510206255102	0.24105399552699774	1.0249560698945412	56324
All_6mA_T1	525	0.2180242880477239	0.22318967659483838	0.20448010224005111	0.24353012176506086	0.9768565077654047	56324
All_6mA_T1	575	0.23116255947730988	0.22290319145159546	0.20411622705811353	0.24175512087756043	1.0370536104572015	56324
All_6mA_T1	625	0.22299552588594562	0.2225400262700129	0.2048262274131137	0.24176399588199793	1.0020468210755942	56324
All_6mA_T1	675	0.2354236204814999	0.2231751215875606	0.2048262274131137	0.2428201214100607	1.0548829045406556	56324
All_6mA_T1	725	0.23684397414956326	0.22344882672441352	0.2051901025950513	0.24140012070006034	1.0599472712455564	56324
All_6mA_T1	775	0.21873446488175557	0.2229560864780432	0.2048351024175512	0.24177287088643543	0.9810652327865319	56324
All_6mA_T1	825	0.21269796179248635	0.22288082644041288	0.2048351024175512	0.24105399552699774	0.9543125139539587	56324
All_6mA_T1	875	0.22015481854981891	0.22324292662146333	0.20590010295005146	0.24069899534949765	0.9861670507622367	56324
All_6mA_T1	925	0.2045309282011221	0.22323831161915583	0.2055451027725514	0.24140012070006034	0.9161999421947408	56324
All_6mA_T1	975	0.20701654712023296	0.2230377365188681	0.2051901025950513	0.24104512052256025	0.9281682568667934	56324
All_6mA_T1	1025	0.2208649953838506	0.22294011147005532	0.20590010295005146	0.2428289964144982	0.9906920469693788	56324
All_6mA_T1	1075	0.20914707762232798	0.22264439632219796	0.20447122723561362	0.24140012070006034	0.9393772359743676	56324
All_6mA_T1	1125	0.21873446488175557	0.22344598672299337	0.20589122794561396	0.24140012070006034	0.9789142695720972	56324
All_6mA_T1	1175	0.23790923940061076	0.2229425964712983	0.2051901025950513	0.24069899534949765	1.0671322715631837	56324
All_6mA_T1	1225	0.2219302606348981	0.22243459121729553	0.20377010188505093	0.2399889949944975	0.9977326791681211	56324
All_6mA_T1	1275	0.20808181237128046	0.22284710142355066	0.20341510170755084	0.24246512123256062	0.9337425124313966	56324
All_6mA_T1	1325	0.24359065407286415	0.22246441123220564	0.20341510170755084	0.24034399517199756	1.0949645955667362	56324
All_6mA_T1	1375	0.22050990696683476	0.22325819162909594	0.20659235329617665	0.24175512087756043	0.9876901060507246	56324
All_6mA_T1	1425	0.2336481783964207	0.2231744115872057	0.2055451027725514	0.24141787070893533	1.0469308588503767	56324
All_6mA_T1	1475	0.2315176478943257	0.22310838155419074	0.20448010224005111	0.24140012070006034	1.0376913959106122	56324
All_6mA_T1	1525	0.21944464171578726	0.22336646668323304	0.2055451027725514	0.24211899605949802	0.982442194543877	56324
