Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
M145_1_1_trimmed_R1	(0.0, 0.1267004220228549)	(1.0, 0.07067365017443644)	(2.0, 0.009054050146774807)	(3.0, 0.0023004463076887038)	(4.0, 0.0008090254598905227)	(5.0, 0.0004221002399428814)	(6.0, 0.0003587852039514492)	(7.0, 0.000302505171959065)	(8.0, 0.00023919013596763276)	(9.0, 0.00020401511597239268)	(10.0, 0.00023215513196858477)	(11.0, 0.00021808512397048874)	(12.0, 0.00022512012796953673)	(13.0, 0.00026733015196382486)	(14.0, 0.00026029514796477684)	(15.0, 0.000302505171959065)	(16.0, 0.00034471519595335315)	(17.0, 0.0003728552119495452)	(18.0, 0.0004221002399428814)	(19.0, 0.00047134526793621756)	(20.0, 0.0004924502799333616)	(21.0, 0.0004924502799333616)	(22.0, 0.0004854152759343136)	(23.0, 0.0004854152759343136)	(24.0, 0.0004994852839324096)	(25.0, 0.0006964653959057543)	(26.0, 0.0009356555318733871)	(27.0, 0.000914550519876243)	(28.0, 0.0009637955478695792)	(29.0, 0.001266300719828644)	(30.0, 0.0014421758198048449)	(31.0, 0.0016180509197810454)	(32.0, 0.0018009610237562938)	(33.0, 0.0019416611037372544)	(34.0, 0.0023145163156867996)	(35.0, 0.0025959164756487207)	(36.0, 0.0028984216476077855)	(37.0, 0.0032079618235658987)	(38.0, 0.0034823269795287715)	(39.0, 0.003644132071506876)	(40.0, 0.0038340771794811725)	(41.0, 0.004481297547393591)	(42.0, 0.005620968195239371)	(43.0, 0.0064370286591289416)	(44.0, 0.006669183791097526)	(45.0, 0.007175704079028983)	(46.0, 0.00864601991483002)	(47.0, 0.01117158635048826)	(48.0, 0.013711222794144596)	(49.0, 0.020408546601238316)	(50.0, 0.02959626182399503)	(51.0, 0.03914979725470225)	(52.0, 0.049167642949346634)	(53.0, 0.06971688963056591)	(54.0, 0.11566250074834855)	(55.0, 0.21380784153906754)	(56.0, 0.29413351720019787)	(57.0, 0.39955305212593245)	(58.0, 0.68046076180792)	(59.0, 1.1620489955667515)	(60.0, 2.3951022864958946)	(61.0, 3.7132439507935238)	(62.0, 3.9463488083019795)	(63.0, 4.572963649501187)	(64.0, 5.193549492273209)	(65.0, 5.080349242924527)	(66.0, 5.3513375969678565)	(67.0, 5.87991262243633)	(68.0, 6.296673294343933)	(69.0, 6.248926722202395)	(70.0, 6.0447638711460225)	(71.0, 5.991234525717267)	(72.0, 5.942144267811909)	(73.0, 5.546573027949438)	(74.0, 4.765033328683196)	(75.0, 4.053829599399436)	(76.0, 3.4375351090668325)	(77.0, 2.8322644700007378)	(78.0, 2.3064753061158876)	(79.0, 1.8346868329277302)	(80.0, 1.4175884808281718)	(81.0, 1.0687226325153805)	(82.0, 0.7985573739399392)	(83.0, 0.5929453120597626)	(84.0, 0.4256107069384064)	(85.0, 0.29870626979957904)	(86.0, 0.21299178107517794)	(87.0, 0.15261034175134877)	(88.0, 0.09124400186765286)	(89.0, 0.04640992138171981)	(90.0, 0.029371141696025494)	(91.0, 0.020106041429279253)	(92.0, 0.011241936390478742)	(93.0, 0.005381778059271738)	(94.0, 0.00234969133568204)	(95.0, 0.0013858957878124605)	(96.0, 0.0011256006398476838)	(97.0, 0.0010552505998572036)	(98.0, 0.0009356555318733871)	(99.0, 0.0006472203679124182)	(100.0, 0.0002532601439657288)
M145_1_1_trimmed_R2	(0.0, 0.047154065634095854)	(1.0, 0.038391854930446695)	(2.0, 0.034788439765572506)	(3.0, 0.030312322490455353)	(4.0, 0.013660603193400006)	(5.0, 0.004187562545117467)	(6.0, 0.0010768017973159202)	(7.0, 0.0003448580919508502)	(8.0, 0.00024632720853632164)	(9.0, 0.0002252134478046369)	(10.0, 0.00021113760731684712)	(11.0, 0.000147796325121793)	(12.0, 9.853088341452864e-05)	(13.0, 0.00012668256439010825)	(14.0, 0.00014075840487789808)	(15.0, 0.00013372048463400316)	(16.0, 0.00010556880365842356)	(17.0, 9.853088341452864e-05)	(18.0, 7.741712268284394e-05)	(19.0, 9.149296317063374e-05)	(20.0, 0.00015483424536568788)	(21.0, 0.00015483424536568788)	(22.0, 9.149296317063374e-05)	(23.0, 6.334128219505412e-05)	(24.0, 0.00013372048463400316)	(25.0, 0.00016891008585347768)	(26.0, 0.00015483424536568788)	(27.0, 0.0002252134478046369)	(28.0, 0.00030966849073137576)	(29.0, 0.0002604030490241114)	(30.0, 0.000288554729999691)	(31.0, 0.0003941235336581146)	(32.0, 0.00044338897536537887)	(33.0, 0.00047857857658485344)	(34.0, 0.0005208060980482228)	(35.0, 0.000591185300487172)	(36.0, 0.0007319437053650699)	(37.0, 0.0007600953863406496)	(38.0, 0.0007530574660967546)	(39.0, 0.0009641950734136017)	(40.0, 0.0011049534782914998)	(41.0, 0.0012527498034132928)	(42.0, 0.0017031766990225664)	(43.0, 0.00182282134316878)	(44.0, 0.0019917314290222574)	(45.0, 0.002702561373655643)	(46.0, 0.0035400738826791367)	(47.0, 0.004961733771945907)	(48.0, 0.007066071924870483)	(49.0, 0.013041266211937257)	(50.0, 0.02183162859656199)	(51.0, 0.027659026558506966)	(52.0, 0.03795550387532522)	(53.0, 0.07257503355504424)	(54.0, 0.18551253970882575)	(55.0, 0.5921846851618049)	(56.0, 1.6573387244740792)	(57.0, 2.6549005777639865)	(58.0, 2.622265741593046)	(59.0, 1.8727976148206777)	(60.0, 1.6658968354906551)	(61.0, 2.276717933458294)	(62.0, 2.9204131568851657)	(63.0, 3.4750505375457914)	(64.0, 4.192179420797462)	(65.0, 4.9275505933213095)	(66.0, 5.540405650239434)	(67.0, 6.039450498893533)	(68.0, 6.32628093843347)	(69.0, 6.295884160900088)	(70.0, 6.192454884995809)	(71.0, 6.04255422172109)	(72.0, 5.643553409333958)	(73.0, 5.114576285882572)	(74.0, 4.585944020523138)	(75.0, 4.143744453678978)	(76.0, 3.403207447696112)	(77.0, 2.6243630418257267)	(78.0, 2.1197582361789498)	(79.0, 1.6958994894903792)	(80.0, 1.3230867783307785)	(81.0, 0.9984908587621016)	(82.0, 0.7393757491426229)	(83.0, 0.5409204741052746)	(84.0, 0.39873337141786575)	(85.0, 0.2906942577538351)	(86.0, 0.19663949161442357)	(87.0, 0.1300889177881534)	(88.0, 0.07849392448015986)	(89.0, 0.039292708721665244)	(90.0, 0.022155372927781154)	(91.0, 0.015244135248276362)	(92.0, 0.009888277942672339)	(93.0, 0.005918890925115613)	(94.0, 0.0039553111770689355)	(95.0, 0.0032233674717038656)	(96.0, 0.0026532959319483787)	(97.0, 0.0026251442509727992)	(98.0, 0.0026532959319483787)	(99.0, 0.0023013999197536335)	(100.0, 0.004208676305849152)
M145_1_2_trimmed_R1	(0.0, 0.09198035541256713)	(1.0, 0.052090613384000506)	(2.0, 0.00773659621749297)	(3.0, 0.0021840152001535175)	(4.0, 0.0007699579010710707)	(5.0, 0.00037757550917908274)	(6.0, 0.0002517170061193885)	(7.0, 0.00024431356476293587)	(8.0, 0.0002961376542581041)	(9.0, 0.0002517170061193885)	(10.0, 0.0002591204474758411)	(11.0, 0.0003331548610403671)	(12.0, 0.0004516099227436088)	(13.0, 0.00043680304003070356)	(14.0, 0.00038497895053553533)	(15.0, 0.00048122368816941915)	(16.0, 0.0004516099227436088)	(17.0, 0.00054045121902104)	(18.0, 0.000614485632585566)	(19.0, 0.0006292925152984713)	(20.0, 0.0007033269288629973)	(21.0, 0.0007403441356452602)	(22.0, 0.0008810095214178596)	(23.0, 0.000969850817695291)	(24.0, 0.0009624473763388383)	(25.0, 0.0011031127621114378)	(26.0, 0.0011697437343195112)	(27.0, 0.0013474263268743736)	(28.0, 0.0017175983946970037)	(29.0, 0.002102577345232539)	(30.0, 0.002457942530342264)	(31.0, 0.002391311558134191)	(32.0, 0.002568994150689053)	(33.0, 0.003161269459205261)	(34.0, 0.0033833726998988393)	(35.0, 0.0036054759405924177)	(36.0, 0.004064489304692479)	(37.0, 0.0046123439650699715)	(38.0, 0.0047159921440603075)	(39.0, 0.005115777977308748)	(40.0, 0.0060782253536475865)	(41.0, 0.006500221510965386)	(42.0, 0.00688520046150092)	(43.0, 0.00756631706629456)	(44.0, 0.008425116263643062)	(45.0, 0.009232091371496396)	(46.0, 0.009987242389854562)	(47.0, 0.011675227019125755)	(48.0, 0.01462179667899389)	(49.0, 0.020514935998730163)	(50.0, 0.027155822895468147)	(51.0, 0.03447042295564332)	(52.0, 0.044701978910260814)	(53.0, 0.06409159182281018)	(54.0, 0.10503262252399308)	(55.0, 0.19622821315277622)	(56.0, 0.27569675267293847)	(57.0, 0.38094407499626864)	(58.0, 0.6593652940883817)	(59.0, 1.136013655499513)	(60.0, 2.353901968960036)	(61.0, 3.683678491640626)	(62.0, 3.952490043852064)	(63.0, 4.592014115105152)	(64.0, 5.212230011300613)	(65.0, 5.115237526089728)	(66.0, 5.4091911651476785)	(67.0, 5.929149658494057)	(68.0, 6.3300830251527485)	(69.0, 6.273098737032131)	(70.0, 6.072880068988228)	(71.0, 6.034219298224833)	(72.0, 5.977049924070306)	(73.0, 5.565270515824412)	(74.0, 4.755408065842062)	(75.0, 4.047313320745509)	(76.0, 3.43673670519615)	(77.0, 2.8074071726908962)	(78.0, 2.285323891675215)	(79.0, 1.8218906730853517)	(80.0, 1.4018120070788744)	(81.0, 1.0499634566134646)	(82.0, 0.78254375137704)	(83.0, 0.5833171444749006)	(84.0, 0.42009347288918997)	(85.0, 0.2977442010324543)	(86.0, 0.21177544000132667)	(87.0, 0.1529180812175285)	(88.0, 0.09367574348319478)	(89.0, 0.04601238803035292)	(90.0, 0.02862910772540221)	(91.0, 0.01956729550510423)	(92.0, 0.010912672559411137)	(93.0, 0.0055895982241217146)	(94.0, 0.0025541872679761476)	(95.0, 0.0012437781478840373)	(96.0, 0.0010438852312598169)	(97.0, 0.0008736060800614071)	(98.0, 0.0007107303702194498)	(99.0, 0.0005182408949516822)	(100.0, 0.00019989291662422028)
M145_1_2_trimmed_R2	(0.0, 0.03528076385964151)	(1.0, 0.028252752754939624)	(2.0, 0.025468208839904943)	(3.0, 0.0226614478191652)	(4.0, 0.01041982257567498)	(5.0, 0.003132611904414013)	(6.0, 0.0007627872958738613)	(7.0, 0.0003999079026911506)	(8.0, 0.000288822374165831)	(9.0, 0.00022957675895232723)	(10.0, 0.0001777368456405114)	(11.0, 0.0001481140380337595)	(12.0, 0.0001110855285253196)	(13.0, 9.627412472194368e-05)	(14.0, 9.627412472194368e-05)	(15.0, 8.88684228202557e-05)	(16.0, 8.146272091856772e-05)	(17.0, 8.88684228202557e-05)	(18.0, 0.00011849123042700758)	(19.0, 0.0001110855285253196)	(20.0, 7.405701901687974e-05)	(21.0, 0.00011849123042700758)	(22.0, 0.00011849123042700758)	(23.0, 7.405701901687974e-05)	(24.0, 0.00012589693232869557)	(25.0, 0.00014070833613207153)	(26.0, 0.0001703311437388234)	(27.0, 0.0001703311437388234)	(28.0, 0.0001999539513455753)	(29.0, 0.00028141667226414305)	(30.0, 0.0002221710570506392)	(31.0, 0.00026660526846076707)	(32.0, 0.0003999079026911506)	(33.0, 0.0004147193064945265)	(34.0, 0.0004739649217080303)	(35.0, 0.0006072675559384139)	(36.0, 0.0006368903635451659)	(37.0, 0.000555427642626598)	(38.0, 0.0006665131711519176)	(39.0, 0.0007701929977755494)	(40.0, 0.0008886842282025568)	(41.0, 0.0011923180061717638)	(42.0, 0.001503357486042659)	(43.0, 0.0017181228411916102)	(44.0, 0.002066190830570945)	(45.0, 0.0028734123378549342)	(46.0, 0.0037176623546473627)	(47.0, 0.00475446062088368)	(48.0, 0.006813245749552937)	(49.0, 0.011412186630501168)	(50.0, 0.01868458589795876)	(51.0, 0.02470542154403108)	(52.0, 0.033103487500545245)	(53.0, 0.06387417890205878)	(54.0, 0.1747005078608193)	(55.0, 0.5739567087846214)	(56.0, 1.6199602624847358)	(57.0, 2.607984575996535)	(58.0, 2.578665402167753)	(59.0, 1.8509515105002854)	(60.0, 1.673288721878791)	(61.0, 2.289428308695427)	(62.0, 2.9309028017177376)	(63.0, 3.494972898463606)	(64.0, 4.220642816406206)	(65.0, 4.963923493471023)	(66.0, 5.586469012432619)	(67.0, 6.087664700033155)	(68.0, 6.368355613510933)	(69.0, 6.329201667556708)	(70.0, 6.223803718091885)	(71.0, 6.065803068019372)	(72.0, 5.653927551055094)	(73.0, 5.127197003297536)	(74.0, 4.587913790816619)	(75.0, 4.133766527397506)	(76.0, 3.3965733372958775)	(77.0, 2.6081697185440773)	(78.0, 2.101671548381932)	(79.0, 1.6829235400528872)	(80.0, 1.3130457585730813)	(81.0, 0.9867060985732988)	(82.0, 0.7260476087395873)	(83.0, 0.531455385570834)	(84.0, 0.3931835253644179)	(85.0, 0.28992582374918247)	(86.0, 0.19570307845400642)	(87.0, 0.12897029861789608)	(88.0, 0.07875223402254991)	(89.0, 0.03962791087593235)	(90.0, 0.022068991667030163)	(91.0, 0.014744752486260757)	(92.0, 0.009694063789309558)	(93.0, 0.005954184328957132)	(94.0, 0.003628793931827107)	(95.0, 0.002977092164478566)	(96.0, 0.002569778559885727)	(97.0, 0.0021254364457844485)	(98.0, 0.002066190830570945)	(99.0, 0.002006945215357441)	(100.0, 0.004117570257338513)
M145_1_3_trimmed_R1	(0.0, 0.10773247417206315)	(1.0, 0.06088163936193268)	(2.0, 0.009101830667518369)	(3.0, 0.0026094567622679146)	(4.0, 0.0008755040117413047)	(5.0, 0.0005912494624746474)	(6.0, 0.00035247564109065516)	(7.0, 0.0002671992763106579)	(8.0, 0.0003581607320759883)	(9.0, 0.0002956247312373237)	(10.0, 0.00022740363941332588)	(11.0, 0.00030699491320798996)	(12.0, 0.00030699491320798996)	(13.0, 0.0003183650951786563)	(14.0, 0.00032973527714932253)	(15.0, 0.00032973527714932253)	(16.0, 0.00040364145995865346)	(17.0, 0.0004661774607973181)	(18.0, 0.0004946029157239839)	(19.0, 0.0004491221878413186)	(20.0, 0.00047186255178265123)	(21.0, 0.0005969345534599806)	(22.0, 0.0005855643714893143)	(23.0, 0.0006992661911959772)	(24.0, 0.0007902276469613076)	(25.0, 0.0008357083748439727)	(26.0, 0.001154073470022629)	(27.0, 0.0012620901987439588)	(28.0, 0.0014383280192892863)	(29.0, 0.0016259360218052802)	(30.0, 0.0015577149299812825)	(31.0, 0.001779433478409275)	(32.0, 0.0021319091194999303)	(33.0, 0.0023649978498985896)	(34.0, 0.0027856945828132426)	(35.0, 0.003087004405035899)	(36.0, 0.0034849607740092196)	(37.0, 0.003996618962689202)	(38.0, 0.0040818953274692)	(39.0, 0.0045708131522078504)	(40.0, 0.00530987498030116)	(41.0, 0.005645295348435816)	(42.0, 0.006412782631455791)	(43.0, 0.007168899732505099)	(44.0, 0.007913646651583742)	(45.0, 0.008732299753471714)	(46.0, 0.009977334679259674)	(47.0, 0.012342332529158263)	(48.0, 0.014474241648658194)	(49.0, 0.020557289002964663)	(50.0, 0.02863011820213773)	(51.0, 0.03701562740550412)	(52.0, 0.046964536629837135)	(53.0, 0.06745928963196313)	(54.0, 0.11002925093013774)	(55.0, 0.20695436713908258)	(56.0, 0.2902636904381545)	(57.0, 0.39410187728526447)	(58.0, 0.6822109182399777)	(59.0, 1.1684340098515804)	(60.0, 2.4213143611992995)	(61.0, 3.80322353755014)	(62.0, 4.047693820101435)	(63.0, 4.63982447167881)	(64.0, 5.228538383573998)	(65.0, 5.108673925239234)	(66.0, 5.382519072911747)	(67.0, 5.894734400508293)	(68.0, 6.320928616405763)	(69.0, 6.236948452370421)	(70.0, 6.002239471040943)	(71.0, 5.966838409475273)	(72.0, 5.9317386577318265)	(73.0, 5.535101229867103)	(74.0, 4.736687051886916)	(75.0, 4.029211589308117)	(76.0, 3.4090648093550215)	(77.0, 2.7956605473105314)	(78.0, 2.2762308392535973)	(79.0, 1.8060681296755607)	(80.0, 1.387554471699276)	(81.0, 1.0414745579671207)	(82.0, 0.7785163595315212)	(83.0, 0.5776848353836425)	(84.0, 0.41712081068487833)	(85.0, 0.29625577633669564)	(86.0, 0.20919997807828916)	(87.0, 0.15130869657464172)	(88.0, 0.09236567323870765)	(89.0, 0.046316436257509155)	(90.0, 0.028732449839873726)	(91.0, 0.019141701347616707)	(92.0, 0.010904004509868977)	(93.0, 0.006043251717409136)	(94.0, 0.0026776778540919125)	(95.0, 0.0013587367454946221)	(96.0, 0.0011427032880519626)	(97.0, 0.0009152996486386367)	(98.0, 0.0007049512821813103)	(99.0, 0.0005116581886799833)	(100.0, 0.00023308873039865904)
M145_1_3_trimmed_R2	(0.0, 0.043347350417376064)	(1.0, 0.03469152946024587)	(2.0, 0.029197756106377423)	(3.0, 0.024955152667468665)	(4.0, 0.01173256152073561)	(5.0, 0.003668202705222719)	(6.0, 0.001052120155761555)	(7.0, 0.0005800878696631276)	(8.0, 0.000409473790350443)	(9.0, 0.0002729825269002953)	(10.0, 0.00018767548724395305)	(11.0, 0.00014786553540432665)	(12.0, 0.00010805558356470023)	(13.0, 0.0001251169914959687)	(14.0, 0.00011374271954178973)	(15.0, 7.96199036792528e-05)	(16.0, 0.00011374271954178973)	(17.0, 9.099417563343178e-05)	(18.0, 7.96199036792528e-05)	(19.0, 0.00010805558356470023)	(20.0, 0.00011942985551887921)	(21.0, 0.00010236844758761075)	(22.0, 7.393276770216332e-05)	(23.0, 9.668131161052126e-05)	(24.0, 0.0001308041274730582)	(25.0, 0.00014786553540432665)	(26.0, 0.00013649126345014766)	(27.0, 0.00011942985551887921)	(28.0, 0.0001592398073585056)	(29.0, 0.00022748543908357945)	(30.0, 0.00021611116712940047)	(31.0, 0.0002672953909232059)	(32.0, 0.0004379094702358905)	(33.0, 0.0005061551019609643)	(34.0, 0.00044359660621298)	(35.0, 0.0005800878696631276)	(36.0, 0.0007563890849529017)	(37.0, 0.0007620762209299912)	(38.0, 0.0008018861727696176)	(39.0, 0.0009326903002426758)	(40.0, 0.0011089915155324498)	(41.0, 0.0013876611784098348)	(42.0, 0.0017232022010581142)	(43.0, 0.0020814917676147517)	(44.0, 0.0024625298780797476)	(45.0, 0.002968684980040712)	(46.0, 0.00387862673637503)	(47.0, 0.005271975050761954)	(48.0, 0.007029300067682606)	(49.0, 0.011925924143956653)	(50.0, 0.019415882225783505)	(51.0, 0.02544424636149836)	(52.0, 0.035459292817152946)	(53.0, 0.06847311716415741)	(54.0, 0.18351250370872355)	(55.0, 0.5879361173115111)	(56.0, 1.688089823535564)	(57.0, 2.733766454235077)	(58.0, 2.690572656489082)	(59.0, 1.9017441479228618)	(60.0, 1.6798093535529215)	(61.0, 2.2976086218801295)	(62.0, 2.943900441452556)	(63.0, 3.503872911164718)	(64.0, 4.215873899816437)	(65.0, 4.948871794495569)	(66.0, 5.558288224392547)	(67.0, 6.043582911589547)	(68.0, 6.317719927093192)	(69.0, 6.277460691511375)	(70.0, 6.186875989668294)	(71.0, 6.0387772816889065)	(72.0, 5.626545230389575)	(73.0, 5.099978997406836)	(74.0, 4.56635502867653)	(75.0, 4.118612500336252)	(76.0, 3.3813776893541876)	(77.0, 2.5910136540741533)	(78.0, 2.0846822508978993)	(79.0, 1.667576324066202)	(80.0, 1.3012053372861203)	(81.0, 0.9825664827617505)	(82.0, 0.7210150991754051)	(83.0, 0.5261340106484796)	(84.0, 0.38818115325221997)	(85.0, 0.2824516083021493)	(86.0, 0.19261192127206672)	(87.0, 0.12975200731729664)	(88.0, 0.07889195027418536)	(89.0, 0.039832700383534765)	(90.0, 0.022231014534442803)	(91.0, 0.015400764225958331)	(92.0, 0.010361961750257043)	(93.0, 0.006346843750431867)	(94.0, 0.003730761200970703)	(95.0, 0.003019869203834517)	(96.0, 0.003201857555101381)	(97.0, 0.0030994891075137704)	(98.0, 0.002456842742102658)	(99.0, 0.0021554245353169153)	(100.0, 0.004236916302931668)
M145_2_1_trimmed_R1	(0.0, 0.08571457799299746)	(1.0, 0.04869228735704591)	(2.0, 0.007645395775757312)	(3.0, 0.002503597912483908)	(4.0, 0.0008883734528168706)	(5.0, 0.0006124392742904184)	(6.0, 0.0005720586627987425)	(7.0, 0.0003836158091709214)	(8.0, 0.00046437703215427336)	(9.0, 0.0004711071340695526)	(10.0, 0.00046437703215427336)	(11.0, 0.0004307265225778767)	(12.0, 0.00043745662449315605)	(13.0, 0.0004307265225778767)	(14.0, 0.00046437703215427336)	(15.0, 0.0005653285608834632)	(16.0, 0.0005989790704598599)	(17.0, 0.0006393596819515358)	(18.0, 0.000666280089612653)	(19.0, 0.000686470395358491)	(20.0, 0.0007806918221724016)	(21.0, 0.000915293860477988)	(22.0, 0.0009489443700543846)	(23.0, 0.0008278025355793568)	(24.0, 0.000854722943240474)	(25.0, 0.0009758647777155019)	(26.0, 0.001043165796868295)	(27.0, 0.0012921795677336301)	(28.0, 0.0013796708926322615)	(29.0, 0.001231608650496116)	(30.0, 0.001251798956241954)	(31.0, 0.0013662106888017026)	(32.0, 0.0015546535424295236)	(33.0, 0.0015815739500906409)	(34.0, 0.0016959856826503895)	(35.0, 0.0017632867018031828)	(36.0, 0.001621954561582317)	(37.0, 0.0018440479247865348)	(38.0, 0.002146902510974104)	(39.0, 0.002227663733957456)	(40.0, 0.002429566791415836)	(41.0, 0.0031900683078423995)	(42.0, 0.0035265734036063656)	(43.0, 0.0034929228940299693)	(44.0, 0.003661175441911952)	(45.0, 0.004421676958338516)	(46.0, 0.0058013478509707775)	(47.0, 0.006952195278483541)	(48.0, 0.008513578922828344)	(49.0, 0.014059182901018506)	(50.0, 0.022343938358727354)	(51.0, 0.032021824912899025)	(52.0, 0.04735299707590532)	(53.0, 0.07508101696685612)	(54.0, 0.12285128036150876)	(55.0, 0.2586781972156761)	(56.0, 0.3476703348414146)	(57.0, 0.4179056784292696)	(58.0, 0.6858781463899465)	(59.0, 1.1878226074353089)	(60.0, 3.230590251474296)	(61.0, 5.165992579658832)	(62.0, 4.73898107333819)	(63.0, 5.390845284648314)	(64.0, 5.679425324673577)	(65.0, 4.268089302529926)	(66.0, 3.9760971008336172)	(67.0, 4.367028530786447)	(68.0, 4.838902896474342)	(69.0, 5.152572756439765)	(70.0, 5.387937880620914)	(71.0, 5.707987877202022)	(72.0, 6.117305945587395)	(73.0, 6.005404541042046)	(74.0, 5.208520093661482)	(75.0, 4.4421835788743715)	(76.0, 3.7858236594848402)	(77.0, 3.1107136761593406)	(78.0, 2.570380713789225)	(79.0, 2.0901610217263844)	(80.0, 1.6000211594404217)	(81.0, 1.1796388035063292)	(82.0, 0.864744064992325)	(83.0, 0.6103058319832748)	(84.0, 0.4100247290864775)	(85.0, 0.26281047979165756)	(86.0, 0.16009566436066452)	(87.0, 0.09922862263887834)	(88.0, 0.061405449875008546)	(89.0, 0.0344042809909079)	(90.0, 0.01929520219110582)	(91.0, 0.012295896199215325)	(92.0, 0.007443492718298932)	(93.0, 0.0037486667668105832)	(94.0, 0.0016152244596670375)	(95.0, 0.0009220239623932674)	(96.0, 0.000726851006850167)	(97.0, 0.000686470395358491)	(98.0, 0.0006797402934432116)	(99.0, 0.0004711071340695526)	(100.0, 0.00020190305745837968)
M145_2_1_trimmed_R2	(0.0, 0.030078650149888347)	(1.0, 0.02501617366987133)	(2.0, 0.02481421317199831)	(3.0, 0.02291578449199193)	(4.0, 0.010650050254503886)	(5.0, 0.0032852240987344484)	(6.0, 0.0009424823234074236)	(7.0, 0.0003500648629799002)	(8.0, 0.00020869251446878665)	(9.0, 0.00014810436510688088)	(10.0, 0.00010098024893650967)	(11.0, 0.000107712265532277)	(12.0, 0.0001211762987238116)	(13.0, 0.0001750324314899501)	(14.0, 0.00018176444808571743)	(15.0, 0.00014137234851111354)	(16.0, 0.00020196049787301934)	(17.0, 0.000215424531064554)	(18.0, 0.0002692806638306925)	(19.0, 0.00042411704553334067)	(20.0, 0.0005049012446825484)	(21.0, 0.0005856854438317561)	(22.0, 0.0005654893940444541)	(23.0, 0.000538561327661385)	(24.0, 0.0005318293110656176)	(25.0, 0.00046450914510794453)	(26.0, 0.0005049012446825484)	(27.0, 0.0005991494770232908)	(28.0, 0.000733789808938637)	(29.0, 0.0007607178753217062)	(30.0, 0.0006395415765978946)	(31.0, 0.0006395415765978946)	(32.0, 0.0007001297259598004)	(33.0, 0.0007203257757471024)	(34.0, 0.0007607178753217062)	(35.0, 0.0008011099748963101)	(36.0, 0.0008347700578751466)	(37.0, 0.0007943779583005428)	(38.0, 0.0009492143400031911)	(39.0, 0.0009828744229820276)	(40.0, 0.0010501945889397008)	(41.0, 0.0013733313855365315)	(42.0, 0.001534899783834947)	(43.0, 0.0018984286800063821)	(44.0, 0.002591826389370415)	(45.0, 0.003083263600861429)	(46.0, 0.003500648629799002)	(47.0, 0.004510451119164099)	(48.0, 0.006859924911086891)	(49.0, 0.014090110734940984)	(50.0, 0.025224866184340115)	(51.0, 0.032347339742661935)	(52.0, 0.042808893532484335)	(53.0, 0.07500139689344362)	(54.0, 0.16386401595757213)	(55.0, 0.6990189432214988)	(56.0, 2.776088415613162)	(57.0, 4.849125410063961)	(58.0, 4.62711023475215)	(59.0, 2.5685538079988475)	(60.0, 1.4950799056709834)	(61.0, 1.983514637760285)	(62.0, 2.4277671449315656)	(63.0, 2.8459532838440356)	(64.0, 3.308281255574951)	(65.0, 3.859835375266167)	(66.0, 4.449196500159212)	(67.0, 4.928071768682525)	(68.0, 5.193394006754906)	(69.0, 5.370277742808692)	(70.0, 5.574432878091931)	(71.0, 5.694828262890634)	(72.0, 5.659862168692218)	(73.0, 5.393765748711324)	(74.0, 4.996724873926159)	(75.0, 4.608563529030811)	(76.0, 3.8019131044761854)	(77.0, 2.9410968743920147)	(78.0, 2.400852542581688)	(79.0, 1.942920577687808)	(80.0, 1.505305838879954)	(81.0, 1.1184033810880152)	(82.0, 0.8267252980432047)	(83.0, 0.586526945906227)	(84.0, 0.38727945072130193)	(85.0, 0.253931665992343)	(86.0, 0.162941729683952)	(87.0, 0.09896737597437524)	(88.0, 0.05798285893934386)	(89.0, 0.03295322123628099)	(90.0, 0.017812915912400307)	(91.0, 0.01144442821280443)	(92.0, 0.007082081458747212)	(93.0, 0.004550843218738702)	(94.0, 0.0032313679659683094)	(95.0, 0.002672610588519623)	(96.0, 0.0026389505055407865)	(97.0, 0.0025850943727746475)	(98.0, 0.002160977327241307)	(99.0, 0.0018445725472402434)	(100.0, 0.0030294074680952904)
