gene_id	M145_1_1	M145_1_2	M145_1_3	M145_2_1	M145_2_3	M145_2_4	M145_3_2	M145_3_3	M145_3_4
SC_RS02355	3.268544035593861	2.32808475093923	3.5720164983924994	3.6797200510175054	8.462638986399975	13.683566890395083	87.89959603483454	33.857680915110294	70.63907527008412
SC_RS02360	20.70077889209445	22.116805133922682	26.790123737943745	38.023773860514225	26.79835679026659	37.31881879198659	192.09845491056555	75.36064461750357	195.29626692317373
SC_RS02365	1.089514678531287	2.32808475093923	1.7860082491962497	1.2265733503391685	8.462638986399975	2.487921252799106	34.344875271888995	12.014015808587525	36.704617542298614
SC_RS02370	2.179029357062574	4.65616950187846	8.930041245981249	8.58601345237418	7.052199155333312	0	12.224447130672354	2.184366510652277	9.003019397167584
SC_RS02375	17.432234856500592	12.804466130165764	18.753086616560623	42.930067261870896	53.59671358053318	78.36951946317184	41.912390162305215	51.332613000328514	43.63001707858137
SC_RS02380	43.58058714125148	32.59318651314922	37.506173233121245	225.689496462407	235.54345178813264	271.18341655510255	321.3283245776733	247.92559895903347	297.79218006015856
SC_RS02385	0	1.164042375469615	1.7860082491962497	1.2265733503391685	0	0	37.83757445208109	18.567115340544355	27.701598145131026
SC_RS02390	6.537088071187722	4.65616950187846	8.930041245981249	25.75804035712254	28.20879662133325	17.41544876959374	62.286468713425805	55.70134602163307	64.40621568742964
SC_RS02405	14.16369082090673	8.148296628287305	11.609053619775624	33.11748045915755	52.186273749466515	41.05070067118525	101.87039275560295	66.62317857489445	128.119891421231
SC_RS02410	13.074176142375444	18.62467800751384	21.432098990354998	14.718880204070022	15.514838141733287	6.2198031319977645	32.016409151760925	17.474932085218217	42.93747712495309
SC_RS02415	7.626602749719009	4.65616950187846	5.3580247475887495	8.58601345237418	5.64175932426665	4.975842505598212	58.21165300320169	22.93584836184891	47.092716846722745
SC_RS02420	2.179029357062574	4.65616950187846	1.7860082491962497	3.6797200510175054	4.231319493199988	4.975842505598212	59.37588606326572	18.567115340544355	51.2479565684924
SC_RS02425	21.79029357062574	11.64042375469615	19.646090741158748	15.945453554409191	12.693958479599962	22.391291275191954	30.852176091696894	18.567115340544355	23.546358423361372
SC_RS02430	9.805632106781582	10.476381379226535	4.465020622990624	3.6797200510175054	8.462638986399975	2.487921252799106	23.284661201280674	10.921832553261385	16.620958887078615
SC_RS02435	3.268544035593861	5.820211877348075	2.6790123737943747	4.906293401356674	4.231319493199988	2.487921252799106	34.92699180192101	12.014015808587525	22.161278516104822
SC_RS02440	18.52174953503188	18.62467800751384	22.325103114953123	41.70349391153173	23.977477128133263	31.099015659988826	57.047419943137655	33.857680915110294	71.33161522371239
SC_RS02445	27.237866963282173	26.772974635801145	31.25514436093437	49.06293401356674	77.57419070866644	83.34536196877005	86.73536297477051	40.410780447067125	96.9555935079586
SC_RS02450	18.52174953503188	31.429144137679604	31.25514436093437	35.57062715983589	40.90275510093321	38.56277941838614	64.61493483355387	32.76549765978416	60.25097596565998
SC_RS02455	43.58058714125148	36.085313639558066	41.97119385611187	164.3608289454486	176.3049788833328	145.5433932887477	107.69155805592312	98.29649297935248	103.88099304424135
SC_RS02460	1.089514678531287	4.65616950187846	1.7860082491962497	2.453146700678337	9.873078817466638	13.683566890395083	15.717146310864456	8.737466042609109	21.468738562476545
SC_RS02475	99.14583574634712	97.77955953944766	104.48148257798061	196.25173605426696	186.17805770079946	211.47330648792402	185.11305655018137	145.26037295837642	174.52006831432547
SC_RS02480	61.01282199775207	71.00658490364651	71.44032996784999	187.66572260189278	180.5362983765328	156.73903892634368	77.42149849425824	148.53692272435484	95.57051360070204
SC_RS02490	44.670101819782765	46.5616950187846	76.79835471543873	55.19580076526258	52.186273749466515	52.24634630878123	61.12223565336177	37.13423068108871	63.02113578017309
SC_RS02495	54.475733926564345	69.84254252817689	48.222222728298746	82.1804144727243	81.80551020186643	57.222188814379436	55.88318688307362	50.24042974500237	60.94351591928826
SC_RS02500	91.5192329966281	84.9750934092819	88.40740833521436	47.83636066322757	39.49231526986655	49.758425055982116	77.42149849425824	41.50296370239327	87.95257411079102
SC_RS02505	50.1176752124392	68.67850015270729	57.15226397427999	41.70349391153173	38.08187543879989	31.099015659988826	58.7937695332337	39.31859719174099	57.48081615114688
SC_RS02510	3.268544035593861	4.65616950187846	1.7860082491962497	6.132866751695842	2.820879662133325	2.487921252799106	47.73355546262538	15.29056557456594	37.39715749592689
SC_RS02515	5.447573392656435	10.476381379226535	8.037037121383124	51.51608071424508	50.77583391839985	53.490306935180776	54.718953823009585	74.26846136217742	56.09573624389033
SC_RS02520	13.074176142375444	15.132550881104994	16.074074242766248	104.25873477882932	105.78298732999968	79.6134800895714	61.70435218339379	41.50296370239327	56.788276197518606
SC_RS02525	1.089514678531287	2.32808475093923	3.5720164983924994	8.58601345237418	7.052199155333312	7.4637637583973175	33.18064221182496	13.106199063913664	26.316518237874476
SC_RS02530	22.879808249157026	22.116805133922682	15.181070118168122	74.82097437068929	100.14122800573304	110.71249574956022	85.571129914706475	74.26846136217742	89.33765401804756
SC_RS02535	1.089514678531287	5.820211877348075	1.7860082491962497	3.6797200510175054	12.693958479599962	12.439606263995529	59.958002593297735	26.212398127827328	55.40319629026205
SC_RS02540	0	0	1.7860082491962497	3.6797200510175054	1.4104398310666626	1.243960626399553	34.344875271888995	16.38274882989208	31.856837866900683
SC_RS02545	25.0588376062196	17.460635632044223	35.720164983924995	20.851746955765865	31.029676283466575	19.90337002239285	43.07662322236925	16.38274882989208	49.86287666123585
SC_RS02550	52.29670456950178	59.36616114895036	68.76131759405561	88.31328122442014	90.2681491882664	62.19803131997765	56.46530341310564	40.410780447067125	56.788276197518606
SC_RS02555	7.626602749719009	8.148296628287305	9.823045370579374	15.945453554409191	8.462638986399975	2.487921252799106	48.89778852268942	39.31859719174099	36.01207758867034
SC_RS02560	175.4118632435372	172.278271569503	147.34568055869062	771.514637363337	833.5699401603976	735.1807302021358	189.18787226040547	161.6431217882685	199.4515066449434
SC_RS02565	8.716117428250296	13.968508505635379	13.395061868971872	47.83636066322757	57.82803307373316	48.51446442958257	59.958002593297735	31.67331440445802	46.40017689309447
SC_RS02570	10.89514678531287	5.820211877348075	4.465020622990624	39.25034721085339	62.05935256693315	39.8067400447857	67.52551748371395	39.31859719174099	71.33161522371239
SC_RS02575	3.268544035593861	2.32808475093923	0	11.039160153052517	23.977477128133263	23.635251901591506	51.8083711728495	28.396764638479603	45.7076369394662
SC_RS02580	5.447573392656435	8.148296628287305	1.7860082491962497	28.211187057800874	18.33571780386661	24.879212527991058	100.1240431655069	53.51697951098079	90.03019397167584
SC_RS02585	5.447573392656435	6.984254252817689	6.2510288721868745	8.58601345237418	14.104398310666625	14.927527516794635	93.72076133515472	44.77951346837168	76.17939489911032
SC_RS02590	4.358058714125148	8.148296628287305	0.8930041245981248	7.359440102035011	4.231319493199988	16.17148814319419	90.22806215496261	25.120214872501187	74.1017750382255
SC_RS02595	3.268544035593861	1.164042375469615	7.144032996784999	11.039160153052517	2.820879662133325	6.2198031319977645	100.1240431655069	32.76549765978416	91.4152738789324
SC_RS02600	26.14835228475089	20.95276275845307	26.790123737943745	84.63356117340263	87.44726952613307	92.05308635356693	385.9432594112272	161.6431217882685	351.8102964431641
SC_RS02605	16.342720177969305	25.608932260331528	16.074074242766248	73.5944010203501	69.11155172226647	51.00238568238167	403.9888718422197	169.28840457555148	415.5239721769654
SC_RS02610	2.179029357062574	4.65616950187846	8.037037121383124	13.492306853730854	11.2835186485333	14.927527516794635	16.29926284089647	18.567115340544355	12.465719165308963
SC_RS02615	26.14835228475089	18.62467800751384	33.041152610130624	1171.377549573906	1105.7848275562635	719.0092420589416	86.73536297477051	46.96387997902396	87.26003415716274
SC_RS02620	6.537088071187722	5.820211877348075	7.144032996784999	8747.92113461895	8867.435217916107	6685.044406271198	206.06925163133397	232.63503338446753	122.5795717922048
SC_RS02625	76.2660274971901	97.77955953944766	58.93827222347624	202.3846028059628	225.670372970666	176.64240894873652	363.8228312700105	457.62478398165206	368.43125533024266
SC_RS02630	5.447573392656435	0	0	3.6797200510175054	1.4104398310666626	1.243960626399553	33.18064221182496	17.474932085218217	45.7076369394662
SC_RS02635	6.537088071187722	16.29659325657461	8.037037121383124	49.06293401356674	45.1340745941332	33.586936912787934	80.91419767445035	52.424796255654655	75.48685494548205
SC_RS02640	30.506410998876035	26.772974635801145	27.68312786254187	145.96222869036106	145.27530259986625	111.95645637595977	112.34849029617925	97.20430972402633	128.119891421231
SC_RS02645	39.22252842712633	24.444889884861915	43.75720210530812	155.77481549307439	173.4840992211995	102.00477136476334	97.79557704537883	104.84959251130931	92.80035378618894
SC_RS02650	2.179029357062574	8.148296628287305	8.930041245981249	7.359440102035011	14.104398310666625	8.70772438479687	57.62953647316967	21.84366510652277	60.94351591928826
SC_RS02660	6.537088071187722	15.132550881104994	9.823045370579374	14.718880204070022	7.052199155333312	8.70772438479687	87.31747950480253	70.991911596199	73.40923508459723
SC_RS02665	13.074176142375444	11.64042375469615	16.074074242766248	23.3048936564442	18.33571780386661	28.611094407189718	145.5291325080042	220.62101757588	148.203550076451
SC_RS02670	82.8031155683778	100.10764429038689	91.97942483360686	105.48530812916849	71.93243138439979	121.90814138715619	144.3648994479402	99.38867623467861	133.6602110502572
SC_RS02680	30.506410998876035	32.59318651314922	25.89711961334562	7.359440102035011	18.33571780386661	14.927527516794635	47.73355546262538	29.488947893805744	42.244937171324814
SC_RS02685	17.432234856500592	23.2808475093923	33.934156734728745	18.398600255087526	18.33571780386661	13.683566890395083	28.523709971568827	34.949864170436435	28.394138098759303
SC_RS02690	101.32486510340969	98.94360191491727	103.58847845338248	87.08670787408096	93.08902885039973	78.36951946317184	69.85398360384202	69.89972834087287	82.4122544817648
SC_RS02695	23.969322927688314	26.772974635801145	18.753086616560623	12.265733503391685	15.514838141733287	11.195645637595977	19.791962021088572	7.64528278728297	13.158259118937238
SC_RS02700	63.191851354814645	77.9908391564642	76.79835471543873	31.890907108818382	45.1340745941332	27.367133780790166	44.240856282433285	27.304581383153465	41.552397217696544
SC_RS02705	38.13301374859505	39.577440765966905	30.362140236336245	15.945453554409191	19.746157634933276	13.683566890395083	20.37407855112059	14.198382319239801	12.465719165308963
SC_RS02710	173.23283388647462	132.7008308035361	124.12757331913936	58.87552081628009	43.723634763066535	44.78258255038391	89.06382909489858	63.34662880891604	94.87797364707377
SC_RS02715	20.70077889209445	19.788720382983453	20.539094865756873	1.2265733503391685	2.820879662133325	8.70772438479687	31.43429262172891	10.921832553261385	27.701598145131026
SC_RS02720	22.879808249157026	13.968508505635379	24.111111364149373	7.359440102035011	15.514838141733287	7.4637637583973175	90.22806215496261	42.59514695771941	85.18241429627791
SC_RS02725	27.237866963282173	29.101059386740374	23.218107239551248	35.57062715983589	23.977477128133263	26.123173154390614	65.77916789361791	38.22641393641485	64.40621568742964
SC_RS02730	21.79029357062574	20.95276275845307	23.218107239551248	46.6097873128884	38.08187543879989	31.099015659988826	56.46530341310564	19.659298595870496	52.63303647574895
SC_RS02735	80.62408621131523	90.79530528662997	82.15637946302749	203.61117615630198	162.20058057266618	206.4974639823258	101.28827622557094	119.04797483054911	93.49289373981722
SC_RS02740	15.253205499438018	11.64042375469615	18.753086616560623	14.718880204070022	18.33571780386661	12.439606263995529	83.2426637945784	48.0560632343501	67.86891545557101
SC_RS02745	8.716117428250296	11.64042375469615	13.395061868971872	11.039160153052517	9.873078817466638	12.439606263995529	75.67514890416219	42.59514695771941	60.25097596565998
SC_RS02750	3.268544035593861	5.820211877348075	3.5720164983924994	28.211187057800874	33.8505559455999	26.123173154390614	70.43610013387404	54.60916276630693	65.09875564105792
SC_RS02755	5.447573392656435	8.148296628287305	1.7860082491962497	372.8782985031072	438.64678746173206	313.47807785268736	1115.3352715413444	3041.730366083296	1896.8669329878471
SC_RS02760	9.805632106781582	8.148296628287305	8.930041245981249	23.3048936564442	33.8505559455999	18.659409395993293	111.18425723611522	119.04797483054911	163.43942905627307
SC_RS02765	14.16369082090673	6.984254252817689	8.930041245981249	24.53146700678337	33.8505559455999	26.123173154390614	174.05284247957303	98.29649297935248	159.97672928813168
SC_RS02770	7.626602749719009	9.31233900375692	14.288065993569997	31.890907108818382	38.08187543879989	17.41544876959374	57.62953647316967	105.94177576663544	67.86891545557101
SC_RS02775	23.969322927688314	20.95276275845307	16.074074242766248	165.58740229578774	148.09618226199956	164.202802684741	383.6147932910991	903.2355521547166	626.0561180799613
SC_RS02780	11.984661463844157	22.116805133922682	20.539094865756873	2000.5411344031838	2160.793821194127	1435.5305628650842	7248.515031958674	17336.2248117918	11031.468921344804
SC_RS02785	22.879808249157026	11.64042375469615	12.502057744373749	1490.2866206620897	1661.4981209965283	1401.9436259522963	2953.6592733824536	7797.096259773303	4502.20223853742
SC_RS02790	9.805632106781582	16.29659325657461	8.930041245981249	858.601345237418	1183.3590182649298	964.0694854596536	1621.194536139167	4504.163744964995	2682.89978035594
SC_RS02795	20.70077889209445	30.265101762209987	14.288065993569997	214.6503363093545	194.64069668719944	165.44676331114056	218.29369876200633	531.8932453438294	310.2578992254675
SC_RS02800	38.13301374859505	39.577440765966905	33.934156734728745	532.3328340471991	595.2056087101316	446.5818648774395	1859.280196922262	4430.987466858144	2683.592320309568
SC_RS02805	0	2.32808475093923	2.6790123737943747	554.4111543533041	655.8545214459981	427.9224554814462	2427.4259302335104	5751.437022547446	3619.213797661369
SC_RS02810	5.447573392656435	2.32808475093923	5.3580247475887495	60.10209416661925	77.57419070866644	31.099015659988826	114.67695641630732	207.51481851196633	168.287208731671
SC_RS02815	22.879808249157026	19.788720382983453	30.362140236336245	123.88390838425602	145.27530259986625	89.56516510076781	214.2188830517822	602.8851569400285	418.29413199147854
SC_RS02820	13.074176142375444	11.64042375469615	11.609053619775624	596.1146482648359	688.2946375605313	603.3209038037832	1778.3659992478115	4856.938936435338	2935.6768634302607
SC_RS02825	10.89514678531287	12.804466130165764	16.074074242766248	3.6797200510175054	5.64175932426665	1.243960626399553	13.388680190736387	12.014015808587525	22.8538184697331
SC_RS02830	0	0	0.8930041245981248	1.2265733503391685	2.820879662133325	1.243960626399553	31.43429262172891	10.921832553261385	31.164297913272407
SC_RS02835	8.716117428250296	3.4921271264088447	2.6790123737943747	462.4181530778665	504.93745952186515	439.1181011190422	2154.4132776484944	5724.132441164293	3459.237068373237
SC_RS02840	30.506410998876035	26.772974635801145	41.078189731513746	19.625173605426696	31.029676283466575	18.659409395993293	50.64413811278547	145.26037295837642	92.80035378618894
SC_RS02845	4.358058714125148	6.984254252817689	7.144032996784999	1593.3187820905798	1637.5206438683952	1000.1443436252406	2858.192162457203	6903.690356916522	4859.55285460961
SC_RS02850	8.716117428250296	2.32808475093923	7.144032996784999	296.8307507820788	284.90884587546583	225.1568733783191	691.554437678036	1794.4570885008457	1281.19891421231
SC_RS02855	10.89514678531287	5.820211877348075	2.6790123737943747	900.3048391489497	992.9496410709304	781.2072733789192	3481.056849591461	8098.5388382433175	5031.995303063051
SC_RS02860	0	1.164042375469615	0	7.359440102035011	4.231319493199988	2.487921252799106	65.77916789361791	20.751481851196633	72.02415517734067
SC_RS02865	2.179029357062574	0	0.8930041245981248	0	0	0	25.031010791376726	10.921832553261385	26.316518237874476
SC_RS02870	4.358058714125148	2.32808475093923	0.8930041245981248	4.906293401356674	4.231319493199988	3.7318818791986588	89.64594562493059	28.396764638479603	92.10781383256067
SC_RS02875	324.6753742023235	456.304611184089	417.92593031192246	154.54824214273523	186.17805770079946	192.8138970919307	80.33208114441832	84.09811066011267	146.12593021556617
SC_RS02880	260.39400816897756	422.54738229547024	359.88066221304433	107.93845482984683	139.63354327559958	167.93468456393964	100.1240431655069	90.6512101920695	146.12593021556617
SC_RS02885	80.62408621131523	129.20870367712726	139.30864343730747	28.211187057800874	42.313194931999874	33.586936912787934	62.86858524345782	42.59514695771941	65.09875564105792
SC_RS02890	86.07165960397167	231.64443271845337	187.53086616560623	41.70349391153173	78.9846305397331	47.27050380318301	71.60033319393807	34.949864170436435	78.94955471362343
SC_RS02895	106.77243849606613	168.78614444309417	150.9176970570831	132.4699218366302	172.07365939013283	207.74142460872534	107.1094415258911	66.62317857489445	105.95861290512617
SC_RS02900	41.4015577841889	47.72573739425421	51.79423922669124	55.19580076526258	67.7011118911998	95.78496823276558	55.3010703530416	31.67331440445802	56.09573624389033
SC_RS02905	305.0641099887604	444.6641874293929	416.1399220627262	164.3608289454486	163.61102040373285	238.84044026871416	101.87039275560295	62.2544455535899	132.96767109662892
SC_RS02910	982.7422400352209	1094.199832941438	1098.3950732556937	458.738433026849	447.109426448132	578.4416912757921	145.5291325080042	148.53692272435484	187.67832743326272
SC_RS02915	2943.8686613915374	2925.238489555142	3012.1029122694754	1414.2390729410613	1386.4623539385293	1517.6319642074545	242.160476493319	386.6328723854531	329.6490179270592
SC_RS02920	866.1641694323731	974.3034682680677	951.049392697003	311.54963098614877	355.43083742879895	374.43214854626547	471.5143893259337	727.3940480472083	600.432139795715
SC_RS02925	504.44529615998584	505.1943909538129	543.8395118802581	183.98600255087527	232.7225721259993	218.93707024632133	245.0710591434791	369.1579403002348	355.9655361649337
SC_RS02930	119.84661463844157	143.17721218276264	143.7736640602981	169.26712234680525	210.1555348289327	164.202802684741	146.11124903803622	318.91751055523247	234.77104427998546
SC_RS02935	29.416896320344748	36.085313639558066	41.97119385611187	144.73565534002188	220.02861364639935	210.22934586152445	183.94882349011732	486.0215486201317	326.18631815891786
SC_RS02940	26.14835228475089	15.132550881104994	25.89711961334562	383.91745865615974	526.0940569878651	345.8210541390757	587.355578802305	1448.2349965624599	1069.974228355686
SC_RS02945	10.89514678531287	3.4921271264088447	5.3580247475887495	604.7006617172101	839.2116994846642	593.3692187925868	1399.9902547270005	3359.555693383202	2451.591435844096
SC_RS02950	15.253205499438018	15.132550881104994	8.930041245981249	1211.8544701350984	1708.0426354217284	1322.3301458627247	3982.259181949027	9929.037974169925	5988.3929790237
SC_RS02955	5.447573392656435	3.4921271264088447	5.3580247475887495	1112.5020287576258	1451.3425861675958	951.6298791956581	3060.1865983783127	7885.5631034547205	5144.8793155044605
SC_RS02960	15.253205499438018	15.132550881104994	18.753086616560623	31.890907108818382	45.1340745941332	26.123173154390614	84.98901338467446	51.332613000328514	87.95257411079102
SC_RS02965	177.59089260059977	183.91869532419915	207.17695690676496	1465.7551536553065	1471.088743802529	1408.163429084294	1224.7731791873634	2510.9293039947925	1648.9376295889244
SC_RS02970	33.7749550344699	37.24935601502768	42.864197980709996	2854.236186239245	3392.107793715323	2914.5997476541525	4374.023606660575	11494.136579052283	5727.30541650584
SC_RS02975	2.179029357062574	2.32808475093923	3.5720164983924994	12.265733503391685	5.64175932426665	9.951685011196425	52.97260423291353	50.24042974500237	69.25399536282757
SC_RS02980	1.089514678531287	0	0.8930041245981248	34.34405380949672	33.8505559455999	22.391291275191954	81.49631420448236	170.38058783087763	118.42433207043514
SC_RS02985	13.074176142375444	13.968508505635379	10.716049495177499	642.7244355777243	778.5627867487977	519.9755418350131	1872.0867605829662	4971.618178244583	3116.4297913272408
SC_RS02990	2.179029357062574	4.65616950187846	2.6790123737943747	705.2796764450219	784.2045460730643	502.5600930654194	2078.7381287443322	5093.94270284111	3125.4328107244082
SC_RS02995	4.358058714125148	1.164042375469615	4.465020622990624	237.95522996579868	262.34180857839925	184.10617270713385	474.42497197609373	1278.9465919869083	882.2959009224232
SC_RS03000	4.358058714125148	6.984254252817689	2.6790123737943747	76.04754772102845	121.29782547173298	65.92991319917631	128.64775313707574	255.57088174631645	218.84262534653513
SC_RS03005	11.984661463844157	9.31233900375692	3.5720164983924994	186.4391492515536	187.58849753186612	150.51923579434592	172.888609419509	491.4824648967624	288.789160662991
SC_RS03010	5.447573392656435	8.148296628287305	4.465020622990624	719.9985566490919	971.7930436049304	752.5961789717295	1016.9575779659334	3042.822549338622	1571.3731547825575
SC_RS03015	13.074176142375444	12.804466130165764	2.6790123737943747	206.0643228569803	253.87916959199924	220.18103087272087	278.8338178853361	689.1676341107934	369.81633523749923
SC_RS03020	4.358058714125148	6.984254252817689	7.144032996784999	391.27689875819476	418.90062982679876	365.72442416146856	930.804331521195	2484.716905866965	1429.402464288761
SC_RS03025	31.595925677407322	29.101059386740374	39.292181482317496	2832.15786593314	4537.3849365414535	3734.369800451458	3382.097039486018	9378.577613485551	5348.486061871173
SC_RS03030	9.805632106781582	5.820211877348075	15.181070118168122	674.6153426865427	1165.0233004610632	784.9391552581179	505.2771480677906	1197.032847837448	829.6628644466742
SC_RS03035	2.179029357062574	4.65616950187846	0.8930041245981248	117.75104163256017	207.3346551667994	266.20757404950433	108.27367458595513	241.37249942707663	177.98276808246686
SC_RS03040	3.268544035593861	0	5.3580247475887495	164.3608289454486	277.8566467201325	345.8210541390757	121.0802382466595	293.79729568273126	197.37388678405858
SC_RS03045	5.447573392656435	6.984254252817689	4.465020622990624	82.1804144727243	69.11155172226647	109.46853512316066	55.3010703530416	104.84959251130931	84.48987434264963
SC_RS03050	3.268544035593861	5.820211877348075	5.3580247475887495	19.625173605426696	38.08187543879989	32.34297628638838	60.54011912332975	43.68733021304554	78.94955471362343
SC_RS03055	521.8775310164865	583.1852301102771	552.7695531262393	431.75381931938733	506.34789935293185	461.50939239423417	185.11305655018137	217.34446780990157	176.5976881752103
SC_RS03060	351.9132411656057	357.3610092691718	318.8024724815306	158.22796219375275	152.32750175519956	103.2487319911629	729.9741286601492	1017.9147939639612	675.2264547875687
SC_RS03065	264.7520668831027	272.3859158598899	267.9012373794375	53.96922741492342	74.75331104653311	51.00238568238167	78.00361502429026	56.793529276959205	76.17939489911032
SC_RS03070	1.089514678531287	1.164042375469615	0.8930041245981248	1.2265733503391685	1.4104398310666626	0	34.344875271888995	14.198382319239801	42.244937171324814
SC_RS03075	132.92079078081701	114.07615279602226	119.66255269614874	207.29089620731946	239.77477128133262	258.743810291107	96.6313439853148	96.1121264687002	104.57353299786963
SC_RS03080	120.93612931697285	102.43572904132611	128.59259394212998	144.73565534002188	191.8198170250661	155.4950782999441	54.718953823009585	62.2544455535899	64.40621568742964
