sensor_kinase	sk_old_locus	response_regulator	rr_old_locus	exposed_partner	sk_LFC_T2vsT1	sk_LFC_T3vsT1	sk_LFC_T3vsT2	rr_LFC_T2vsT1	rr_LFC_T3vsT1	rr_LFC_T3vsT2	sk_phase_ratio	rr_phase_ratio	exposed_phase_ratio	shielded_phase_ratio	temporal_lag	expression_rho	sk_coordination_T3	rr_coordination_T3
SC_RS35525	SCO6668	SC_RS35520	SCO6667	SK	1.192730313621187	1.273291930093327	0.0734366711908918	2.1898773859072342	2.245111655613109	0.0415405798654325	0.9367296575371878	0.9753979854107562	0.9367296575371878	0.9753979854107562	-0.03866832787356833	0.6167	concordant_derepression	no_methyl_change
SC_RS37675	SCO7089	SC_RS37670	SCO7088	SK	0.5193064994679604	2.494076970566667	1.806333858923331				0.20821590736631165		0.20821590736631165				discordant_gain_up	no_methyl_change
SC_RS29360	SCO5435	SC_RS29355	SCO5434	RR	-2.911986442072363	-1.251129225046571	1.6208786953208714	-2.0721552618354653	-1.1038909946361717	0.9264959197735568	2.327486548772745	1.8771375723727333	1.8771375723727333	2.327486548772745	-0.4503489764000117	0.9333	no_methyl_change	concordant_repression
SC_RS40740	SCO7711	SC_RS40745	SCO7712	SK	3.323752560787572	3.424044958839273	0.095031730391289	1.225731144137931	0.5890864577448512	-0.6209060512464439	0.970709380496657	2.0807321710132185	0.970709380496657	2.0807321710132185	-1.1100227905165614	0.65	ambiguous	no_methyl_change
SC_RS40440	SCO7649	SC_RS40435	SCO7648	RR	0.6840078649434418	0.9120337904616352	0.2208078019315364	1.045517150533947	1.3522797244322318	0.2863771174874613	0.7499808363429432	0.7731515393184778	0.7731515393184778	0.7499808363429432	0.023170702975534585	0.6667	no_methyl_change	concordant_derepression
SC_RS31365	SCO5824	SC_RS31385	SCO5828	RR	-0.3719348122015517	-0.2270911179028106	0.1477287135463571	1.3645614961116626	0.5075909030752486	-0.8353653136383874		2.688309597048415	2.688309597048415			-0.7	methyl_change_no_expr_change	concordant_derepression
SC_RS34060	SCO6369	SC_RS34035	SCO6364	SK	1.6423366912164392	2.631625924232399	0.8463284664854133				0.6240768021372495		0.6240768021372495				discordant_gain_up	no_methyl_change
