pathway_id	pathway_name	n_query	n_pathway	enrichment	odds_ratio	pvalue	gene_list	padj
sco00360	Phenylalanine metabolism - Streptomyces coelicolor	1	28	0.6095344387755102	0.594166873808932	0.8161635028609562	SC_RS11650	0.9531232394615956
sco00500	Starch and sucrose metabolism - Streptomyces coelicolor	2	52	0.6564217032967034	0.6410762331838565	0.8175740244696358	SC_RS09230,SC_RS35480	0.9531232394615956
sco00330	Arginine and proline metabolism - Streptomyces coelicolor	1	29	0.5885160098522167	0.5728667305848514	0.826974575415208	SC_RS19225	0.9531232394615956
sco00010	Glycolysis / Gluconeogenesis - Streptomyces coelicolor	2	57	0.5988408521303258	0.5823889115368936	0.85542777606233	SC_RS19225,SC_RS35480	0.9539481224064272
sco00051	Fructose and mannose metabolism - Streptomyces coelicolor	1	32	0.5333426339285714	0.5172115176445118	0.8557475803940009	SC_RS09815	0.9539481224064272
sco00720	Other carbon fixation pathways - Streptomyces coelicolor	1	41	0.4162674216027874	0.4003355704697987	0.9164454669224228	SC_RS26200	0.9882078609019246
sco00230	Purine metabolism - Streptomyces coelicolor	2	70	0.4876275510204081	0.4701925613294645	0.9227061140260944	SC_RS09535,SC_RS26800	0.9882078609019246
sco00650	Butanoate metabolism - Streptomyces coelicolor	1	46	0.37102096273291924	0.35560526969922945	0.9383272591348686	SC_RS35850	0.9882078609019246
sco00620	Pyruvate metabolism - Streptomyces coelicolor	1	53	0.32201819407008087	0.30743417656169336	0.95969903635048	SC_RS19225	0.9882078609019246
sco02020	Two-component system - Streptomyces coelicolor	3	116	0.44138700738916253	0.422690663219648	0.9699456096563228	SC_RS09230,SC_RS10075,SC_RS21750	0.9882078609019246
sco03010	Ribosome - Streptomyces coelicolor	1	60	0.2844494047619047	0.27069351230425054	0.9736753923592493	SC_RS25835	0.9882078609019246
sco02024	Quorum sensing - Streptomyces coelicolor	1	100	0.17066964285714284	0.16041850270038188	0.9977086185084164	SC_RS33050	0.9977086185084164
