pathway_id	pathway_name	n_query	n_pathway	enrichment	odds_ratio	pvalue	gene_list	padj
sco00521	Streptomycin biosynthesis - Streptomyces coelicolor	7	18	0.9232667954496673	0.8741529525653436	0.693413691840472	SC_RS12675,SC_RS18330,SC_RS21640,SC_RS23610,SC_RS31545,SC_RS32795,SC_RS33145	0.9151772200933401
sco04981	Folate transport and metabolism - Streptomyces coelicolor	2	5	0.9496458467482292	0.9160223367697594	0.6987729883374183	SC_RS18030,SC_RS26345	0.9151772200933401
sco00362	Benzoate degradation - Streptomyces coelicolor	10	26	0.9131210064886819	0.8583656330749354	0.7153426463783785	SC_RS08505,SC_RS08585,SC_RS14395,SC_RS17510,SC_RS17535,SC_RS21495,SC_RS24675,SC_RS32370,SC_RS35680,SC_RS35845	0.9151772200933401
sco00340	Histidine metabolism - Streptomyces coelicolor	8	21	0.9044246159506945	0.8452103093807419	0.7210673334709965	SC_RS12255,SC_RS12275,SC_RS12285,SC_RS12305,SC_RS12310,SC_RS17465,SC_RS17480,SC_RS37920	0.9151772200933401
sco03060	Protein export - Streptomyces coelicolor	8	21	0.9044246159506945	0.8452103093807419	0.7210673334709965	SC_RS11755,SC_RS16355,SC_RS17125,SC_RS25410,SC_RS27915,SC_RS30120,SC_RS30150,SC_RS30200	0.9151772200933401
sco04142	Lysosome biogenesis - Streptomyces coelicolor	3	8	0.890292981326465	0.8242990654205608	0.7274485595613729	SC_RS16820,SC_RS26460,SC_RS34975	0.9151772200933401
sco00600	Sphingolipid metabolism - Streptomyces coelicolor	4	11	0.8633144061347539	0.7849313806760615	0.7517648713560854	SC_RS16820,SC_RS26460,SC_RS34480,SC_RS34975	0.9300782795402209
sco00785	Lipoic acid metabolism - Streptomyces coelicolor	7	19	0.8746738062154743	0.8011186404216414	0.755191765438641	SC_RS12940,SC_RS12945,SC_RS12955,SC_RS13890,SC_RS21280,SC_RS21285,SC_RS29545	0.9300782795402209
sco00350	Tyrosine metabolism - Streptomyces coelicolor	6	17	0.8379228059543199	0.7490322580645161	0.7911426185906077	SC_RS10585,SC_RS12305,SC_RS15585,SC_RS25055,SC_RS25400,SC_RS26060	0.9615095575296893
sco00572	Arabinogalactan biosynthesis - Mycobacterium - Streptomyces coelicolor	1	3	0.7913715389568577	0.6869565217391305	0.8061636554891558	SC_RS35245	0.9615095575296893
