GO_term	n_query	n_term_in_bg	n_query_total	n_bg_total	enrichment	odds_ratio	pvalue	gene_list	padj
GO:0017000	4	8	3197	7646	1.1958085705348767	1.392107735671782	0.44825200076943955	SC_RS03220,SC_RS11580,SC_RS28295,SC_RS38115	0.9946689495497726
GO:0046654	4	8	3197	7646	1.1958085705348767	1.392107735671782	0.44825200076943955	SC_RS04000,SC_RS15140,SC_RS20645,SC_RS28440	0.9946689495497726
GO:0015297	4	8	3197	7646	1.1958085705348767	1.392107735671782	0.44825200076943955	SC_RS20145,SC_RS20625,SC_RS31150,SC_RS36375	0.9946689495497726
GO:1902600	4	8	3197	7646	1.1958085705348767	1.392107735671782	0.44825200076943955	SC_RS12395,SC_RS20145,SC_RS28410,SC_RS31150	0.9946689495497726
GO:0016311	4	8	3197	7646	1.1958085705348767	1.392107735671782	0.44825200076943955	SC_RS08595,SC_RS13775,SC_RS20755,SC_RS26405	0.9946689495497726
GO:0050661	9	20	3197	7646	1.076227713481389	1.138987110756245	0.4702425266523803	SC_RS04000,SC_RS11770,SC_RS13335,SC_RS20645,SC_RS28440,SC_RS32145,SC_RS35000,SC_RS35490,SC_RS40470	0.9946689495497726
GO:0004519	9	20	3197	7646	1.076227713481389	1.138987110756245	0.4702425266523803	SC_RS08470,SC_RS14840,SC_RS15345,SC_RS15350,SC_RS22540,SC_RS23940,SC_RS25035,SC_RS28080,SC_RS29120	0.9946689495497726
GO:0015293	3	6	3197	7646	1.1958085705348764	1.3919849718221666	0.4932381207102131	SC_RS12765,SC_RS28325,SC_RS37170	0.9946689495497726
GO:0008234	3	6	3197	7646	1.1958085705348764	1.3919849718221666	0.4932381207102131	SC_RS04100,SC_RS19675,SC_RS28655	0.9946689495497726
GO:0008081	3	6	3197	7646	1.1958085705348764	1.3919849718221666	0.4932381207102131	SC_RS12595,SC_RS30520,SC_RS34115	0.9946689495497726
GO:0004146	3	6	3197	7646	1.1958085705348764	1.3919849718221666	0.4932381207102131	SC_RS04000,SC_RS20645,SC_RS28440	0.9946689495497726
GO:0005507	3	6	3197	7646	1.1958085705348764	1.3919849718221666	0.4932381207102131	SC_RS22390,SC_RS23760,SC_RS40480	0.9946689495497726
GO:0015036	3	6	3197	7646	1.1958085705348764	1.3919849718221666	0.4932381207102131	SC_RS12210,SC_RS12375,SC_RS32205	0.9946689495497726
GO:0006012	3	6	3197	7646	1.1958085705348764	1.3919849718221666	0.4932381207102131	SC_RS17045,SC_RS17810,SC_RS17815	0.9946689495497726
GO:0004553	21	49	3197	7646	1.0249787747441799	1.0440018891687657	0.4954860495111734	SC_RS03765,SC_RS04200,SC_RS04205,SC_RS04690,SC_RS06695,SC_RS07230,SC_RS07265,SC_RS08950,SC_RS11445,SC_RS13170,SC_RS14080,SC_RS14470,SC_RS16085,SC_RS19480,SC_RS21020,SC_RS27685,SC_RS30640,SC_RS34480,SC_RS34925,SC_RS37380,SC_RS39910	0.9946689495497726
GO:0005515	26	61	3197	7646	1.0193777978330094	1.0340496463486057	0.4977841910888788	SC_RS03940,SC_RS06040,SC_RS11035,SC_RS11795,SC_RS11860,SC_RS12005,SC_RS12895,SC_RS14295,SC_RS14795,SC_RS15425,SC_RS15480,SC_RS15550,SC_RS16980,SC_RS18530,SC_RS22025,SC_RS22265,SC_RS24120,SC_RS25095,SC_RS26270,SC_RS27910,SC_RS28280,SC_RS28695,SC_RS30130,SC_RS30910,SC_RS32010,SC_RS32610	0.9946689495497726
GO:0006260	10	23	3197	7646	1.039833539595545	1.0706958557601796	0.5150063138923902	SC_RS10705,SC_RS12360,SC_RS14870,SC_RS19760,SC_RS21535,SC_RS21700,SC_RS22460,SC_RS26150,SC_RS29655,SC_RS31265	0.9946689495497726
GO:0008233	10	23	3197	7646	1.039833539595545	1.0706958557601796	0.5150063138923902	SC_RS05705,SC_RS12720,SC_RS12725,SC_RS19675,SC_RS23195,SC_RS26130,SC_RS26145,SC_RS27085,SC_RS28655,SC_RS30690	0.9946689495497726
GO:0015171	5	11	3197	7646	1.0870987004862513	1.1599310776942355	0.5171588606791376	SC_RS10430,SC_RS15705,SC_RS16670,SC_RS25215,SC_RS31745	0.9946689495497726
GO:0009451	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS12405,SC_RS30760	0.9946689495497726
GO:0006572	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS10585,SC_RS25055	0.9946689495497726
GO:0009982	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS12405,SC_RS30760	0.9946689495497726
GO:0010125	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS23205,SC_RS27790	0.9946689495497726
GO:0009317	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS26790,SC_RS29860	0.9946689495497726
GO:0006559	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS10585,SC_RS25055	0.9946689495497726
GO:0030552	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS19360,SC_RS19990	0.9946689495497726
GO:0003918	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS31355,SC_RS31425	0.9946689495497726
GO:0019430	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS28450,SC_RS28455	0.9946689495497726
GO:0001522	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS12405,SC_RS30760	0.9946689495497726
GO:0030639	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS33625,SC_RS36325	0.9946689495497726
GO:1990204	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS07615,SC_RS33100	0.9946689495497726
GO:0031411	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS34700,SC_RS34725	0.9946689495497726
GO:0140078	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS06675,SC_RS19985	0.9946689495497726
GO:0140737	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS28425,SC_RS28430	0.9946689495497726
GO:0009423	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS12615,SC_RS18165	0.9946689495497726
GO:0031177	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS18265,SC_RS40605	0.9946689495497726
GO:0042802	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS06635,SC_RS36295	0.9946689495497726
GO:0006164	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS20280,SC_RS22480	0.9946689495497726
GO:0006353	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS09425,SC_RS28965	0.9946689495497726
GO:0009396	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS15140,SC_RS19115	0.9946689495497726
GO:0015031	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS15170,SC_RS27915	0.9946689495497726
GO:0009102	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS08185,SC_RS08190	0.9946689495497726
GO:0009360	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS21535,SC_RS22460	0.9946689495497726
GO:0051131	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS12015,SC_RS26910	0.9946689495497726
GO:0004812	2	4	3197	7646	1.1958085705348767	1.3918622848200313	0.5558966174957468	SC_RS15145,SC_RS30710	0.9946689495497726
