GO_term	n_query	n_term_in_bg	n_query_total	n_bg_total	enrichment	odds_ratio	pvalue	gene_list	padj
GO:0050661	3	20	459	7646	2.4986928104575163	2.774767801857585	0.11486505275937768	SC_RS06830,SC_RS11720,SC_RS40305	0.5113390720745529
GO:0008299	2	10	459	7646	3.3315904139433554	3.927242888402626	0.1175922019334937	SC_RS04745,SC_RS04760	0.5113390720745529
GO:0016779	2	10	459	7646	3.3315904139433554	3.927242888402626	0.1175922019334937	SC_RS11960,SC_RS33185	0.5113390720745529
GO:0020037	4	32	459	7646	2.0822440087145972	2.247723704866562	0.12258254931162761	SC_RS10140,SC_RS39290,SC_RS39295,SC_RS40620	0.5113390720745529
GO:0006629	2	11	459	7646	3.028718558130323	3.4903963044006807	0.1382354923080462	SC_RS02225,SC_RS39950	0.5113390720745529
GO:0071949	5	46	459	7646	1.8106469640996496	1.9195229397227893	0.13977439499642932	SC_RS05060,SC_RS06410,SC_RS38330,SC_RS40320,SC_RS40325	0.5113390720745529
GO:0006310	4	34	459	7646	1.9597590670255032	2.0972893772893775	0.14433277046590812	SC_RS09560,SC_RS09565,SC_RS09570,SC_RS16745	0.5113390720745529
GO:1904047	6	61	459	7646	1.6384870888246008	1.717519566526189	0.1577581945238533	SC_RS13590,SC_RS20850,SC_RS34410,SC_RS36410,SC_RS40630,SC_RS41210	0.5113390720745529
GO:0008643	7	75	459	7646	1.5547421931735657	1.6213235294117647	0.16220575035192855	SC_RS03675,SC_RS03680,SC_RS06700,SC_RS06705,SC_RS15375,SC_RS29320,SC_RS29325	0.5113390720745529
GO:0016712	1	3	459	7646	5.552650689905592	7.843886462882096	0.1695200184594985	SC_RS40620	0.5113390720745529
GO:0016042	1	3	459	7646	5.552650689905592	7.843886462882096	0.1695200184594985	SC_RS39185	0.5113390720745529
GO:0016614	1	3	459	7646	5.552650689905592	7.843886462882096	0.1695200184594985	SC_RS11720	0.5113390720745529
GO:0065003	1	3	459	7646	5.552650689905592	7.843886462882096	0.1695200184594985	SC_RS11725	0.5113390720745529
GO:0000315	1	3	459	7646	5.552650689905592	7.843886462882096	0.1695200184594985	SC_RS15035	0.5113390720745529
GO:0009097	1	3	459	7646	5.552650689905592	7.843886462882096	0.1695200184594985	SC_RS35115	0.5113390720745529
GO:0006289	1	3	459	7646	5.552650689905592	7.843886462882096	0.1695200184594985	SC_RS11820	0.5113390720745529
GO:0004527	1	3	459	7646	5.552650689905592	7.843886462882096	0.1695200184594985	SC_RS39190	0.5113390720745529
GO:0005978	1	3	459	7646	5.552650689905592	7.843886462882096	0.1695200184594985	SC_RS06760	0.5113390720745529
GO:0005216	1	3	459	7646	5.552650689905592	7.843886462882096	0.1695200184594985	SC_RS38200	0.5113390720745529
GO:0003938	1	3	459	7646	5.552650689905592	7.843886462882096	0.1695200184594985	SC_RS09280	0.5113390720745529
GO:0045127	1	3	459	7646	5.552650689905592	7.843886462882096	0.1695200184594985	SC_RS15385	0.5113390720745529
GO:0006520	1	3	459	7646	5.552650689905592	7.843886462882096	0.1695200184594985	SC_RS09410	0.5113390720745529
GO:0005576	2	14	459	7646	2.3797074385309682	2.6167031363967905	0.20377842267461754	SC_RS30840,SC_RS38935	0.5455213453058952
GO:0006313	3	27	459	7646	1.850883563301864	1.9635416666666667	0.21863804372108925	SC_RS19465,SC_RS19825,SC_RS36755	0.5455213453058952
GO:0030435	1	4	459	7646	4.1644880174291945	5.228529839883552	0.2193944540904144	SC_RS17215	0.5455213453058952
GO:0016628	1	4	459	7646	4.1644880174291945	5.228529839883552	0.2193944540904144	SC_RS24950	0.5455213453058952
GO:0006559	1	4	459	7646	4.1644880174291945	5.228529839883552	0.2193944540904144	SC_RS16735	0.5455213453058952
GO:0009360	1	4	459	7646	4.1644880174291945	5.228529839883552	0.2193944540904144	SC_RS19840	0.5455213453058952
GO:0005267	1	4	459	7646	4.1644880174291945	5.228529839883552	0.2193944540904144	SC_RS38200	0.5455213453058952
GO:0006572	1	4	459	7646	4.1644880174291945	5.228529839883552	0.2193944540904144	SC_RS16735	0.5455213453058952
GO:0042586	1	4	459	7646	4.1644880174291945	5.228529839883552	0.2193944540904144	SC_RS08010	0.5455213453058952
GO:0043022	1	4	459	7646	4.1644880174291945	5.228529839883552	0.2193944540904144	SC_RS32995	0.5455213453058952
GO:0016783	1	4	459	7646	4.1644880174291945	5.228529839883552	0.2193944540904144	SC_RS29625	0.5455213453058952
GO:0071805	1	4	459	7646	4.1644880174291945	5.228529839883552	0.2193944540904144	SC_RS38200	0.5455213453058952
GO:0046873	1	4	459	7646	4.1644880174291945	5.228529839883552	0.2193944540904144	SC_RS13765	0.5455213453058952
GO:0003678	2	16	459	7646	2.0822440087145972	2.2422632072522664	0.24909606235534482	SC_RS09565,SC_RS36405	0.5567668906976192
GO:0004673	6	71	459	7646	1.4077142594126855	1.4512480896586857	0.2525593336039284	SC_RS04865,SC_RS14640,SC_RS20830,SC_RS20910,SC_RS27815,SC_RS33065	0.5567668906976192
GO:0016773	1	5	459	7646	3.3315904139433554	3.9208515283842793	0.2662798172901657	SC_RS33185	0.5567668906976192
GO:0006814	1	5	459	7646	3.3315904139433554	3.9208515283842793	0.2662798172901657	SC_RS38205	0.5567668906976192
GO:0016226	1	5	459	7646	3.3315904139433554	3.9208515283842793	0.2662798172901657	SC_RS11635	0.5567668906976192
GO:0019239	1	5	459	7646	3.3315904139433554	3.9208515283842793	0.2662798172901657	SC_RS11950	0.5567668906976192
GO:0006006	1	5	459	7646	3.3315904139433554	3.9208515283842793	0.2662798172901657	SC_RS11720	0.5567668906976192
GO:0008408	1	5	459	7646	3.3315904139433554	3.9208515283842793	0.2662798172901657	SC_RS19840	0.5567668906976192
GO:0036211	1	5	459	7646	3.3315904139433554	3.9208515283842793	0.2662798172901657	SC_RS08010	0.5567668906976192
GO:0000270	1	5	459	7646	3.3315904139433554	3.9208515283842793	0.2662798172901657	SC_RS36620	0.5567668906976192
GO:0022625	1	5	459	7646	3.3315904139433554	3.9208515283842793	0.2662798172901657	SC_RS15035	0.5567668906976192
GO:0004518	1	5	459	7646	3.3315904139433554	3.9208515283842793	0.2662798172901657	SC_RS08875	0.5567668906976192
GO:0052621	1	5	459	7646	3.3315904139433554	3.9208515283842793	0.2662798172901657	SC_RS26815	0.5567668906976192
GO:0005198	1	5	459	7646	3.3315904139433554	3.9208515283842793	0.2662798172901657	SC_RS11635	0.5567668906976192
GO:0043565	3	32	459	7646	1.561683006535948	1.6238656987295825	0.30111034675230525	SC_RS16740,SC_RS32840,SC_RS40860	0.5653989916191399
GO:0000155	6	76	459	7646	1.3151014791881666	1.3466414380321665	0.3048953422920624	SC_RS04865,SC_RS14640,SC_RS20830,SC_RS20910,SC_RS27815,SC_RS33065	0.5653989916191399
GO:0008081	1	6	459	7646	2.776325344952796	3.136244541484716	0.31035488126920174	SC_RS39950	0.5653989916191399
GO:0000272	1	6	459	7646	2.776325344952796	3.136244541484716	0.31035488126920174	SC_RS33420	0.5653989916191399
GO:0015293	1	6	459	7646	2.776325344952796	3.136244541484716	0.31035488126920174	SC_RS38205	0.5653989916191399
GO:0070401	1	6	459	7646	2.776325344952796	3.136244541484716	0.31035488126920174	SC_RS09915	0.5653989916191399
GO:0009086	1	6	459	7646	2.776325344952796	3.136244541484716	0.31035488126920174	SC_RS12555	0.5653989916191399
GO:0016765	1	6	459	7646	2.776325344952796	3.136244541484716	0.31035488126920174	SC_RS06920	0.5653989916191399
GO:0015036	1	6	459	7646	2.776325344952796	3.136244541484716	0.31035488126920174	SC_RS11375	0.5653989916191399
GO:0006116	1	6	459	7646	2.776325344952796	3.136244541484716	0.31035488126920174	SC_RS34675	0.5653989916191399
GO:0003954	1	6	459	7646	2.776325344952796	3.136244541484716	0.31035488126920174	SC_RS34675	0.5653989916191399
GO:0008234	1	6	459	7646	2.776325344952796	3.136244541484716	0.31035488126920174	SC_RS36620	0.5653989916191399
GO:0046983	1	6	459	7646	2.776325344952796	3.136244541484716	0.31035488126920174	SC_RS09285	0.5653989916191399
GO:0007165	7	93	459	7646	1.2538243493335208	1.2787353364889895	0.32443171370952445	SC_RS04865,SC_RS14640,SC_RS20830,SC_RS20910,SC_RS27815,SC_RS30430,SC_RS33065	0.5765541328250048
GO:0006355	30	457	459	7646	1.093519829521889	1.1070896316797956	0.3296196590041904	SC_RS02625,SC_RS04145,SC_RS04870,SC_RS05065,SC_RS05550,SC_RS06415,SC_RS06435,SC_RS06715,SC_RS06810,SC_RS09290,SC_RS09835,SC_RS09895,SC_RS11810,SC_RS17945,SC_RS20835,SC_RS21605,SC_RS21770,SC_RS24205,SC_RS25540,SC_RS26645,SC_RS28370,SC_RS32840,SC_RS32850,SC_RS33415,SC_RS38325,SC_RS38920,SC_RS39960,SC_RS40315,SC_RS40860,SC_RS41190	0.5765541328250048
GO:0004553	4	49	459	7646	1.359832822017696	1.3952625152625153	0.3390993879996415	SC_RS15655,SC_RS28355,SC_RS33410,SC_RS33420	0.5765541328250048
GO:0016987	4	49	459	7646	1.359832822017696	1.3952625152625153	0.3390993879996415	SC_RS06415,SC_RS09835,SC_RS21605,SC_RS38920	0.5765541328250048
GO:0016301	2	20	459	7646	1.6657952069716777	1.7430099683929006	0.3398491192146502	SC_RS05540,SC_RS11815	0.5765541328250048
GO:0030246	2	20	459	7646	1.6657952069716777	1.7430099683929006	0.3398491192146502	SC_RS05530,SC_RS09290	0.5765541328250048
GO:0034220	1	7	459	7646	2.3797074385309682	2.6131732168850075	0.35178774900446824	SC_RS38200	0.5765541328250048
GO:0030001	1	7	459	7646	2.3797074385309682	2.6131732168850075	0.35178774900446824	SC_RS13765	0.5765541328250048
GO:0009228	1	7	459	7646	2.3797074385309682	2.6131732168850075	0.35178774900446824	SC_RS12560	0.5765541328250048
GO:0008033	1	7	459	7646	2.3797074385309682	2.6131732168850075	0.35178774900446824	SC_RS29625	0.5765541328250048
GO:0055085	21	318	459	7646	1.1000534385662022	1.1122641944559752	0.35624321878917475	SC_RS03675,SC_RS03680,SC_RS04150,SC_RS04155,SC_RS06445,SC_RS06700,SC_RS06705,SC_RS11955,SC_RS13750,SC_RS15375,SC_RS19175,SC_RS24475,SC_RS24480,SC_RS29320,SC_RS29325,SC_RS30790,SC_RS36680,SC_RS37865,SC_RS38945,SC_RS39180,SC_RS40865	0.5765541328250048
GO:0005840	3	36	459	7646	1.388162672476398	1.4262360446570972	0.36819474204589464	SC_RS07700,SC_RS15040,SC_RS25830	0.5765541328250048
GO:0000287	3	36	459	7646	1.388162672476398	1.4262360446570972	0.36819474204589464	SC_RS15030,SC_RS17605,SC_RS35115	0.5765541328250048
GO:0003700	29	450	459	7646	1.0735124667150813	1.083875600729161	0.3715138928047004	SC_RS02625,SC_RS04145,SC_RS04870,SC_RS04975,SC_RS05065,SC_RS05550,SC_RS06415,SC_RS06715,SC_RS06810,SC_RS09835,SC_RS09895,SC_RS11810,SC_RS17945,SC_RS21605,SC_RS21770,SC_RS24205,SC_RS24490,SC_RS25540,SC_RS26645,SC_RS28370,SC_RS32840,SC_RS32850,SC_RS33415,SC_RS38325,SC_RS38920,SC_RS39960,SC_RS40315,SC_RS40860,SC_RS41190	0.5765541328250048
GO:0005975	7	98	459	7646	1.1898537192654841	1.2076242341729067	0.37409025582353583	SC_RS05530,SC_RS11815,SC_RS15380,SC_RS15655,SC_RS28355,SC_RS33185,SC_RS33410	0.5765541328250048
GO:0008080	5	67	459	7646	1.2431307514714012	1.2656316612192695	0.37552003628391517	SC_RS06840,SC_RS09830,SC_RS15650,SC_RS24945,SC_RS35405	0.5765541328250048
GO:0006412	5	67	459	7646	1.2431307514714012	1.2656316612192695	0.37552003628391517	SC_RS07700,SC_RS15035,SC_RS15040,SC_RS25830,SC_RS32995	0.5765541328250048
GO:0016747	2	22	459	7646	1.5143592790651614	1.5682713347921224	0.38408786971732295	SC_RS16905,SC_RS24930	0.5765541328250048
GO:0016311	1	8	459	7646	2.0822440087145972	2.2395508421709294	0.3907364887880719	SC_RS37460	0.5765541328250048
GO:0070006	1	8	459	7646	2.0822440087145972	2.2395508421709294	0.3907364887880719	SC_RS08725	0.5765541328250048
GO:0032196	1	8	459	7646	2.0822440087145972	2.2395508421709294	0.3907364887880719	SC_RS16745	0.5765541328250048
GO:0009073	1	8	459	7646	2.0822440087145972	2.2395508421709294	0.3907364887880719	SC_RS10820	0.5765541328250048
GO:1902600	1	8	459	7646	2.0822440087145972	2.2395508421709294	0.3907364887880719	SC_RS40310	0.5765541328250048
GO:0005886	6	84	459	7646	1.1898537192654841	1.2071659025301409	0.3916807967561174	SC_RS07035,SC_RS09555,SC_RS11955,SC_RS16240,SC_RS38335,SC_RS40865	0.5765541328250048
GO:0022857	12	180	459	7646	1.1105301379811183	1.1216043464365613	0.39639896609345715	SC_RS04150,SC_RS04155,SC_RS06445,SC_RS11955,SC_RS13750,SC_RS19175,SC_RS24475,SC_RS36680,SC_RS37865,SC_RS38945,SC_RS39180,SC_RS40865	0.5788683314380644
GO:0006260	2	23	459	7646	1.4485175712797198	1.4933833489632178	0.4057297647812606	SC_RS19840,SC_RS36405	0.587828950549228
GO:0003677	41	655	459	7646	1.042711503600592	1.050032729142964	0.41181697060459216	SC_RS02625,SC_RS03135,SC_RS04870,SC_RS04975,SC_RS05065,SC_RS05550,SC_RS06415,SC_RS06435,SC_RS06715,SC_RS06810,SC_RS09290,SC_RS09560,SC_RS09835,SC_RS11810,SC_RS11820,SC_RS14615,SC_RS16745,SC_RS17945,SC_RS19000,SC_RS19230,SC_RS19840,SC_RS20835,SC_RS21510,SC_RS21515,SC_RS21770,SC_RS23070,SC_RS24205,SC_RS24270,SC_RS24490,SC_RS25540,SC_RS26645,SC_RS27150,SC_RS28370,SC_RS32850,SC_RS33415,SC_RS36410,SC_RS38325,SC_RS38920,SC_RS39960,SC_RS40315,SC_RS41190	0.5919868952441012
GO:0005215	2	24	459	7646	1.388162672476398	1.4253033618460313	0.42699897316168867	SC_RS17940,SC_RS24480	0.5956996264230688
GO:0030554	1	9	459	7646	1.8508835633018643	1.9593340611353711	0.4273497319991581	SC_RS15045	0.5956996264230688
GO:0043546	1	9	459	7646	1.8508835633018643	1.9593340611353711	0.4273497319991581	SC_RS05375	0.5956996264230688
GO:0051920	1	9	459	7646	1.8508835633018643	1.9593340611353711	0.4273497319991581	SC_RS37870	0.5956996264230688
GO:0003887	1	10	459	7646	1.6657952069716777	1.7413876758854925	0.46176723533978714	SC_RS19840	0.6340684425561256
GO:0006099	1	10	459	7646	1.6657952069716777	1.7413876758854925	0.46176723533978714	SC_RS35120	0.6340684425561256
GO:0004803	3	42	459	7646	1.1898537192654841	1.2058029689608638	0.46608931934381315	SC_RS19465,SC_RS19825,SC_RS36755	0.6352624796982341
GO:0016746	5	75	459	7646	1.1105301379811183	1.1197293895531781	0.4717092067318722	SC_RS06840,SC_RS09830,SC_RS15650,SC_RS24945,SC_RS35405	0.6381948091078271
GO:0006470	2	27	459	7646	1.233922375534576	1.253741794310722	0.48826384719570426	SC_RS37270,SC_RS38815	0.6528074542268794
GO:0003735	4	60	459	7646	1.1105301379811185	1.1194662480376767	0.4896055906701595	SC_RS07700,SC_RS15035,SC_RS15040,SC_RS25830	0.6528074542268794
GO:0030976	1	11	459	7646	1.5143592790651614	1.5670305676855896	0.49412040964296167	SC_RS35115	0.6540874487360068
GO:0042834	1	12	459	7646	1.388162672476398	1.4243747518856689	0.5245328172361351	SC_RS13755	0.6835449254677374
GO:0005829	1	12	459	7646	1.388162672476398	1.4243747518856689	0.5245328172361351	SC_RS12555	0.6835449254677374
GO:0006352	3	46	459	7646	1.0863881784597897	1.0930232558139534	0.52751836639358	SC_RS06415,SC_RS09835,SC_RS38920	0.6835449254677374
GO:0050660	3	47	459	7646	1.0632735363649006	1.0680322966507176	0.5422572574514899	SC_RS15980,SC_RS30570,SC_RS35115	0.6977296179795395
GO:0008360	1	13	459	7646	1.2813809284397522	1.305494905385735	0.553120639726129	SC_RS07045	0.7018910186869499
GO:0008483	1	13	459	7646	1.2813809284397522	1.305494905385735	0.553120639726129	SC_RS09900	0.7018910186869499
GO:0006633	2	31	459	7646	1.0747065851430178	1.080208254734777	0.5632620099252479	SC_RS20915,SC_RS37465	0.709864450864696
GO:0003995	1	14	459	7646	1.1898537192654841	1.2049042660396372	0.5799931179608605	SC_RS15980	0.7171539388892639
GO:0006468	1	14	459	7646	1.1898537192654841	1.2049042660396372	0.5799931179608605	SC_RS38415	0.7171539388892639
GO:0004722	2	32	459	7646	1.0411220043572986	1.0440554339897885	0.5807387874701105	SC_RS37270,SC_RS38815	0.7171539388892639
GO:0046872	20	344	459	7646	0.9684855854486498	0.9650158890857449	0.5940525783505435	SC_RS04635,SC_RS04745,SC_RS04760,SC_RS05395,SC_RS08725,SC_RS11960,SC_RS15045,SC_RS15380,SC_RS16745,SC_RS20915,SC_RS25545,SC_RS26815,SC_RS32860,SC_RS33770,SC_RS35120,SC_RS37270,SC_RS37465,SC_RS38815,SC_RS39940,SC_RS39950	0.7278859196781685
GO:0004177	1	15	459	7646	1.1105301379811185	1.1186837180286962	0.6052529658193466	SC_RS08725	0.7278859196781685
GO:0006096	1	15	459	7646	1.1105301379811185	1.1186837180286962	0.6052529658193466	SC_RS17605	0.7278859196781685
GO:0009306	1	15	459	7646	1.1105301379811185	1.1186837180286962	0.6052529658193466	SC_RS09555	0.7278859196781685
GO:0000166	4	70	459	7646	0.9518829754123872	0.9485181485181485	0.6129084482939708	SC_RS11960,SC_RS12570,SC_RS15030,SC_RS40615	0.7316435154730917
GO:0042626	14	245	459	7646	0.9518829754123873	0.9473612529792305	0.6163301353170065	SC_RS03670,SC_RS03675,SC_RS06705,SC_RS06710,SC_RS07690,SC_RS09300,SC_RS20900,SC_RS29325,SC_RS30445,SC_RS30565,SC_RS30795,SC_RS35415,SC_RS37265,SC_RS40635	0.7316435154730917
GO:0016020	24	419	459	7646	0.9541547724897437	0.9486861632474902	0.627412654087909	SC_RS06895,SC_RS08725,SC_RS13750,SC_RS13765,SC_RS17940,SC_RS19175,SC_RS20915,SC_RS24475,SC_RS24480,SC_RS30365,SC_RS30565,SC_RS35415,SC_RS37260,SC_RS37445,SC_RS37455,SC_RS37460,SC_RS37465,SC_RS37865,SC_RS38200,SC_RS38205,SC_RS38345,SC_RS38350,SC_RS39180,SC_RS40305	0.7400251817447132
GO:0006281	2	36	459	7646	0.9254417816509322	0.9207105161539452	0.6454571132631575	SC_RS09560,SC_RS09565	0.7537233694563336
GO:0051537	1	17	459	7646	0.9798795335127516	0.978575327510917	0.6513153029541143	SC_RS06770	0.7537233694563336
GO:0006865	1	17	459	7646	0.9798795335127516	0.978575327510917	0.6513153029541143	SC_RS38205	0.7537233694563336
GO:0009236	1	19	459	7646	0.8767343194587777	0.8696021348859777	0.6920130433233507	SC_RS11275	0.7908720495124008
GO:0004674	1	19	459	7646	0.8767343194587777	0.8696021348859777	0.6920130433233507	SC_RS38415	0.7908720495124008
GO:0004519	1	20	459	7646	0.8328976034858389	0.8237186853596874	0.7105479866974929	SC_RS16745	0.8070421577304857
GO:0016829	1	22	459	7646	0.7571796395325807	0.7450613433146184	0.7443450923537034	SC_RS26810	0.830459440301477
GO:0070967	1	22	459	7646	0.7571796395325807	0.7450613433146184	0.7443450923537034	SC_RS34670	0.830459440301477
GO:0140359	14	268	459	7646	0.8701915260299808	0.8587277713881271	0.7447054763573028	SC_RS03670,SC_RS03675,SC_RS06705,SC_RS06710,SC_RS07690,SC_RS09300,SC_RS20900,SC_RS29325,SC_RS30445,SC_RS30565,SC_RS30795,SC_RS35415,SC_RS37265,SC_RS40635	0.830459440301477
GO:0008233	1	23	459	7646	0.7242587856398599	0.7110956728860659	0.7597366981524507	SC_RS36620	0.8421177859039213
GO:0016491	13	256	459	7646	0.8459116285403051	0.8329365738433999	0.7741387718367166	SC_RS03130,SC_RS04740,SC_RS05060,SC_RS06410,SC_RS12570,SC_RS23035,SC_RS30570,SC_RS32855,SC_RS34670,SC_RS38330,SC_RS38410,SC_RS40320,SC_RS40615	0.8523530779039464
GO:0000160	4	88	459	7646	0.7571796395325807	0.7433804290947148	0.7828483520418235	SC_RS14635,SC_RS20835,SC_RS20905,SC_RS33060	0.8523530779039464
GO:0043190	2	47	459	7646	0.7088490242432671	0.6945781667882325	0.7828677726400377	SC_RS04280,SC_RS35415	0.8523530779039464
GO:0000156	1	25	459	7646	0.6663180827886711	0.651655749636099	0.7878011112456331	SC_RS20835	0.8526788498188029
GO:0005737	2	50	459	7646	0.6663180827886711	0.650893508388038	0.8111918754109715	SC_RS09905,SC_RS11715	0.8692862946608774
GO:0008236	1	27	459	7646	0.616961187767288	0.6013604299630501	0.8125937102264723	SC_RS38155	0.8692862946608774
GO:0009252	1	29	459	7646	0.5744121403350613	0.5582501559575795	0.8344951955277311	SC_RS07045	0.8875555836826736
GO:0003824	5	118	459	7646	0.7058454266829143	0.68944680519278	0.8448941729488793	SC_RS04875,SC_RS09585,SC_RS25545,SC_RS35120,SC_RS35125	0.8926530583215121
GO:0016791	1	31	459	7646	0.5373532925715089	0.5208879184861718	0.8538420557857942	SC_RS38820	0.8926530583215121
GO:0071555	1	31	459	7646	0.5373532925715089	0.5208879184861718	0.8538420557857942	SC_RS07045	0.8926530583215121
GO:0016787	10	223	459	7646	0.7469933663550125	0.7292156801238014	0.8698122808300748	SC_RS05055,SC_RS05530,SC_RS14630,SC_RS19835,SC_RS24485,SC_RS24875,SC_RS33770,SC_RS34415,SC_RS36620,SC_RS37880	0.9042116365691172
GO:0003723	1	36	459	7646	0.4627208908254661	0.4461634435433562	0.8929003748123882	SC_RS15040	0.9229981402555024
