GO_term	n_query	n_term_in_bg	n_query_total	n_bg_total	enrichment	odds_ratio	pvalue	gene_list	padj
GO:0004672	2	9	448	7646	3.7926587301587302	4.606662395900064	0.09382527119935814	SC_RS21375,SC_RS28125	0.5514494303887555
GO:0008745	2	9	448	7646	3.7926587301587302	4.606662395900064	0.09382527119935814	SC_RS13595,SC_RS29620	0.5514494303887555
GO:0016874	2	9	448	7646	3.7926587301587302	4.606662395900064	0.09382527119935814	SC_RS21100,SC_RS34380	0.5514494303887555
GO:0051539	4	30	448	7646	2.275595238095238	2.485100485100485	0.0956657074319658	SC_RS15100,SC_RS24990,SC_RS25000,SC_RS28115	0.5514494303887555
GO:0003887	2	10	448	7646	3.413392857142857	4.030269058295964	0.11288193789274108	SC_RS08865,SC_RS12045	0.5514494303887555
GO:0006099	2	10	448	7646	3.413392857142857	4.030269058295964	0.11288193789274108	SC_RS26200,SC_RS28590	0.5514494303887555
GO:0008654	3	21	448	7646	2.4381377551020407	2.689138576779026	0.1216262573796124	SC_RS07380,SC_RS10805,SC_RS30005	0.5514494303887555
GO:0071949	5	46	448	7646	1.8551048136645965	1.970214171667676	0.12981850760490585	SC_RS03180,SC_RS15990,SC_RS21595,SC_RS28785,SC_RS33655	0.5514494303887555
GO:0016651	2	11	448	7646	3.1030844155844153	3.5819631290483307	0.13281928634821843	SC_RS25000,SC_RS25005	0.5514494303887555
GO:0052689	2	11	448	7646	3.1030844155844153	3.5819631290483307	0.13281928634821843	SC_RS03520,SC_RS28790	0.5514494303887555
GO:0043190	5	47	448	7646	1.8156344984802433	1.9230355799204557	0.1387373017366081	SC_RS16755,SC_RS19210,SC_RS20895,SC_RS24190,SC_RS27810	0.5514494303887555
GO:0030170	5	49	448	7646	1.7415269679300294	1.8351118407551816	0.1573482401207008	SC_RS11640,SC_RS21745,SC_RS29615,SC_RS31235,SC_RS36180	0.5514494303887555
GO:0003723	4	36	448	7646	1.8963293650793651	2.017454954954955	0.1574539969364827	SC_RS09775,SC_RS25815,SC_RS30735,SC_RS30740	0.5514494303887555
GO:0003743	1	3	448	7646	5.688988095238095	8.049217002237137	0.1657003951981154	SC_RS30745	0.5514494303887555
GO:0046373	1	3	448	7646	5.688988095238095	8.049217002237137	0.1657003951981154	SC_RS14190	0.5514494303887555
GO:0006413	1	3	448	7646	5.688988095238095	8.049217002237137	0.1657003951981154	SC_RS30745	0.5514494303887555
GO:0031522	1	3	448	7646	5.688988095238095	8.049217002237137	0.1657003951981154	SC_RS33050	0.5514494303887555
GO:0046556	1	3	448	7646	5.688988095238095	8.049217002237137	0.1657003951981154	SC_RS14190	0.5514494303887555
GO:0015689	1	3	448	7646	5.688988095238095	8.049217002237137	0.1657003951981154	SC_RS08850	0.5514494303887555
GO:0003935	1	3	448	7646	5.688988095238095	8.049217002237137	0.1657003951981154	SC_RS09180	0.5514494303887555
GO:0019464	1	3	448	7646	5.688988095238095	8.049217002237137	0.1657003951981154	SC_RS08855	0.5514494303887555
GO:0009691	1	3	448	7646	5.688988095238095	8.049217002237137	0.1657003951981154	SC_RS29640	0.5514494303887555
GO:0004347	1	3	448	7646	5.688988095238095	8.049217002237137	0.1657003951981154	SC_RS35480	0.5514494303887555
GO:0070273	1	3	448	7646	5.688988095238095	8.049217002237137	0.1657003951981154	SC_RS24365	0.5514494303887555
GO:0019346	1	3	448	7646	5.688988095238095	8.049217002237137	0.1657003951981154	SC_RS21745	0.5514494303887555
GO:0009898	1	3	448	7646	5.688988095238095	8.049217002237137	0.1657003951981154	SC_RS16250	0.5514494303887555
GO:0030261	1	3	448	7646	5.688988095238095	8.049217002237137	0.1657003951981154	SC_RS29990	0.5514494303887555
GO:0016722	1	3	448	7646	5.688988095238095	8.049217002237137	0.1657003951981154	SC_RS07205	0.5514494303887555
GO:0009253	1	3	448	7646	5.688988095238095	8.049217002237137	0.1657003951981154	SC_RS13595	0.5514494303887555
GO:0032259	4	38	448	7646	1.7965225563909772	1.8982511923688394	0.18069488834730182	SC_RS09775,SC_RS24550,SC_RS27295,SC_RS33005	0.5514494303887555
GO:0042626	18	245	448	7646	1.2538994169096211	1.285503534473927	0.18945211787535002	SC_RS09805,SC_RS09810,SC_RS10110,SC_RS10550,SC_RS13650,SC_RS14200,SC_RS15370,SC_RS16750,SC_RS16830,SC_RS17575,SC_RS18290,SC_RS19210,SC_RS20895,SC_RS24190,SC_RS27810,SC_RS31330,SC_RS35030,SC_RS35035	0.5514494303887555
GO:0005576	2	14	448	7646	2.4381377551020407	2.685351270553064	0.19631647623558054	SC_RS21340,SC_RS30835	0.5514494303887555
GO:0016020	29	419	448	7646	1.181245738152063	1.208200232543908	0.19667298405317862	SC_RS02640,SC_RS07455,SC_RS09155,SC_RS09215,SC_RS12465,SC_RS12475,SC_RS13835,SC_RS15105,SC_RS16750,SC_RS16755,SC_RS17575,SC_RS19145,SC_RS19210,SC_RS20050,SC_RS20895,SC_RS21260,SC_RS21600,SC_RS21755,SC_RS24190,SC_RS24355,SC_RS24995,SC_RS25000,SC_RS26625,SC_RS26640,SC_RS27810,SC_RS35860,SC_RS36440,SC_RS36695,SC_RS39175	0.5514494303887555
GO:0009331	1	4	448	7646	4.266741071428571	5.3653989560029824	0.2146034729099098	SC_RS30010	0.5514494303887555
GO:0008171	1	4	448	7646	4.266741071428571	5.3653989560029824	0.2146034729099098	SC_RS24550	0.5514494303887555
