bgc_name	gene_id	old_locus_tag	gene_name	product	bgc_role	baseMean	log2FoldChange_2_vs_1	padj_2_vs_1	log2FoldChange_3_vs_1	padj_3_vs_1	log2FoldChange_3_vs_2	padj_3_vs_2	norm_M145_1_1	norm_M145_1_2	norm_M145_1_3	norm_M145_2_1	norm_M145_2_3	norm_M145_2_4	norm_M145_3_2	norm_M145_3_3	norm_M145_3_4
cda	SC_RS18190	SCO3215		class I SAM-dependent methyltransferase	biosynthesis	811.3044224137607	6.771472517482477	4.207636474860915e-110	6.059963985946179	2.1173647616097408e-88	-0.6868015592694029	0.0006113365721139039	15.253205499438018	13.96850850563538	11.609053619775624	1588.4124886892232	1669.9607599829285	1243.960626399553	822.5306569352398	1106.3816376453783	829.6628644466742
cda	SC_RS18195	SCO3216		HAD-IC family P-type ATPase	biosynthesis	9357.032865563457	8.83725379667137	9.932308682960656e-158	8.352010737615773	7.035466301453821e-141	-0.4457805234762127	0.1317977981553295	28.32738164181346	50.05382214519344	27.68312786254187	17113.15138393208	17791.28802907488	14110.24538525013	8044.850445042473	18023.208079391938	9024.48813573006
cda	SC_RS18200	SCO3217		AfsR/SARP family transcriptional regulator	biosynthesis	6864.439434231823	6.850365978212149	9.1400906067725e-162	5.758747449978721	1.3139907498249732e-114	-1.0506068239758557	1.3890689805693798e-05	111.13049721019128	118.73232229790072	128.59259394212998	15346.885759443676	14382.254957386758	12049.00262730607	5439.296856619166	9340.351199549135	4863.70809433138
cda	SC_RS18205	SCO3218		MbtH family protein	biosynthesis	3264.143780065138	8.935016316708163	1.7907024330472354e-140	8.282986747297981	8.773475555644157e-121	-0.6240801741067951	0.0156959686366429	11.984661463844157	8.148296628287305	15.181070118168122	5428.81364860116	6693.9474382423805	5795.612558395517	2942.016942781813	5464.192826396671	3017.3965779583973
cda	SC_RS18210	SCO3219		alpha/beta hydrolase family protein	biosynthesis	1246.8045534089897	5.969419521855406	5.771419196114053e-72	6.859259611262108	1.3439395515441574e-94	0.8416377900768522	0.0020982306565854	15.253205499438018	24.444889884861915	21.432098990355	1226.5733503391684	1544.4316150179957	1148.1756581667871	1668.3459750717602	3544.13466353332	2028.4495241772197
cda	SC_RS18215	SCO3220		hypothetical protein	biosynthesis	811.0258698325792	4.049231110863098	9.180130538594471e-61	4.246690869846835	5.8322106911996925e-67	0.1883045972521457	0.427984045410908	74.08699814012752	50.05382214519344	71.44032996784999	1170.1509762235669	1236.955731845463	901.871454139676	1068.7659491387828	1624.076500669968	1101.8310662225863
cda	SC_RS18220	SCO3221		prephenate dehydrogenase	biosynthesis	2488.2310204931982	7.720840836105507	6.951893376566481e-171	6.922208728354662	2.1126755301744295e-137	-0.7698465341078928	0.00027243999990170936	22.879808249157023	20.95276275845307	22.325103114953123	4978.661229026685	5186.187258832118	4009.285098885759	2253.955204283969	3509.1847993628835	2390.647919924808
cda	SC_RS18225	SCO3222		phospholipase	biosynthesis	1544.130660190788	9.653497819646718	2.795195587053618e-76	9.27777137673838	1.6228180369098876e-70	-0.3565577701032947	0.0826500779729252	4.358058714125148	1.164042375469615	3.5720164983924994	2574.5774623619145	3046.550035103991	2209.274072485606	2085.7235271047166	2307.7832185041307	1664.1735085687465
cda	SC_RS18230	SCO3223		ABC transporter permease subunit	biosynthesis	3780.579783437566	7.117707422624075	7.253076720142142e-109	7.292904898893722	4.78693387898271e-114	0.162586326084364	0.5922275580650566	30.506410998876035	40.741483141436525	41.078189731513746	4718.627678754781	6115.667107505049	5091.53084385337	4133.02736322732	9398.236912081422	4455.8020616443255
cda	SC_RS18235	SCO3224		ABC transporter ATP-binding protein	biosynthesis	7748.722396249344	7.080687239022957	1.4678766038087146e-117	7.541337991552148	5.734319704918497e-133	0.4327401539583026	0.1387159943595832	69.72893942600237	72.17062727911613	70.54732584325187	9976.947631658795	10705.23831779597	8553.473267123327	8777.735156352783	21470.13843320123	10042.521867563626
