gene_id	T1	T2	T3	trend
SC_RS14645	41.52906383149355	5178.219829755723	14119.932121597652	mono_inc
SC_RS14650	18.360939714659633	524.3122809390898	1016.0155621923012	mono_inc
SC_RS14655	8.956037092269048	91.69865385288495	228.29890526621992	mono_inc
SC_RS14660	17.08020127823345	119.3185211562165	236.4046784154003	mono_inc
SC_RS14665	21.155916037060173	158.19985699747892	273.30768028271	mono_inc
SC_RS14670	71.85214348977044	559.9984378167818	1156.8714930846538	mono_inc
SC_RS14675	82.39775033488327	430.12982979658074	704.2864191630806	mono_inc
SC_RS14680	2.402880502321087	370.18104685344616	829.9127177481805	mono_inc
SC_RS14685	16.5971759081279	118.92535161678899	212.3916972913522	mono_inc
SC_RS14710	2310.730383749589	1648.9965538298522	1083.2011145184467	mono_dec
SC_RS14715	1312.770525602323	651.1388050931524	397.14391092089835	mono_dec
SC_RS14720	1397.7037190375067	895.5989683873231	477.5233118308163	mono_dec
SC_RS14725	206.15892530285677	113.80066078451051	74.91129270769194	mono_dec
SC_RS14745	1802.5021237713588	529.2244613607074	291.3220406484219	mono_dec
SC_RS14750	173.95504276343686	114.28593721799608	95.78606235460869	mono_dec
SC_RS14770	80.47570126706636	78.64876341202115	77.3465851787621	mono_dec
SC_RS14785	259.1312093610998	190.31140319055612	67.97454176169403	mono_dec
SC_RS14790	682.2020567368892	550.9819423803607	196.44021134008062	mono_dec
SC_RS14800	25.068838392547814	545.8487124456161	838.098656932083	mono_inc
SC_RS14810	446.3402952054714	135.7343885109094	94.38917191259452	mono_dec
SC_RS14815	1138.0401862119836	254.05400647492425	161.49246558097988	mono_dec
SC_RS14820	2077.5679377768815	1048.4983344598218	489.85103622586104	mono_dec
SC_RS14825	2710.199183117627	1252.323038870301	812.8330819200813	mono_dec
SC_RS14835	284.96752942236384	117.65695173968436	99.12322434755042	mono_dec
SC_RS14845	271.3132966871329	211.80137037039745	170.95518006117743	mono_dec
SC_RS14860	2895.3157205179054	1161.2946794167983	649.9823439100145	mono_dec
SC_RS14865	6423.929953296331	1669.4056226136915	1633.0177410070385	mono_dec
SC_RS14870	1566.4529578693375	402.01057333170246	280.0174892938635	mono_dec
SC_RS14875	65.65865738669613	32.98450782629224	21.537339597562	mono_dec
