group	n	near_rate	far_rate	near_over_far	frac_6mA_with_near_4mC
AAGCCCG_6mA	18117	0.04744162940884252	0.00012997950597104483	364.9931506849315	0.18965612408235358
nonAAGCCCG_6mA_generic	2101211	0.00011041251925675241	0.00010115518484187175	1.0915161633024737	0.00044117416099573054
